prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L18,R_L19,R_L20,R_L21,R_L22,R_L23,dR_L18,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,DeltaU
g027_competition_balanced,27,6,3,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Competing fact: Sola is also associated with West.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",13.649288,9.371664,7.9402313,7.5150127,15.194916,6.710945,1.3009548,5.249798,2.9597397,2.530882,10.265961,10.711258,27.374355
g027_direct_conflict,27,6,3,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Direct conflicting fact: Sola has label West.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",12.04163,8.90605,8.6045265,7.454548,11.148018,0.98049927,-0.30670357,4.7841835,3.624035,2.470417,6.219063,4.980812,22.099957
g027_closure_update,27,6,3,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Old record: Taro has label East.
Updated record: Taro has label West, not East.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:",11.364996,0.31302643,3.8061333,2.790123,13.232178,4.4412994,-0.9833374,-3.8088398,-1.1743584,-2.1940079,8.303223,8.441612,18.185205
g027_closure_override,27,6,3,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is grouped under Taro receive label East.
Override rule: in this case, items that is grouped under Taro receive label West.
Fact: Sola is grouped under Taro.
Question: Which label applies to Sola: East or West?
Answer with exactly one word:",-2.8360643,-13.720032,-20.88559,-20.877468,-26.192451,-37.11737,-15.184398,-17.841898,-25.866081,-25.861599,-31.121407,-33.117058,-50.33855
g027_exception_override,27,6,3,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Taro use label East.
Exception: Sola is a special case and uses label West.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: East or West?
Answer with exactly one word:",1.784895,-11.064556,-14.209345,-15.334343,-18.642036,-30.23388,-10.563438,-15.186422,-19.189837,-20.318474,-23.570992,-26.233566,-36.17813
g028_clean,28,7,0,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",5.7790875,-0.58078,-3.2307272,-9.764547,-4.5528965,-35.57529,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g028_rename,28,7,0,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Vera belongs to Wen.
Link two: Wen is located at Copper.
Choose the label reached from Vera: Copper or Silver.
One word answer:",12.200099,14.879116,10.332227,5.076235,13.379469,-27.537567,6.4210114,15.459896,13.562954,14.840782,17.932365,8.037724,43.53632
g028_permuted,28,7,0,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Wen is located at Copper.
Fact 1: Vera belongs to Wen.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",4.5948715,-3.102849,-5.5305414,-11.637784,3.6517105,-33.214546,-1.184216,-2.522069,-2.2998142,-1.8732367,8.204607,2.3607445,15.0716305
g028_redundant,28,7,0,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",3.6183329,-5.906392,-9.993544,-15.687089,-12.602993,-42.1147,-2.1607547,-5.325612,-6.7628164,-5.9225416,-8.0500965,-6.5394096,-2.37566
g028_irrelevant,28,7,0,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Irrelevant fact: Xio is associated with Gold.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",9.826465,5.044837,9.576792,2.009161,11.274561,-27.252941,4.047377,5.625617,12.807519,11.773708,15.827457,8.32235,37.320362
g028_paraphrase,28,7,0,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Vera reaches Wen.
The destination connected to Wen is Copper.
Based on those two links, select the label for Vera: Copper or Silver.
Answer:",-2.957004,-6.4672227,-9.400728,-14.631268,-14.83786,-50.390213,-8.736092,-5.8864427,-6.170001,-4.86672,-10.284964,-14.814922,-8.733556
g028_weak_distractor,28,7,0,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",13.328968,7.952633,19.582718,9.625766,25.988533,-13.54707,7.5498805,8.533413,22.813446,19.390312,30.54143,22.028221,60.655933
g028_competition_balanced,28,7,0,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Competing fact: Vera is also associated with Silver.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",12.62583,5.0994744,15.063326,5.0826387,24.897146,-13.594566,6.846742,5.6802545,18.294052,14.847186,29.450043,21.980724,55.37248
g028_direct_conflict,28,7,0,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Direct conflicting fact: Vera is located at Silver.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",10.0202465,4.179488,11.083069,1.4669151,14.31781,-25.546303,4.241159,4.760268,14.313796,11.2314625,18.870707,10.028988,39.918095
g028_closure_update,28,7,0,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Old record: Wen is located at Copper.
Updated record: Wen is located at Silver, not Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",4.2810545,-8.633078,-3.299961,-10.989838,4.5614853,-32.667755,-1.498033,-8.052298,-0.069233894,-1.2252903,9.114382,2.9075356,15.072572
g028_closure_override,28,7,0,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that belongs to Wen receive label Copper.
Override rule: in this case, items that belongs to Wen receive label Silver.
Fact: Vera belongs to Wen.
Question: Which label applies to Vera: Copper or Silver?
Answer with exactly one word:",-20.048904,-36.98816,-49.66673,-54.282646,-60.750404,-85.39301,-25.827991,-36.40738,-46.436,-44.518097,-56.19751,-49.817722,-95.86814
g028_exception_override,28,7,0,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Wen use label Copper.
Exception: Vera is a special case and uses label Silver.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Copper or Silver?
Answer with exactly one word:",-15.160893,-30.995773,-40.67121,-46.22975,-51.233124,-77.881546,-20.939981,-30.414993,-37.440483,-36.465202,-46.68023,-42.306255,-77.29289
g029_clean,29,7,1,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",24.760647,29.23225,35.876415,48.270798,52.66247,84.37574,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g029_rename,29,7,1,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Vera is assigned to Wen.
Link two: Wen maps to Gold.
Choose the label reached from Vera: Gold or Iron.
One word answer:",28.149488,51.528008,50.976303,59.157272,75.349396,110.13454,3.3888416,22.295757,15.099888,10.886475,22.686924,25.758797,55.758274
g029_permuted,29,7,1,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Wen maps to Gold.
Fact 1: Vera is assigned to Wen.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",31.210018,44.08073,48.790825,60.975628,72.93717,103.597275,6.4493713,14.84848,12.91441,12.70483,20.2747,19.221535,49.17918
g029_redundant,29,7,1,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",22.639925,24.567142,32.908623,45.407173,50.805435,84.40312,-2.1207218,-4.6651077,-2.9677925,-2.8636246,-1.8570366,0.027381897,7.128214
g029_irrelevant,29,7,1,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Irrelevant fact: Xio is associated with Red.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",28.12465,43.030922,47.520416,58.308777,62.450787,93.83328,3.3640022,13.798672,11.644001,10.037979,9.788315,9.457542,36.2143
g029_paraphrase,29,7,1,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Vera reaches Wen.
The destination connected to Wen is Gold.
Based on those two links, select the label for Vera: Gold or Iron.
Answer:",21.23765,25.627308,34.457825,48.39032,60.295273,93.805176,-3.522997,-3.6049423,-1.4185905,0.119522095,7.632801,9.429436,18.65463
g029_weak_distractor,29,7,1,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",28.875223,39.93621,51.750095,61.812744,68.45822,101.624084,4.1145763,10.70396,15.87368,13.541946,15.79575,17.248344,45.505936
g029_competition_balanced,29,7,1,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Competing fact: Vera is also associated with Iron.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",20.619947,30.232847,38.664787,50.95223,58.14656,91.58168,-4.1406994,1.000597,2.788372,2.6814308,5.484089,7.2059402,20.508553
g029_direct_conflict,29,7,1,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Direct conflicting fact: Vera maps to Iron.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",19.07182,27.401024,39.035435,48.658867,51.473785,87.14303,-5.6888275,-1.8312263,3.1590195,0.38806915,-1.1886864,2.7672882,12.787902
g029_closure_update,29,7,1,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Old record: Wen maps to Gold.
Updated record: Wen maps to Iron, not Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",15.716642,12.389766,24.48963,37.48128,47.72911,84.818665,-9.044004,-16.842484,-11.3867855,-10.789516,-4.933361,0.4429245,-6.2899046
g029_closure_override,29,7,1,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is assigned to Wen receive label Gold.
Override rule: in this case, items that is assigned to Wen receive label Iron.
Fact: Vera is assigned to Wen.
Question: Which label applies to Vera: Gold or Iron?
Answer with exactly one word:",-0.75727654,-2.1212163,-3.65769,9.88799,3.4320946,46.62537,-25.517923,-31.353466,-39.534103,-38.38281,-49.230377,-37.75037,-79.17802
g029_exception_override,29,7,1,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Wen use label Gold.
Exception: Vera is a special case and uses label Iron.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Gold or Iron?
Answer with exactly one word:",-1.2293777,-6.7960606,-7.8218393,6.545189,-9.627493,31.153404,-25.990025,-36.028313,-43.698254,-41.72561,-62.289963,-53.222336,-98.46138
g030_clean,30,7,2,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",2.2343292,1.2502995,19.010864,24.093678,32.897274,81.65763,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g030_rename,30,7,2,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Vera is part of Wen.
Link two: Wen points to Red.
Choose the label reached from Vera: Red or Blue.
One word answer:",4.896744,9.213538,26.704155,27.622173,31.16291,84.70332,2.6624146,7.9632387,7.6932907,3.5284958,-1.7343636,3.0456924,20.78568
g030_permuted,30,7,2,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Wen points to Red.
Fact 1: Vera is part of Wen.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",0.6343937,-5.0219803,11.785545,16.79174,24.193626,68.284195,-1.5999355,-6.2722797,-7.225319,-7.301937,-8.703648,-13.373436,-7.123748
g030_redundant,30,7,2,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",0.6437092,-2.7127018,15.617532,21.166115,28.712307,74.471756,-1.59062,-3.9630013,-3.3933325,-2.9275627,-4.184967,-7.185875,2.3891459
g030_irrelevant,30,7,2,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Irrelevant fact: Xio is associated with Green.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",3.8415542,5.834032,25.155813,28.209164,38.497044,82.542725,1.607225,4.5837326,6.144949,4.115486,5.5997696,0.8850937,21.698195
g030_paraphrase,30,7,2,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Vera reaches Wen.
The destination connected to Wen is Red.
Based on those two links, select the label for Vera: Red or Blue.
Answer:",4.999646,-5.470274,11.152569,16.237549,15.538986,60.24678,2.765317,-6.7205734,-7.8582954,-7.8561287,-17.358288,-21.41085,-15.359515
g030_weak_distractor,30,7,2,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",5.2010236,2.4577847,24.290398,27.852674,32.6688,81.00845,2.9666944,1.2074852,5.2795334,3.758997,-0.22847366,-0.64917755,16.598791
g030_competition_balanced,30,7,2,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Competing fact: Vera is also associated with Blue.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",1.6823406,-2.7678661,17.963032,22.057915,24.262241,72.81718,-0.5519886,-4.0181656,-1.0478325,-2.0357628,-8.635033,-8.840454,0.7599344
g030_direct_conflict,30,7,2,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Direct conflicting fact: Vera points to Blue.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",1.9065285,-1.5913162,19.126938,22.493523,21.16996,68.052246,-0.32780075,-2.8416157,0.11607361,-1.6001549,-11.727314,-13.605385,-2.18849
g030_closure_update,30,7,2,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Old record: Wen points to Red.
Updated record: Wen points to Blue, not Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",-8.399092,-17.223667,6.251484,11.510195,12.709511,53.8174,-10.633421,-18.473967,-12.75938,-12.583483,-20.187763,-27.840229,-30.758137
g030_closure_override,30,7,2,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that is part of Wen receive label Red.
Override rule: in this case, items that is part of Wen receive label Blue.
Fact: Vera is part of Wen.
Question: Which label applies to Vera: Red or Blue?
Answer with exactly one word:",-27.186651,-38.149315,-26.793034,-18.464085,-27.875969,3.0979996,-29.42098,-39.399612,-45.803898,-42.557762,-60.773243,-78.55963,-113.69716
g030_exception_override,30,7,2,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Wen use label Red.
Exception: Vera is a special case and uses label Blue.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Red or Blue?
Answer with exactly one word:",-23.774899,-39.795452,-26.341194,-18.790594,-25.772732,-0.38108063,-26.009228,-41.045753,-45.35206,-42.88427,-58.670006,-82.03871,-114.14002
g031_clean,31,7,3,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",14.5593605,18.192623,32.280926,47.598743,77.655235,109.42847,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g031_rename,31,7,3,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Vera is grouped under Wen.
Link two: Wen has label Green.
Choose the label reached from Vera: Green or Yellow.
One word answer:",12.397811,23.877281,36.607716,50.3853,79.77535,112.09656,-2.1615496,5.684658,4.32679,2.7865562,2.1201172,2.6680908,19.109253
g031_permuted,31,7,3,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Wen has label Green.
Fact 1: Vera is grouped under Wen.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",13.5749855,12.716509,26.6675,41.7928,70.905785,102.851166,-0.984375,-5.4761143,-5.613426,-5.8059425,-6.7494507,-6.577301,-1.0061016
g031_redundant,31,7,3,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",9.05778,11.050934,27.7459,43.324062,74.29143,107.19652,-5.50158,-7.1416893,-4.5350266,-4.274681,-3.3638077,-2.2319489,2.4522133
g031_irrelevant,31,7,3,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Irrelevant fact: Xio is associated with North.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",15.066723,21.510384,39.431915,52.905914,82.63916,113.907486,0.50736237,3.3177605,7.1509895,5.307171,4.983925,4.479019,23.43054
g031_paraphrase,31,7,3,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Vera reaches Wen.
The destination connected to Wen is Green.
Based on those two links, select the label for Vera: Green or Yellow.
Answer:",2.217435,0.12044716,17.164087,35.166275,58.17486,96.05023,-12.341926,-18.072176,-15.116838,-12.432468,-19.480377,-13.378235,-24.132133
g031_weak_distractor,31,7,3,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",11.620373,17.225418,34.855247,49.00386,80.60935,113.57657,-2.9389877,-0.96720505,2.5743217,1.405117,2.9541168,4.148102,16.669346
g031_competition_balanced,31,7,3,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Competing fact: Vera is also associated with Yellow.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",7.5917916,9.89168,26.929228,42.874905,79.066414,113.4304,-6.967569,-8.300943,-5.351698,-4.723839,1.4111786,4.00193,6.889208
g031_direct_conflict,31,7,3,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Direct conflicting fact: Vera has label Yellow.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",9.425196,12.616658,31.490704,46.306858,79.79042,113.88014,-5.134165,-5.575965,-0.79022217,-1.2918854,2.1351852,4.4516754,11.980968
g031_closure_update,31,7,3,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Old record: Wen has label Green.
Updated record: Wen has label Yellow, not Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",7.761441,0.37722588,20.723837,35.17348,72.209404,107.38472,-6.7979193,-17.815397,-11.557089,-12.425262,-5.4458313,-2.043747,-8.361299
g031_closure_override,31,7,3,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is grouped under Wen receive label Green.
Override rule: in this case, items that is grouped under Wen receive label Yellow.
Fact: Vera is grouped under Wen.
Question: Which label applies to Vera: Green or Yellow?
Answer with exactly one word:",-20.464046,-27.204708,-22.982922,-6.362694,13.534058,50.975784,-35.023407,-45.39733,-55.263847,-53.961437,-64.12118,-58.452682,-116.60384
g031_exception_override,31,7,3,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Wen use label Green.
Exception: Vera is a special case and uses label Yellow.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Green or Yellow?
Answer with exactly one word:",-23.680199,-36.909443,-33.85493,-16.062202,-1.0614891,34.082638,-38.23956,-55.102066,-66.13586,-63.660946,-78.71672,-75.345825,-144.8631
g032_clean,32,8,0,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",9.852781,3.0318203,16.057022,21.485062,11.400604,10.806038,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g032_rename,32,8,0,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Yara belongs to Zeno.
Link two: Zeno is located at North.
Choose the label reached from Yara: North or South.
One word answer:",11.929501,14.373076,30.335075,32.0321,27.357254,22.503052,2.0767193,11.341256,14.278053,10.547039,15.95665,11.697014,40.70644
g032_permuted,32,8,0,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Zeno is located at North.
Fact 1: Yara belongs to Zeno.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",11.873085,2.5467873,18.827095,23.98034,19.287369,19.120071,2.0203037,-0.48503304,2.770073,2.4952774,7.8867645,8.3140335,23.084143
g032_redundant,32,8,0,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",7.442671,0.97618484,13.278446,18.386833,7.963669,7.393173,-2.4101105,-2.0556355,-2.778576,-3.0982285,-3.4369354,-3.4128647,5.3441267
g032_irrelevant,32,8,0,irrelevant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Irrelevant fact: Nia is associated with East.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",14.917168,9.170589,26.715714,32.94549,29.735184,28.74913,5.0643864,6.138769,10.658691,11.46043,18.33458,17.943092,42.931805
g032_paraphrase,32,8,0,paraphrase,relation_preserving,stable,North,South,East,"In this example, Yara reaches Zeno.
The destination connected to Zeno is North.
Based on those two links, select the label for Yara: North or South.
Answer:",9.569277,1.8672867,15.086449,17.028812,11.150673,11.988983,-0.2835045,-1.1645336,-0.9705734,-4.456249,-0.24993134,1.1829453,10.307238
g032_weak_distractor,32,8,0,weak_distractor,structure_changing,stable_shift,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",16.934242,12.497194,27.086515,30.730337,25.537598,25.450882,7.081461,9.465374,11.029493,9.2452755,14.136993,14.644844,39.922787
g032_competition_balanced,32,8,0,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Competing fact: Yara is also associated with South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",6.175599,2.360876,15.023785,19.094894,15.13842,15.1719055,-3.6771822,-0.6709442,-1.0332375,-2.3901672,3.7378159,4.3658676,14.185393
g032_direct_conflict,32,8,0,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Direct conflicting fact: Yara is located at South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",10.121559,2.7779903,16.741959,20.4948,10.632034,10.076843,0.26877785,-0.25382996,0.6849365,-0.9902611,-0.76856995,-0.72919464,11.498947
g032_closure_update,32,8,0,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Old record: Zeno is located at North.
Updated record: Zeno is located at South, not North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",8.742394,-2.1318321,10.704803,15.842682,17.814354,16.83007,-1.1103868,-5.1636524,-5.3522186,-5.6423798,6.4137497,6.0240326,12.4637785
g032_closure_override,32,8,0,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that belongs to Zeno receive label North.
Override rule: in this case, items that belongs to Zeno receive label South.
Fact: Yara belongs to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",-9.971228,-15.924055,-14.96166,-10.291748,-14.779587,-16.901276,-19.824009,-18.955875,-31.018682,-31.77681,-26.180191,-27.707314,-50.79418
g032_exception_override,32,8,0,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Zeno use label North.
Exception: Yara is a special case and uses label South.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",-5.2191296,-14.448189,-7.7923183,-3.858139,-7.176773,-9.180389,-15.071911,-17.48001,-23.84934,-25.3432,-18.577377,-19.986427,-35.99629
g033_clean,33,8,1,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",12.739821,0.8596821,5.3916473,7.3548164,7.0920258,-3.8399048,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g033_rename,33,8,1,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Yara is assigned to Zeno.
Link two: Zeno maps to East.
Choose the label reached from Yara: East or West.
One word answer:",12.254158,12.725092,20.791338,22.283161,31.055878,20.096611,-0.4856634,11.86541,15.399691,14.928345,23.963852,23.936516,52.85774
g033_permuted,33,8,1,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Zeno maps to East.
Fact 1: Yara is assigned to Zeno.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",18.935472,6.564949,14.580261,16.071655,19.97403,10.437866,6.195651,5.705267,9.188614,8.716839,12.882004,14.277771,36.69324
