prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L11,R_L12,R_L13,R_L14,dR_L11,dR_L12,dR_L13,dR_L14,DeltaU
g018_weak_distractor,18,4,2,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Mira is part of Nero.
Fact 2: Nero points to Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Mira: Red or Blue?
Answer with exactly one word:",0.14998814,0.15954803,0.13918301,0.745857,0.079199225,0.17123798,0.14876011,0.12332559,0.26716617
g018_competition_balanced,18,4,2,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Mira is part of Nero.
Fact 2: Nero points to Red.
Competing fact: Mira is also associated with Blue.
Question: Which label is associated with Mira: Red or Blue?
Answer with exactly one word:",0.077423595,-0.00854715,-0.038058043,0.44824958,0.006634675,0.0031427965,-0.028480947,-0.17428184,-0.12254873
g018_direct_conflict,18,4,2,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Mira is part of Nero.
Fact 2: Nero points to Red.
Direct conflicting fact: Mira points to Blue.
Question: Which label is associated with Mira: Red or Blue?
Answer with exactly one word:",0.07318548,0.008081138,0.0018566847,0.59662414,0.0023965612,0.019771084,0.01143378,-0.025907278,0.015282588
g018_closure_update,18,4,2,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Mira is part of Nero.
Old record: Nero points to Red.
Updated record: Nero points to Blue, not Red.
Question: Which label is associated with Mira: Red or Blue?
Answer with exactly one word:",-0.08898897,-0.19892354,-0.23132956,0.22554827,-0.15977788,-0.1872336,-0.22175246,-0.39698315,-0.49315017
g018_closure_override,18,4,2,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that is part of Nero receive label Red.
Override rule: in this case, items that is part of Nero receive label Blue.
Fact: Mira is part of Nero.
Question: Which label applies to Mira: Red or Blue?
Answer with exactly one word:",0.09912534,-0.04139822,-0.13840145,0.35127318,0.02833642,-0.029708274,-0.12882435,-0.27125823,-0.2510127
g018_exception_override,18,4,2,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Nero use label Red.
Exception: Mira is a special case and uses label Blue.
Fact: Mira is connected to Nero.
Question: Which label applies to Mira: Red or Blue?
Answer with exactly one word:",0.012744628,-0.11488272,-0.18712083,0.18374825,-0.058044292,-0.10319278,-0.17754373,-0.43878317,-0.44988343
g019_clean,19,4,3,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Mira is grouped under Nero.
Fact 2: Nero has label Green.
Question: Which label is associated with Mira: Green or Yellow?
Answer with exactly one word:",0.47730643,0.46303788,0.44020644,0.52219605,0.0,0.0,0.0,0.0,0.022258822
g019_rename,19,4,3,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Mira is grouped under Nero.
Link two: Nero has label Green.
Choose the label reached from Mira: Green or Yellow.
One word answer:",0.3247837,0.45898908,0.44194752,0.7988908,-0.15252271,-0.0040487945,0.0017410815,0.27669477,0.19691245
g019_permuted,19,4,3,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Nero has label Green.
Fact 1: Mira is grouped under Nero.
Question: Which label is associated with Mira: Green or Yellow?
Answer with exactly one word:",0.4859153,0.48702782,0.4760914,0.38778496,0.008608878,0.023989946,0.035884976,-0.1344111,-0.053488974
g019_redundant,19,4,3,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Mira is grouped under Nero.
Fact 2: Nero has label Green.
Repeated confirmation: Mira still goes through Nero.
Repeated confirmation: Nero still points to Green.
Question: Which label is associated with Mira: Green or Yellow?
Answer with exactly one word:",0.41668537,0.4038341,0.39916575,0.7034148,-0.060621053,-0.059203774,-0.04104069,0.18121874,0.10645455
g019_irrelevant,19,4,3,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Mira is grouped under Nero.
Fact 2: Nero has label Green.
Irrelevant fact: Orin is associated with North.
Question: Which label is associated with Mira: Green or Yellow?
Answer with exactly one word:",0.49045646,0.5567171,0.5949698,0.829242,0.013150036,0.09367922,0.15476337,0.30704594,0.3679327
g019_paraphrase,19,4,3,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Mira reaches Nero.
The destination connected to Nero is Green.
Based on those two links, select the label for Mira: Green or Yellow.
Answer:",0.45133582,0.6542342,0.6242312,0.71576715,-0.025970608,0.1911963,0.18402478,0.19357109,0.31909263
g019_weak_distractor,19,4,3,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Mira is grouped under Nero.
Fact 2: Nero has label Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Mira: Green or Yellow?
Answer with exactly one word:",0.44634283,0.5019289,0.47124046,0.504349,-0.0309636,0.038891047,0.031034023,-0.017847061,0.029294953
g019_competition_balanced,19,4,3,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Mira is grouped under Nero.
Fact 2: Nero has label Green.
Competing fact: Mira is also associated with Yellow.
Question: Which label is associated with Mira: Green or Yellow?
Answer with exactly one word:",0.41717988,0.43945858,0.3881483,0.20195031,-0.060126543,-0.0235793,-0.05205813,-0.32024574,-0.27171743
g019_direct_conflict,19,4,3,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Mira is grouped under Nero.
Fact 2: Nero has label Green.
Direct conflicting fact: Mira has label Yellow.
Question: Which label is associated with Mira: Green or Yellow?
Answer with exactly one word:",0.40980542,0.45256135,0.4246443,0.31440902,-0.06750101,-0.01047653,-0.015562147,-0.20778704,-0.16512582
g019_closure_update,19,4,3,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Mira is grouped under Nero.
Old record: Nero has label Green.
Updated record: Nero has label Yellow, not Green.
Question: Which label is associated with Mira: Green or Yellow?
Answer with exactly one word:",0.23922838,0.29493433,0.27222973,0.04919505,-0.23807804,-0.16810355,-0.1679767,-0.473001,-0.5385393
g019_closure_override,19,4,3,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is grouped under Nero receive label Green.
Override rule: in this case, items that is grouped under Nero receive label Yellow.
Fact: Mira is grouped under Nero.
Question: Which label applies to Mira: Green or Yellow?
Answer with exactly one word:",0.62128705,0.62605864,0.5835181,0.44682002,0.14398062,0.16302076,0.14331165,-0.075376034,0.12486482
g019_exception_override,19,4,3,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Nero use label Green.
Exception: Mira is a special case and uses label Yellow.
Fact: Mira is connected to Nero.
Question: Which label applies to Mira: Green or Yellow?
Answer with exactly one word:",0.5583173,0.6270673,0.6297029,0.16712189,0.08101088,0.16402945,0.18949649,-0.35507417,-0.08328104
g020_clean,20,5,0,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Pia belongs to Quin.
Fact 2: Quin is located at North.
Question: Which label is associated with Pia: North or South?
Answer with exactly one word:",0.25605345,0.27849194,0.43474913,0.54904175,0.0,0.0,0.0,0.0,0.022258822
g020_rename,20,5,0,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Pia belongs to Quin.
Link two: Quin is located at North.
Choose the label reached from Pia: North or South.
One word answer:",0.3740951,0.34397608,0.4390878,0.7008866,0.118041664,0.06548414,0.0043386817,0.15184486,0.19293101
g020_permuted,20,5,0,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Quin is located at North.
Fact 1: Pia belongs to Quin.
Question: Which label is associated with Pia: North or South?
Answer with exactly one word:",0.21876574,0.2426244,0.4478358,0.40395403,-0.037287712,-0.035867542,0.013086677,-0.14508772,-0.10473843
g020_redundant,20,5,0,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Pia belongs to Quin.
Fact 2: Quin is located at North.
Repeated confirmation: Pia still goes through Quin.
Repeated confirmation: Quin still points to North.
Question: Which label is associated with Pia: North or South?
Answer with exactly one word:",0.2669429,0.29196143,0.4377048,0.6239183,0.010889441,0.013469487,0.0029556751,0.07487655,0.0886078
g020_irrelevant,20,5,0,irrelevant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Pia belongs to Quin.
Fact 2: Quin is located at North.
Irrelevant fact: Rhea is associated with East.
Question: Which label is associated with Pia: North or South?
Answer with exactly one word:",0.29756004,0.36556804,0.60230553,0.71406317,0.04150659,0.0870761,0.1675564,0.16502142,0.26950118
g020_paraphrase,20,5,0,paraphrase,relation_preserving,stable,North,South,East,"In this example, Pia reaches Quin.
The destination connected to Quin is North.
Based on those two links, select the label for Pia: North or South.
Answer:",0.2509691,0.27472287,0.3418498,0.6425921,-0.005084336,-0.00376907,-0.09289932,0.093550324,0.047385644
g020_weak_distractor,20,5,0,weak_distractor,structure_changing,stable_shift,North,South,East,"You are given a small relation graph.
Fact 1: Pia belongs to Quin.
Fact 2: Quin is located at North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Pia: North or South?
Answer with exactly one word:",0.35581905,0.3496317,0.4824862,0.55732536,0.0997656,0.07113975,0.047737062,0.008283615,0.10071534
g020_competition_balanced,20,5,0,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Pia belongs to Quin.
Fact 2: Quin is located at North.
Competing fact: Pia is also associated with South.
Question: Which label is associated with Pia: North or South?
Answer with exactly one word:",0.247923,0.27093923,0.3915862,0.4102478,-0.008130446,-0.007552713,-0.043162912,-0.13879395,-0.10962097
g020_direct_conflict,20,5,0,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Pia belongs to Quin.
Fact 2: Quin is located at North.
Direct conflicting fact: Pia is located at South.
Question: Which label is associated with Pia: North or South?
Answer with exactly one word:",0.31717825,0.32886624,0.4863106,0.5453541,0.0611248,0.0503743,0.051561475,-0.0036876202,0.07658543
g020_closure_update,20,5,0,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Pia belongs to Quin.
Old record: Quin is located at North.
Updated record: Quin is located at South, not North.
Question: Which label is associated with Pia: North or South?
Answer with exactly one word:",0.032474548,0.008306801,0.059743047,0.03907752,-0.2235789,-0.27018514,-0.37500608,-0.5099642,-0.69761384
g020_closure_override,20,5,0,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that belongs to Quin receive label North.
Override rule: in this case, items that belongs to Quin receive label South.
Fact: Pia belongs to Quin.
Question: Which label applies to Pia: North or South?
Answer with exactly one word:",0.30336732,0.3213731,0.4191292,0.3860283,0.04731387,0.04288116,-0.015619934,-0.16301346,-0.08388628
g020_exception_override,20,5,0,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Quin use label North.
Exception: Pia is a special case and uses label South.
Fact: Pia is connected to Quin.
Question: Which label applies to Pia: North or South?
Answer with exactly one word:",0.20975873,0.2191568,0.2598433,0.18554664,-0.04629472,-0.059335142,-0.17490584,-0.3634951,-0.37254024
g021_clean,21,5,1,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Pia is assigned to Quin.
Fact 2: Quin maps to East.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",0.19917369,0.20237964,0.21234411,-0.032435656,0.0,0.0,0.0,0.0,0.022258822
g021_rename,21,5,1,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Pia is assigned to Quin.
Link two: Quin maps to East.
Choose the label reached from Pia: East or West.
One word answer:",0.23591325,0.19116238,0.1976892,0.11725974,0.036739558,-0.011217266,-0.014654905,0.1496954,0.13546519
g021_permuted,21,5,1,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Quin maps to East.
Fact 1: Pia is assigned to Quin.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",0.22464758,0.24720141,0.23377097,-0.010443687,0.025473893,0.04482177,0.021426857,0.021991968,0.071283564
g021_redundant,21,5,1,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Pia is assigned to Quin.
Fact 2: Quin maps to East.
Repeated confirmation: Pia still goes through Quin.
Repeated confirmation: Quin still points to East.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",0.2690274,0.27575776,0.32262,0.15021753,0.06985372,0.073378116,0.110275894,0.18265319,0.25796524
g021_irrelevant,21,5,1,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Pia is assigned to Quin.
Fact 2: Quin maps to East.
Irrelevant fact: Rhea is associated with Copper.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",0.19212723,0.16822869,0.17071748,-0.013703108,-0.007046461,-0.034150958,-0.041626632,0.018732548,0.0031800456
g021_paraphrase,21,5,1,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Pia reaches Quin.
The destination connected to Quin is East.
Based on those two links, select the label for Pia: East or West.
Answer:",0.25479507,0.36483616,0.4186043,0.35467923,0.055621386,0.16245651,0.2062602,0.38711488,0.48846358
g021_weak_distractor,21,5,1,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Pia is assigned to Quin.
Fact 2: Quin maps to East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",0.30513507,0.39844084,0.40320426,0.026935577,0.10596138,0.1960612,0.19086015,0.059371233,0.2532904
g021_competition_balanced,21,5,1,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Pia is assigned to Quin.
Fact 2: Quin maps to East.
Competing fact: Pia is also associated with West.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",0.22168238,0.23791838,0.20368451,-0.15351748,0.022508696,0.035538733,-0.008659601,-0.12108183,-0.056997243
g021_direct_conflict,21,5,1,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Pia is assigned to Quin.
Fact 2: Quin maps to East.
Direct conflicting fact: Pia maps to West.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",0.23590323,0.24629319,0.24685866,0.002866745,0.036729544,0.043913543,0.034514546,0.0353024,0.090193614
g021_closure_update,21,5,1,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Pia is assigned to Quin.
Old record: Quin maps to East.
Updated record: Quin maps to West, not East.
Question: Which label is associated with Pia: East or West?
Answer with exactly one word:",0.055260345,0.10958946,0.030504882,-0.23507154,-0.14391334,-0.09279019,-0.18183923,-0.20263588,-0.2878511
g021_closure_override,21,5,1,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is assigned to Quin receive label East.
Override rule: in this case, items that is assigned to Quin receive label West.
Fact: Pia is assigned to Quin.
Question: Which label applies to Pia: East or West?
Answer with exactly one word:",0.1487418,0.2765206,0.24056552,-0.12640262,-0.050431892,0.074140966,0.028221413,-0.09396696,-0.023026198
g021_exception_override,21,5,1,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Quin use label East.
Exception: Pia is a special case and uses label West.
Fact: Pia is connected to Quin.
Question: Which label applies to Pia: East or West?
Answer with exactly one word:",0.1366657,0.20544782,0.13820338,-0.27192295,-0.06250799,0.003068179,-0.07414073,-0.23948729,-0.21142133
g022_clean,22,5,2,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Pia is part of Quin.
Fact 2: Quin points to Copper.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",0.13907318,0.29041955,0.53550756,-0.2206546,0.0,0.0,0.0,0.0,0.022258822
g022_rename,22,5,2,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Pia is part of Quin.
Link two: Quin points to Copper.
Choose the label reached from Pia: Copper or Silver.
One word answer:",0.08140468,0.23062232,0.4044789,-0.21846223,-0.0576685,-0.059797227,-0.13102865,0.002192378,-0.07348971
g022_permuted,22,5,2,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Quin points to Copper.
Fact 1: Pia is part of Quin.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",0.15397966,0.33574253,0.57293606,-0.12237108,0.014906481,0.045322984,0.0374285,0.09828353,0.13512859
g022_redundant,22,5,2,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Pia is part of Quin.
Fact 2: Quin points to Copper.
Repeated confirmation: Pia still goes through Quin.
Repeated confirmation: Quin still points to Copper.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",0.13737185,0.30279183,0.52771115,-0.26871026,-0.0017013252,0.012372285,-0.0077964067,-0.04805565,-0.01448983
g022_irrelevant,22,5,2,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Pia is part of Quin.
Fact 2: Quin points to Copper.
Irrelevant fact: Rhea is associated with Gold.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",0.09245068,0.28737798,0.46211147,-0.2818877,-0.0466225,-0.0030415654,-0.07339609,-0.061233103,-0.07226811
g022_paraphrase,22,5,2,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Pia reaches Quin.
The destination connected to Quin is Copper.
Based on those two links, select the label for Pia: Copper or Silver.
Answer:",0.15273029,0.2879768,0.41195273,-0.38024318,0.013657108,-0.0024427474,-0.123554826,-0.15958858,-0.15673837
g022_weak_distractor,22,5,2,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Pia is part of Quin.
Fact 2: Quin points to Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",0.14900209,0.3670637,0.5682647,-0.24059081,0.009928912,0.07664415,0.032757163,-0.019936204,0.051745653
g022_competition_balanced,22,5,2,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Pia is part of Quin.
Fact 2: Quin points to Copper.
Competing fact: Pia is also associated with Silver.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",0.08832403,0.2487149,0.38431752,-0.4177456,-0.050749145,-0.041704655,-0.15119004,-0.19709098,-0.22826308
g022_direct_conflict,22,5,2,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Pia is part of Quin.
Fact 2: Quin points to Copper.
Direct conflicting fact: Pia points to Silver.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",0.08692536,0.23278223,0.3877046,-0.43121934,-0.05214782,-0.05763732,-0.14780295,-0.21056473,-0.24291909
g022_closure_update,22,5,2,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Pia is part of Quin.
Old record: Quin points to Copper.
Updated record: Quin points to Silver, not Copper.
Question: Which label is associated with Pia: Copper or Silver?
Answer with exactly one word:",0.09680905,0.27392235,0.44446397,-0.34099376,-0.042264126,-0.016497195,-0.09104359,-0.120339155,-0.12973703
g022_closure_override,22,5,2,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that is part of Quin receive label Copper.
Override rule: in this case, items that is part of Quin receive label Silver.
Fact: Pia is part of Quin.
Question: Which label applies to Pia: Copper or Silver?
Answer with exactly one word:",0.102498546,0.2442523,0.32297033,-0.6148095,-0.036574632,-0.046167254,-0.21253723,-0.3941549,-0.4070348
g022_exception_override,22,5,2,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Quin use label Copper.
Exception: Pia is a special case and uses label Silver.
Fact: Pia is connected to Quin.
Question: Which label applies to Pia: Copper or Silver?
Answer with exactly one word:",0.149239,0.26841205,0.37568033,-0.72201955,0.0101658255,-0.022007495,-0.15982723,-0.50136495,-0.44443643
g023_clean,23,5,3,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",0.017217025,-0.43241066,-0.04195738,1.1199985,0.0,0.0,0.0,0.0,0.022258822
g023_rename,23,5,3,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Pia is grouped under Quin.
Link two: Quin has label Gold.
Choose the label reached from Pia: Gold or Iron.
One word answer:",0.21780246,-0.32707056,0.24205744,1.492468,0.20058544,0.10534009,0.28401482,0.37246954,0.52987236
g023_permuted,23,5,3,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Quin has label Gold.
Fact 1: Pia is grouped under Quin.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",0.092904955,-0.42390588,-0.10495579,0.93036044,0.07568793,0.008504778,-0.062998414,-0.18963802,-0.13194874
g023_redundant,23,5,3,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Repeated confirmation: Pia still goes through Quin.
Repeated confirmation: Quin still points to Gold.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",0.025613345,-0.45393157,-0.1423431,0.9903624,0.00839632,-0.021520913,-0.100385725,-0.12963605,-0.13064174
g023_irrelevant,23,5,3,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Irrelevant fact: Rhea is associated with Red.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",0.17671853,-0.2997008,0.13800168,1.3175081,0.15950151,0.13270986,0.17995906,0.19750965,0.34531042
g023_paraphrase,23,5,3,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Pia reaches Quin.
The destination connected to Quin is Gold.
Based on those two links, select the label for Pia: Gold or Iron.
Answer:",0.28983498,-0.1360907,0.25830072,1.430235,0.27261794,0.29631996,0.3002581,0.31023657,0.5741882
g023_weak_distractor,23,5,3,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",0.11343782,-0.23994258,0.081783414,1.271061,0.09622079,0.19246808,0.12374079,0.15106249,0.2881779
g023_competition_balanced,23,5,3,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Competing fact: Pia is also associated with Iron.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",0.09112013,-0.29590267,-0.033406317,1.013802,0.073903106,0.13650799,0.008551061,-0.1061964,0.010543079
g023_direct_conflict,23,5,3,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Direct conflicting fact: Pia has label Iron.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",0.10426807,-0.23320732,0.09859449,1.2152971,0.08705104,0.19920334,0.14055187,0.09529865,0.25341344
g023_closure_update,23,5,3,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Old record: Quin has label Gold.
Updated record: Quin has label Iron, not Gold.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",0.14358927,-0.22868036,0.02588898,0.9408313,0.12637225,0.2037303,0.06784636,-0.17916715,0.019051045
g023_closure_override,23,5,3,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is grouped under Quin receive label Gold.
Override rule: in this case, items that is grouped under Quin receive label Iron.
Fact: Pia is grouped under Quin.
Question: Which label applies to Pia: Gold or Iron?
Answer with exactly one word:",0.2597975,-0.096635595,0.26252866,1.2818995,0.24258049,0.33577508,0.30448604,0.161901,0.46857646
g023_exception_override,23,5,3,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Quin use label Gold.
Exception: Pia is a special case and uses label Iron.
Fact: Pia is connected to Quin.
Question: Which label applies to Pia: Gold or Iron?
Answer with exactly one word:",0.20066279,-0.19955134,0.14116472,1.0978487,0.18344577,0.23285931,0.1831221,-0.022149801,0.21882983
g024_clean,24,6,0,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",0.08920231,-0.087126926,-0.078154325,0.75191975,0.0,0.0,0.0,0.0,0.022258822
g024_rename,24,6,0,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Sola belongs to Taro.
Link two: Taro is located at Red.
Choose the label reached from Sola: Red or Blue.
One word answer:",0.10216473,-0.18864009,-0.28728426,0.6103833,0.012962423,-0.10151316,-0.20912993,-0.14153647,-0.21838425
g024_permuted,24,6,0,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Taro is located at Red.
Fact 1: Sola belongs to Taro.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",0.06740328,-0.1395626,-0.104070425,0.58448005,-0.021799028,-0.05243568,-0.0259161,-0.1674397,-0.1424722
g024_redundant,24,6,0,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",0.08542066,-0.061739177,-0.03665209,0.7848959,-0.0037816465,0.02538775,0.041502237,0.03297615,0.07530712
g024_irrelevant,24,6,0,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Irrelevant fact: Una is associated with Green.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",0.11486924,-0.039290547,-0.04577923,0.856374,0.02566693,0.04783638,0.032375097,0.10445428,0.14098819
g024_paraphrase,24,6,0,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Sola reaches Taro.
The destination connected to Taro is Red.
Based on those two links, select the label for Sola: Red or Blue.
Answer:",-0.009610936,-0.26135445,-0.48661238,0.4635172,-0.09881324,-0.17422752,-0.40845805,-0.28840256,-0.4790377
g024_weak_distractor,24,6,0,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",0.16440555,0.102375284,0.075930476,0.83665824,0.07520325,0.18950221,0.1540848,0.08473849,0.24543749
g024_competition_balanced,24,6,0,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Competing fact: Sola is also associated with Blue.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",0.09926796,-0.05244024,-0.072359025,0.50679016,0.010065652,0.034686685,0.0057953,-0.24512959,-0.14883113
