prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L19,R_L20,R_L21,R_L22,R_L23,R_L24,R_L25,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,dR_L24,dR_L25,DeltaU
g028_clean,28,7,0,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",-0.090741634,0.2947067,0.25952458,-1.4790603,-0.9633539,-0.30723286,-4.6941323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g028_rename,28,7,0,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Vera belongs to Wen.
Link two: Wen is located at Copper.
Choose the label reached from Vera: Copper or Silver.
One word answer:",-1.3551452,-0.9251478,-1.6248465,-1.5890015,-2.2916808,-0.59553146,-2.7531824,-1.2644036,-1.2198545,-1.884371,-0.109941244,-1.328327,-0.2882986,1.9409499,2.691646
g028_permuted,28,7,0,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Wen is located at Copper.
Fact 1: Vera belongs to Wen.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",-0.13257384,0.6193637,-0.15532207,-2.0450513,-1.0003678,0.67322254,-4.032391,-0.04183221,0.32465702,-0.41484666,-0.56599104,-0.03701389,0.9804554,0.66174126,3.489507
g028_redundant,28,7,0,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",-0.31032562,0.47927952,-0.011615396,-0.6922128,-0.3194139,0.7111478,-3.24978,-0.21958399,0.18457282,-0.27113998,0.7868475,0.64394,1.0183806,1.4443524,4.7663975
g028_irrelevant,28,7,0,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Irrelevant fact: Xio is associated with Gold.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",-0.8476386,-0.25307488,0.23898363,-2.343409,-1.7900867,-0.8943472,-5.289191,-0.756897,-0.5477816,-0.020540953,-0.86434877,-0.8267329,-0.58711433,-0.59505844,1.4007862
g028_paraphrase,28,7,0,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Vera reaches Wen.
The destination connected to Wen is Copper.
Based on those two links, select the label for Vera: Copper or Silver.
Answer:",-3.3156602,-3.1738586,-2.2397308,-0.7215483,1.582875,4.7898774,0.9079236,-3.2249186,-3.4685655,-2.4992554,0.757512,2.546229,5.0971103,5.602056,9.680704
g028_weak_distractor,28,7,0,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",-0.406821,0.23208857,-0.039951086,-0.79285413,-0.105899096,0.81733847,-3.34397,-0.31607938,-0.06261814,-0.29947567,0.68620616,0.8574548,1.1245713,1.3501623,4.824332
g028_competition_balanced,28,7,0,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Competing fact: Vera is also associated with Silver.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",-1.0272821,-0.18824089,-0.51086104,-4.805447,-4.4779105,-3.0554094,-6.98419,-0.9365405,-0.4829476,-0.7703856,-3.326387,-3.5145566,-2.7481766,-2.2900577,-3.0531294
g028_direct_conflict,28,7,0,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Direct conflicting fact: Vera is located at Silver.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",-1.1565521,-0.46001434,-0.5028496,-5.3516483,-6.4162493,-5.4611654,-7.9694786,-1.0658104,-0.75472105,-0.76237416,-3.8725882,-5.452895,-5.1539326,-3.2753463,-6.133047
g028_closure_update,28,7,0,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Old record: Wen is located at Copper.
Updated record: Wen is located at Silver, not Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:",-0.79008436,-0.77698636,-0.48674893,-5.838305,-6.515349,-7.1673594,-8.9809065,-0.6993427,-1.0716931,-0.7462735,-4.359245,-5.5519953,-6.8601265,-4.286774,-7.8975163
g028_closure_override,28,7,0,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that belongs to Wen receive label Copper.
Override rule: in this case, items that belongs to Wen receive label Silver.
Fact: Vera belongs to Wen.
Question: Which label applies to Vera: Copper or Silver?
Answer with exactly one word:",-0.7985909,-0.74523157,-0.07606828,-5.2428384,-7.5278096,-8.673328,-10.4990635,-0.70784926,-1.0399382,-0.33559287,-3.7637782,-6.564456,-8.366096,-5.804931,-9.768685
g028_exception_override,28,7,0,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Wen use label Copper.
Exception: Vera is a special case and uses label Silver.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Copper or Silver?
Answer with exactly one word:",-0.9887743,-0.7562587,-0.3551016,-5.1204433,-7.208239,-7.682835,-9.413981,-0.89803267,-1.0509654,-0.61462617,-3.6413832,-6.2448854,-7.3756022,-4.719849,-8.464535
g029_clean,29,7,1,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",3.3356712,2.3919854,0.13497055,0.8661462,0.53171444,0.6287706,0.9062166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g029_rename,29,7,1,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Vera is assigned to Wen.
Link two: Wen maps to Gold.
Choose the label reached from Vera: Gold or Iron.
One word answer:",2.4706874,2.6677613,1.6865568,3.3149164,3.1448233,2.9357429,2.2985673,-0.8649838,0.2757759,1.5515863,2.44877,2.6131089,2.3069723,1.3923507,7.256627
g029_permuted,29,7,1,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Wen maps to Gold.
Fact 1: Vera is assigned to Wen.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",3.3388324,2.7911706,0.12013137,0.45266312,-0.36403894,0.39897442,0.124821424,0.003161192,0.39918518,-0.014839172,-0.41348308,-0.8957534,-0.22979617,-0.7813952,1.7341245
g029_redundant,29,7,1,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",3.2448516,2.3120594,-0.21281123,1.098717,0.94129986,1.0403357,1.7977278,-0.0908196,-0.079926014,-0.34778178,0.23257077,0.40958542,0.41156507,0.8915112,3.7784717
g029_irrelevant,29,7,1,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Irrelevant fact: Xio is associated with Red.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",3.7528167,2.534521,0.23961115,0.25593883,-0.78649116,-0.100040674,0.6135286,0.4171455,0.14253569,0.1046406,-0.6102074,-1.3182056,-0.72881126,-0.292688,1.4098723
g029_paraphrase,29,7,1,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Vera reaches Wen.
The destination connected to Wen is Gold.
Based on those two links, select the label for Vera: Gold or Iron.
Answer:",4.454891,4.549728,3.9811597,6.996291,6.260539,8.325613,6.3006897,1.11922,2.1577425,3.846189,6.130145,5.7288246,7.696842,5.394473,15.757263
g029_weak_distractor,29,7,1,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",3.3455896,2.1331127,0.4205711,-1.9658196,-2.9401984,-3.7551312,-1.8411583,0.009918451,-0.25887275,0.28560054,-2.831966,-3.4719129,-4.3839016,-2.747375,-3.903457
g029_competition_balanced,29,7,1,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Competing fact: Vera is also associated with Iron.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",3.5520635,2.3518937,0.11640191,-3.0689697,-3.912336,-5.099335,-3.1495643,0.21639228,-0.040091753,-0.018568635,-3.9351158,-4.444051,-5.7281055,-4.055781,-6.2655563
g029_direct_conflict,29,7,1,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Direct conflicting fact: Vera maps to Iron.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",3.286106,2.0752065,-0.68361616,-4.660453,-6.9817176,-7.76978,-6.6113257,-0.049565077,-0.3167789,-0.8185867,-5.526599,-7.513432,-8.398551,-7.5175424,-11.788072
g029_closure_update,29,7,1,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Old record: Wen maps to Gold.
Updated record: Wen maps to Iron, not Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",3.100576,2.1719406,-0.4037602,-4.0526867,-4.750607,-7.6632624,-6.234433,-0.23509526,-0.22004485,-0.53873074,-4.918833,-5.2823215,-8.292033,-7.14065,-10.190466
g029_closure_override,29,7,1,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is assigned to Wen receive label Gold.
Override rule: in this case, items that is assigned to Wen receive label Iron.
Fact: Vera is assigned to Wen.
Question: Which label applies to Vera: Gold or Iron?
Answer with exactly one word:",3.60653,2.5386243,-0.13053346,-3.3941956,-5.3152056,-8.739574,-7.982043,0.27085876,0.14663887,-0.265504,-4.2603416,-5.84692,-9.368345,-8.88826,-11.666708
g029_exception_override,29,7,1,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Wen use label Gold.
Exception: Vera is a special case and uses label Iron.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Gold or Iron?
Answer with exactly one word:",3.5870848,3.1045728,0.72890115,-2.6193976,-4.635611,-6.685848,-5.454557,0.25141358,0.71258736,0.5939306,-3.4855437,-5.1673255,-7.314619,-6.3607736,-8.433921
g030_clean,30,7,2,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",1.2381918,1.2680707,2.1353564,2.3834193,2.6623735,1.8719702,6.0406723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g030_rename,30,7,2,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Vera is part of Wen.
Link two: Wen points to Red.
Choose the label reached from Vera: Red or Blue.
One word answer:",1.046103,1.3692452,1.6557348,3.5876546,4.23304,4.1008434,7.4196835,-0.19208884,0.101174474,-0.47962165,1.2042353,1.5706663,2.2288733,1.3790112,6.029748
g030_permuted,30,7,2,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Wen points to Red.
Fact 1: Vera is part of Wen.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",1.410556,1.6650643,1.9446592,1.2224245,1.5713663,1.3144741,5.3419447,0.17236412,0.39699364,-0.1906972,-1.1609948,-1.0910072,-0.5574961,-0.6987276,1.1847492
g030_redundant,30,7,2,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",0.9548844,0.672974,1.9535695,3.4718616,3.8263264,3.4771047,6.95646,-0.28330743,-0.5950967,-0.1817869,1.0884423,1.1639528,1.6051345,0.9157877,5.1671324
g030_irrelevant,30,7,2,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Irrelevant fact: Xio is associated with Green.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",0.96520054,1.3020027,1.7441623,2.2958665,2.619629,1.1247578,5.6535463,-0.2729913,0.03393197,-0.3911941,-0.087552786,-0.042744637,-0.7472124,-0.38712597,2.1069622
g030_paraphrase,30,7,2,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Vera reaches Wen.
The destination connected to Wen is Red.
Based on those two links, select the label for Vera: Red or Blue.
Answer:",3.2283103,3.4829993,3.7358258,6.810056,7.532508,6.9294777,10.436038,1.9901185,2.2149286,1.6004694,4.4266367,4.8701344,5.0575075,4.3953657,12.436976
g030_weak_distractor,30,7,2,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",1.3221197,1.1623267,1.8737106,1.5589933,1.2882366,1.3942809,5.9280977,0.08392787,-0.105744004,-0.2616458,-0.82442594,-1.3741369,-0.47768927,-0.11257458,1.4824414
g030_competition_balanced,30,7,2,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Competing fact: Vera is also associated with Blue.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",1.4718205,0.75983685,1.3326374,-0.8903773,-1.3261509,-1.065486,3.7908573,0.23362863,-0.50823385,-0.802719,-3.2737966,-3.9885244,-2.9374561,-2.249815,-3.3364823
g030_direct_conflict,30,7,2,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Direct conflicting fact: Vera points to Blue.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",1.6129413,0.99669605,1.8401934,-0.15600777,-1.558218,-0.64425087,4.1890125,0.37474942,-0.27137464,-0.29516304,-2.539427,-4.2205915,-2.516221,-1.8516598,-2.648822
g030_closure_update,30,7,2,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Old record: Wen points to Red.
Updated record: Wen points to Blue, not Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:",1.6461148,0.8056168,1.3393146,-0.7138195,-0.8731017,-1.6299777,2.4420185,0.40792298,-0.4624539,-0.79604185,-3.0972388,-3.5354753,-3.5019479,-3.5986538,-4.057539
g030_closure_override,30,7,2,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that is part of Wen receive label Red.
Override rule: in this case, items that is part of Wen receive label Blue.
Fact: Vera is part of Wen.
Question: Which label applies to Vera: Red or Blue?
Answer with exactly one word:",1.8319657,1.4044578,1.7694381,-0.7422333,-2.0632067,-3.4944067,0.71343136,0.59377384,0.13638711,-0.36591828,-3.1256526,-4.72558,-5.366377,-5.327241,-6.532525
g030_exception_override,30,7,2,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Wen use label Red.
Exception: Vera is a special case and uses label Blue.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Red or Blue?
Answer with exactly one word:",2.021391,1.4859239,2.049471,-0.5719795,-2.0978594,-2.599454,1.0745859,0.7831991,0.21785319,-0.085885525,-2.9553988,-4.760233,-4.471424,-4.9660864,-5.740551
g031_clean,31,7,3,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",-0.9258629,-0.2689721,0.81352234,1.8982177,5.278363,5.968575,7.131132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g031_rename,31,7,3,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Vera is grouped under Wen.
Link two: Wen has label Green.
Choose the label reached from Vera: Green or Yellow.
One word answer:",-0.33919728,0.30959046,1.3679552,3.62696,6.1493974,9.4503,9.659615,0.58666563,0.57856256,0.55443287,1.7287424,0.87103415,3.4817252,2.5284824,7.353505
g031_permuted,31,7,3,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Wen has label Green.
Fact 1: Vera is grouped under Wen.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",-1.1048267,-0.50943166,0.5336988,1.5774589,4.7834964,5.7179785,6.9591026,-0.17896378,-0.24045956,-0.27982354,-0.32075882,-0.49486685,-0.25059652,-0.1720295,2.1917238
g031_redundant,31,7,3,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",-0.7428162,-0.53140855,0.5574734,2.8746917,5.7351146,6.2157393,7.644998,0.1830467,-0.26243645,-0.25604892,0.97647405,0.45675135,0.24716425,0.51386595,3.8045204
g031_irrelevant,31,7,3,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Irrelevant fact: Xio is associated with North.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",-0.9790196,-0.7760746,0.18311715,1.5936997,5.4257393,6.4718266,7.293298,-0.053156674,-0.5071025,-0.6304052,-0.30451798,0.14737606,0.50325155,0.16216564,3.0728064
g031_paraphrase,31,7,3,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Vera reaches Wen.
The destination connected to Wen is Green.
Based on those two links, select the label for Vera: Green or Yellow.
Answer:",-0.020123124,-0.31008288,0.20987159,2.515227,5.3740215,7.4059787,7.213592,0.9057398,-0.041110784,-0.60365075,0.6170094,0.0956583,1.4374037,0.08245993,3.9643068
g031_weak_distractor,31,7,3,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",-0.9888502,-1.0691929,0.11954939,2.2198257,5.2979994,6.4285173,8.684949,-0.06298727,-0.8002208,-0.69397295,0.32160807,0.019636154,0.45994234,1.5538168,3.910845
g031_competition_balanced,31,7,3,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Competing fact: Vera is also associated with Yellow.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",-1.1543996,-1.350538,0.24577117,-0.41162133,3.4134803,5.644057,6.488996,-0.22853673,-1.0815659,-0.56775117,-2.309839,-1.864883,-0.3245182,-0.6421361,0.38970113
g031_direct_conflict,31,7,3,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Direct conflicting fact: Vera has label Yellow.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",-1.0648311,-1.7263498,-0.4397993,-2.0268378,0.83298874,2.7435837,4.9730415,-0.13896823,-1.4573777,-1.2533216,-3.9250555,-4.4453745,-3.2249913,-2.1580906,-4.0432014
g031_closure_update,31,7,3,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Old record: Wen has label Green.
Updated record: Wen has label Yellow, not Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:",-0.9592957,-1.7351223,-0.750046,-1.9273295,0.15064812,1.371398,3.1736689,-0.03343278,-1.4661503,-1.5635684,-3.8255472,-5.127715,-4.597177,-3.9574633,-6.078994
g031_closure_override,31,7,3,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is grouped under Wen receive label Green.
Override rule: in this case, items that is grouped under Wen receive label Yellow.
Fact: Vera is grouped under Wen.
Question: Which label applies to Vera: Green or Yellow?
Answer with exactly one word:",-0.98696315,-1.125247,-0.043105006,-0.36416125,1.5583501,0.9063797,2.8775082,-0.061100245,-0.8562749,-0.85662735,-2.262379,-3.7200131,-5.0621953,-4.253624,-5.108018
g031_exception_override,31,7,3,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Wen use label Green.
Exception: Vera is a special case and uses label Yellow.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Green or Yellow?
Answer with exactly one word:",-1.0470282,-0.96995586,-0.3704071,-0.51236343,1.482307,2.4564228,3.6593752,-0.121165276,-0.70098376,-1.1839294,-2.410581,-3.7960563,-3.5121522,-3.471757,-3.917527
g032_clean,32,8,0,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",-0.31772238,2.0478916,2.0619578,-0.73390484,-0.4189968,-0.17614746,-0.85803986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g032_rename,32,8,0,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Yara belongs to Zeno.
Link two: Zeno is located at North.
Choose the label reached from Yara: North or South.
One word answer:",-0.25694215,2.141682,1.6133337,1.1530848,0.7774248,0.9272709,-0.062698364,0.060780227,0.09379029,-0.44862413,1.8869896,1.1964216,1.1034184,0.7953415,5.1657114
g032_permuted,32,8,0,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Zeno is located at North.
Fact 1: Yara belongs to Zeno.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",-0.18558568,1.6093473,1.6871238,-1.7886181,-1.6460171,-0.9857807,-1.5795765,0.1321367,-0.43854427,-0.37483406,-1.0547132,-1.2270203,-0.80963326,-0.72153664,0.92872524
g032_redundant,32,8,0,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",-0.33282518,1.2324815,1.5480418,-0.9045658,-0.38642883,0.24038696,-0.53858566,-0.015102804,-0.81541014,-0.513916,-0.17066097,0.032567978,0.41653442,0.3194542,3.0895672
g032_irrelevant,32,8,0,irrelevant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Irrelevant fact: Nia is associated with East.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",-0.30675882,2.032825,2.0023856,-0.9377022,-0.92407894,-0.18849754,-0.84591293,0.010963559,-0.015066624,-0.05957222,-0.20379734,-0.50508213,-0.012350082,0.012126923,2.5037675
g032_paraphrase,32,8,0,paraphrase,relation_preserving,stable,North,South,East,"In this example, Yara reaches Zeno.
The destination connected to Zeno is North.
Based on those two links, select the label for Yara: North or South.
Answer:",-0.10009718,0.41135406,1.0983043,2.650712,2.6052713,3.1481972,1.6862621,0.2176252,-1.6365376,-0.96365356,3.3846169,3.0242682,3.3243446,2.544302,8.665314
g032_weak_distractor,32,8,0,weak_distractor,structure_changing,stable_shift,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",-0.23285109,1.261467,1.0774093,-0.5039396,-0.23521233,0.17677307,-0.4895916,0.08487129,-0.78642464,-0.98454857,0.22996521,0.18378448,0.35292053,0.36844826,3.267119
g032_competition_balanced,32,8,0,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Competing fact: Yara is also associated with South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",-0.33837295,0.17714405,-0.42811227,-3.8750563,-4.0548716,-3.3819237,-4.665474,-0.020650566,-1.8707476,-2.49007,-3.1411514,-3.6358747,-3.2057762,-3.807434,-4.309905
g032_direct_conflict,32,8,0,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Direct conflicting fact: Yara is located at South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",-0.69605577,0.13019586,-0.12190223,-3.6828966,-4.1400547,-3.9178162,-5.1034584,-0.3783334,-1.9176958,-2.18386,-2.9489918,-3.721058,-3.7416687,-4.2454185,-4.7940063
g032_closure_update,32,8,0,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Old record: Zeno is located at North.
Updated record: Zeno is located at South, not North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",-0.71178997,-1.3179711,-1.4455681,-4.8515053,-4.9666815,-4.5697594,-5.867033,-0.3940676,-3.3658628,-3.507526,-4.1176004,-4.5476847,-4.393612,-5.008993,-6.635125
g032_closure_override,32,8,0,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that belongs to Zeno receive label North.
Override rule: in this case, items that belongs to Zeno receive label South.
Fact: Yara belongs to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",-0.6398375,-0.6463618,-1.8744789,-4.75276,-5.229119,-4.8499947,-6.576744,-0.32211512,-2.6942534,-3.9364367,-4.018855,-4.810122,-4.673847,-5.718704,-7.2417793
g032_exception_override,32,8,0,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Zeno use label North.
Exception: Yara is a special case and uses label South.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",-0.33714265,0.19898605,-0.9386778,-3.646204,-4.521578,-4.0036564,-5.6314316,-0.019420266,-1.8489056,-3.0006356,-2.9122992,-4.102581,-3.827509,-4.7733917,-5.3461285
g033_clean,33,8,1,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",1.000581,1.8942194,3.116281,3.6863818,5.421162,6.9857626,10.17826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
