prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text
g026_competition_balanced,26,6,2,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Competing fact: Sola is also associated with South.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:"
g026_direct_conflict,26,6,2,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Direct conflicting fact: Sola points to South.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:"
g026_closure_update,26,6,2,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Old record: Taro points to North.
Updated record: Taro points to South, not North.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:"
g026_closure_override,26,6,2,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that is part of Taro receive label North.
Override rule: in this case, items that is part of Taro receive label South.
Fact: Sola is part of Taro.
Question: Which label applies to Sola: North or South?
Answer with exactly one word:"
g026_exception_override,26,6,2,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Taro use label North.
Exception: Sola is a special case and uses label South.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: North or South?
Answer with exactly one word:"
g027_clean,27,6,3,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:"
g027_rename,27,6,3,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Sola is grouped under Taro.
Link two: Taro has label East.
Choose the label reached from Sola: East or West.
One word answer:"
g027_permuted,27,6,3,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Taro has label East.
Fact 1: Sola is grouped under Taro.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:"
g027_redundant,27,6,3,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to East.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:"
g027_irrelevant,27,6,3,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Irrelevant fact: Una is associated with Copper.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:"
g027_paraphrase,27,6,3,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Sola reaches Taro.
The destination connected to Taro is East.
Based on those two links, select the label for Sola: East or West.
Answer:"
g027_weak_distractor,27,6,3,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:"
g027_competition_balanced,27,6,3,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Competing fact: Sola is also associated with West.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:"
g027_direct_conflict,27,6,3,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Fact 2: Taro has label East.
Direct conflicting fact: Sola has label West.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:"
g027_closure_update,27,6,3,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Sola is grouped under Taro.
Old record: Taro has label East.
Updated record: Taro has label West, not East.
Question: Which label is associated with Sola: East or West?
Answer with exactly one word:"
g027_closure_override,27,6,3,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is grouped under Taro receive label East.
Override rule: in this case, items that is grouped under Taro receive label West.
Fact: Sola is grouped under Taro.
Question: Which label applies to Sola: East or West?
Answer with exactly one word:"
g027_exception_override,27,6,3,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Taro use label East.
Exception: Sola is a special case and uses label West.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: East or West?
Answer with exactly one word:"
g028_clean,28,7,0,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:"
g028_rename,28,7,0,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Vera belongs to Wen.
Link two: Wen is located at Copper.
Choose the label reached from Vera: Copper or Silver.
One word answer:"
g028_permuted,28,7,0,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Wen is located at Copper.
Fact 1: Vera belongs to Wen.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:"
g028_redundant,28,7,0,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:"
g028_irrelevant,28,7,0,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Irrelevant fact: Xio is associated with Gold.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:"
g028_paraphrase,28,7,0,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Vera reaches Wen.
The destination connected to Wen is Copper.
Based on those two links, select the label for Vera: Copper or Silver.
Answer:"
g028_weak_distractor,28,7,0,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:"
g028_competition_balanced,28,7,0,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Competing fact: Vera is also associated with Silver.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:"
g028_direct_conflict,28,7,0,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Fact 2: Wen is located at Copper.
Direct conflicting fact: Vera is located at Silver.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:"
g028_closure_update,28,7,0,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Vera belongs to Wen.
Old record: Wen is located at Copper.
Updated record: Wen is located at Silver, not Copper.
Question: Which label is associated with Vera: Copper or Silver?
Answer with exactly one word:"
g028_closure_override,28,7,0,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that belongs to Wen receive label Copper.
Override rule: in this case, items that belongs to Wen receive label Silver.
Fact: Vera belongs to Wen.
Question: Which label applies to Vera: Copper or Silver?
Answer with exactly one word:"
g028_exception_override,28,7,0,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Wen use label Copper.
Exception: Vera is a special case and uses label Silver.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Copper or Silver?
Answer with exactly one word:"
g029_clean,29,7,1,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:"
g029_rename,29,7,1,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Vera is assigned to Wen.
Link two: Wen maps to Gold.
Choose the label reached from Vera: Gold or Iron.
One word answer:"
g029_permuted,29,7,1,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Wen maps to Gold.
Fact 1: Vera is assigned to Wen.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:"
g029_redundant,29,7,1,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:"
g029_irrelevant,29,7,1,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Irrelevant fact: Xio is associated with Red.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:"
g029_paraphrase,29,7,1,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Vera reaches Wen.
The destination connected to Wen is Gold.
Based on those two links, select the label for Vera: Gold or Iron.
Answer:"
g029_weak_distractor,29,7,1,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:"
g029_competition_balanced,29,7,1,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Competing fact: Vera is also associated with Iron.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:"
g029_direct_conflict,29,7,1,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Fact 2: Wen maps to Gold.
Direct conflicting fact: Vera maps to Iron.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:"
g029_closure_update,29,7,1,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Vera is assigned to Wen.
Old record: Wen maps to Gold.
Updated record: Wen maps to Iron, not Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:"
g029_closure_override,29,7,1,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is assigned to Wen receive label Gold.
Override rule: in this case, items that is assigned to Wen receive label Iron.
Fact: Vera is assigned to Wen.
Question: Which label applies to Vera: Gold or Iron?
Answer with exactly one word:"
g029_exception_override,29,7,1,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Wen use label Gold.
Exception: Vera is a special case and uses label Iron.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Gold or Iron?
Answer with exactly one word:"
g030_clean,30,7,2,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:"
g030_rename,30,7,2,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Vera is part of Wen.
Link two: Wen points to Red.
Choose the label reached from Vera: Red or Blue.
One word answer:"
g030_permuted,30,7,2,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Wen points to Red.
Fact 1: Vera is part of Wen.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:"
g030_redundant,30,7,2,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:"
g030_irrelevant,30,7,2,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Irrelevant fact: Xio is associated with Green.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:"
g030_paraphrase,30,7,2,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Vera reaches Wen.
The destination connected to Wen is Red.
Based on those two links, select the label for Vera: Red or Blue.
Answer:"
g030_weak_distractor,30,7,2,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:"
g030_competition_balanced,30,7,2,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Competing fact: Vera is also associated with Blue.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:"
g030_direct_conflict,30,7,2,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Fact 2: Wen points to Red.
Direct conflicting fact: Vera points to Blue.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:"
g030_closure_update,30,7,2,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Vera is part of Wen.
Old record: Wen points to Red.
Updated record: Wen points to Blue, not Red.
Question: Which label is associated with Vera: Red or Blue?
Answer with exactly one word:"
g030_closure_override,30,7,2,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that is part of Wen receive label Red.
Override rule: in this case, items that is part of Wen receive label Blue.
Fact: Vera is part of Wen.
Question: Which label applies to Vera: Red or Blue?
Answer with exactly one word:"
g030_exception_override,30,7,2,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Wen use label Red.
Exception: Vera is a special case and uses label Blue.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Red or Blue?
Answer with exactly one word:"
g031_clean,31,7,3,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:"
g031_rename,31,7,3,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Vera is grouped under Wen.
Link two: Wen has label Green.
Choose the label reached from Vera: Green or Yellow.
One word answer:"
g031_permuted,31,7,3,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Wen has label Green.
Fact 1: Vera is grouped under Wen.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:"
g031_redundant,31,7,3,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Repeated confirmation: Vera still goes through Wen.
Repeated confirmation: Wen still points to Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:"
g031_irrelevant,31,7,3,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Irrelevant fact: Xio is associated with North.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:"
g031_paraphrase,31,7,3,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Vera reaches Wen.
The destination connected to Wen is Green.
Based on those two links, select the label for Vera: Green or Yellow.
Answer:"
g031_weak_distractor,31,7,3,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:"
g031_competition_balanced,31,7,3,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Competing fact: Vera is also associated with Yellow.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:"
g031_direct_conflict,31,7,3,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Fact 2: Wen has label Green.
Direct conflicting fact: Vera has label Yellow.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:"
g031_closure_update,31,7,3,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Vera is grouped under Wen.
Old record: Wen has label Green.
Updated record: Wen has label Yellow, not Green.
Question: Which label is associated with Vera: Green or Yellow?
Answer with exactly one word:"
g031_closure_override,31,7,3,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is grouped under Wen receive label Green.
Override rule: in this case, items that is grouped under Wen receive label Yellow.
Fact: Vera is grouped under Wen.
Question: Which label applies to Vera: Green or Yellow?
Answer with exactly one word:"
g031_exception_override,31,7,3,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Wen use label Green.
Exception: Vera is a special case and uses label Yellow.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Green or Yellow?
Answer with exactly one word:"
g032_clean,32,8,0,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:"
g032_rename,32,8,0,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Yara belongs to Zeno.
Link two: Zeno is located at North.
Choose the label reached from Yara: North or South.
One word answer:"
g032_permuted,32,8,0,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Zeno is located at North.
Fact 1: Yara belongs to Zeno.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:"
g032_redundant,32,8,0,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:"
g032_irrelevant,32,8,0,irrelevant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Irrelevant fact: Nia is associated with East.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:"
g032_paraphrase,32,8,0,paraphrase,relation_preserving,stable,North,South,East,"In this example, Yara reaches Zeno.
The destination connected to Zeno is North.
Based on those two links, select the label for Yara: North or South.
Answer:"
g032_weak_distractor,32,8,0,weak_distractor,structure_changing,stable_shift,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:"
g032_competition_balanced,32,8,0,competition_balanced,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Competing fact: Yara is also associated with South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:"
g032_direct_conflict,32,8,0,direct_conflict,structure_changing,competition,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at North.
Direct conflicting fact: Yara is located at South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:"
g032_closure_update,32,8,0,closure_update,structure_changing,closure,North,South,East,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Old record: Zeno is located at North.
Updated record: Zeno is located at South, not North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:"
g032_closure_override,32,8,0,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that belongs to Zeno receive label North.
Override rule: in this case, items that belongs to Zeno receive label South.
Fact: Yara belongs to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:"
g032_exception_override,32,8,0,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Zeno use label North.
Exception: Yara is a special case and uses label South.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:"
g033_clean,33,8,1,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:"
g033_rename,33,8,1,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Yara is assigned to Zeno.
Link two: Zeno maps to East.
Choose the label reached from Yara: East or West.
One word answer:"
g033_permuted,33,8,1,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Zeno maps to East.
Fact 1: Yara is assigned to Zeno.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:"
g033_redundant,33,8,1,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:"
g033_irrelevant,33,8,1,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Irrelevant fact: Nia is associated with Copper.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:"
g033_paraphrase,33,8,1,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Yara reaches Zeno.
The destination connected to Zeno is East.
Based on those two links, select the label for Yara: East or West.
Answer:"
g033_weak_distractor,33,8,1,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:"
g033_competition_balanced,33,8,1,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Competing fact: Yara is also associated with West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:"
g033_direct_conflict,33,8,1,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Direct conflicting fact: Yara maps to West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:"
g033_closure_update,33,8,1,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Old record: Zeno maps to East.
Updated record: Zeno maps to West, not East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:"
g033_closure_override,33,8,1,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is assigned to Zeno receive label East.
Override rule: in this case, items that is assigned to Zeno receive label West.
Fact: Yara is assigned to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:"
g033_exception_override,33,8,1,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Zeno use label East.
Exception: Yara is a special case and uses label West.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:"
g034_clean,34,8,2,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:"
g034_rename,34,8,2,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Yara is part of Zeno.
Link two: Zeno points to Copper.
Choose the label reached from Yara: Copper or Silver.
One word answer:"
g034_permuted,34,8,2,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Zeno points to Copper.
Fact 1: Yara is part of Zeno.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:"
g034_redundant,34,8,2,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:"
g034_irrelevant,34,8,2,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Irrelevant fact: Nia is associated with Gold.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:"
g034_paraphrase,34,8,2,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Copper.
Based on those two links, select the label for Yara: Copper or Silver.
Answer:"
g034_weak_distractor,34,8,2,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:"
g034_competition_balanced,34,8,2,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Competing fact: Yara is also associated with Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:"
g034_direct_conflict,34,8,2,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Direct conflicting fact: Yara points to Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:"
g034_closure_update,34,8,2,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Old record: Zeno points to Copper.
Updated record: Zeno points to Silver, not Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:"
g034_closure_override,34,8,2,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that is part of Zeno receive label Copper.
Override rule: in this case, items that is part of Zeno receive label Silver.
Fact: Yara is part of Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:"
g034_exception_override,34,8,2,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Zeno use label Copper.
Exception: Yara is a special case and uses label Silver.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:"
g035_clean,35,8,3,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:"
g035_rename,35,8,3,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Yara is grouped under Zeno.
Link two: Zeno has label Gold.
Choose the label reached from Yara: Gold or Iron.
One word answer:"
g035_permuted,35,8,3,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Zeno has label Gold.
Fact 1: Yara is grouped under Zeno.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:"
g035_redundant,35,8,3,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:"
g035_irrelevant,35,8,3,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Irrelevant fact: Nia is associated with Red.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:"
