task,gamma,prompt_id,metric,value
arithmetic_mixed,0.75,arith_011_clean,future_alignment,-0.08171987533569336
arithmetic_mixed,0.75,arith_011_paraphrase,future_alignment,-0.08111917227506638
arithmetic_mixed,0.75,arith_011_untrusted_conflict,future_alignment,-0.07836462557315826
arithmetic_mixed,0.75,arith_011_asserted_conflict,future_alignment,-0.08286360651254654
arithmetic_mixed,0.75,arith_011_explicit_correction,future_alignment,-0.07841412723064423
arithmetic_mixed,0.75,arith_011_final_recheck,future_alignment,-0.08514285832643509
arithmetic_mixed,0.75,arith_012_clean,future_alignment,-0.08139660209417343
arithmetic_mixed,0.75,arith_012_paraphrase,future_alignment,-0.08066398650407791
arithmetic_mixed,0.75,arith_012_untrusted_conflict,future_alignment,-0.07873930782079697
arithmetic_mixed,0.75,arith_012_asserted_conflict,future_alignment,-0.08381305634975433
arithmetic_mixed,0.75,arith_012_explicit_correction,future_alignment,-0.07799498736858368
arithmetic_mixed,0.75,arith_012_final_recheck,future_alignment,-0.08509818464517593
arithmetic_mixed,0.75,arith_013_clean,future_alignment,-0.0816832035779953
arithmetic_mixed,0.75,arith_013_paraphrase,future_alignment,-0.08086872100830078
arithmetic_mixed,0.75,arith_013_untrusted_conflict,future_alignment,-0.08001045137643814
arithmetic_mixed,0.75,arith_013_asserted_conflict,future_alignment,-0.08542522042989731
arithmetic_mixed,0.75,arith_013_explicit_correction,future_alignment,-0.07989132404327393
arithmetic_mixed,0.75,arith_013_final_recheck,future_alignment,-0.08701533824205399
arithmetic_mixed,0.75,arith_014_clean,future_alignment,-0.08144719898700714
arithmetic_mixed,0.75,arith_014_paraphrase,future_alignment,-0.08060429990291595
arithmetic_mixed,0.75,arith_014_untrusted_conflict,future_alignment,-0.07832024991512299
arithmetic_mixed,0.75,arith_014_asserted_conflict,future_alignment,-0.08280761539936066
arithmetic_mixed,0.75,arith_014_explicit_correction,future_alignment,-0.07788173109292984
arithmetic_mixed,0.75,arith_014_final_recheck,future_alignment,-0.08380667120218277
arithmetic_mixed,0.75,arith_015_clean,future_alignment,-0.0812043771147728
arithmetic_mixed,0.75,arith_015_paraphrase,future_alignment,-0.07982689142227173
arithmetic_mixed,0.75,arith_015_untrusted_conflict,future_alignment,-0.07864882051944733
arithmetic_mixed,0.75,arith_015_asserted_conflict,future_alignment,-0.08421482890844345
arithmetic_mixed,0.75,arith_015_explicit_correction,future_alignment,-0.0786016434431076
arithmetic_mixed,0.75,arith_015_final_recheck,future_alignment,-0.08576347678899765
arithmetic_mixed,0.75,arith_000_clean,leave_one_out_alignment,-0.12835416197776794
arithmetic_mixed,0.75,arith_000_paraphrase,leave_one_out_alignment,-0.12798458337783813
arithmetic_mixed,0.75,arith_000_untrusted_conflict,leave_one_out_alignment,-0.12720519304275513
arithmetic_mixed,0.75,arith_000_asserted_conflict,leave_one_out_alignment,-0.1351551115512848
arithmetic_mixed,0.75,arith_000_explicit_correction,leave_one_out_alignment,-0.12816999852657318
arithmetic_mixed,0.75,arith_000_final_recheck,leave_one_out_alignment,-0.1353062242269516
arithmetic_mixed,0.75,arith_001_clean,leave_one_out_alignment,-0.12694503366947174
arithmetic_mixed,0.75,arith_001_paraphrase,leave_one_out_alignment,-0.12556415796279907
arithmetic_mixed,0.75,arith_001_untrusted_conflict,leave_one_out_alignment,-0.12400083243846893
arithmetic_mixed,0.75,arith_001_asserted_conflict,leave_one_out_alignment,-0.1329040378332138
arithmetic_mixed,0.75,arith_001_explicit_correction,leave_one_out_alignment,-0.12230625003576279
arithmetic_mixed,0.75,arith_001_final_recheck,leave_one_out_alignment,-0.13415151834487915
arithmetic_mixed,0.75,arith_002_clean,leave_one_out_alignment,-0.12703678011894226
arithmetic_mixed,0.75,arith_002_paraphrase,leave_one_out_alignment,-0.12686415016651154
arithmetic_mixed,0.75,arith_002_untrusted_conflict,leave_one_out_alignment,-0.12371351569890976
arithmetic_mixed,0.75,arith_002_asserted_conflict,leave_one_out_alignment,-0.12958763539791107
arithmetic_mixed,0.75,arith_002_explicit_correction,leave_one_out_alignment,-0.12304139137268066
arithmetic_mixed,0.75,arith_002_final_recheck,leave_one_out_alignment,-0.1309591829776764
arithmetic_mixed,0.75,arith_003_clean,leave_one_out_alignment,-0.12865249812602997
arithmetic_mixed,0.75,arith_003_paraphrase,leave_one_out_alignment,-0.1286802440881729
arithmetic_mixed,0.75,arith_003_untrusted_conflict,leave_one_out_alignment,-0.12709294259548187
arithmetic_mixed,0.75,arith_003_asserted_conflict,leave_one_out_alignment,-0.13244974613189697
arithmetic_mixed,0.75,arith_003_explicit_correction,leave_one_out_alignment,-0.1258372813463211
arithmetic_mixed,0.75,arith_003_final_recheck,leave_one_out_alignment,-0.13453954458236694
arithmetic_mixed,0.75,arith_004_clean,leave_one_out_alignment,-0.1269097626209259
arithmetic_mixed,0.75,arith_004_paraphrase,leave_one_out_alignment,-0.12603476643562317
arithmetic_mixed,0.75,arith_004_untrusted_conflict,leave_one_out_alignment,-0.12497751414775848
arithmetic_mixed,0.75,arith_004_asserted_conflict,leave_one_out_alignment,-0.1326589286327362
arithmetic_mixed,0.75,arith_004_explicit_correction,leave_one_out_alignment,-0.12286137789487839
arithmetic_mixed,0.75,arith_004_final_recheck,leave_one_out_alignment,-0.13359388709068298
arithmetic_mixed,0.75,arith_005_clean,leave_one_out_alignment,-0.12881307303905487
arithmetic_mixed,0.75,arith_005_paraphrase,leave_one_out_alignment,-0.12624424695968628
arithmetic_mixed,0.75,arith_005_untrusted_conflict,leave_one_out_alignment,-0.12213317304849625
arithmetic_mixed,0.75,arith_005_asserted_conflict,leave_one_out_alignment,-0.1304280012845993
arithmetic_mixed,0.75,arith_005_explicit_correction,leave_one_out_alignment,-0.1226942390203476
arithmetic_mixed,0.75,arith_005_final_recheck,leave_one_out_alignment,-0.132196843624115
arithmetic_mixed,0.75,arith_006_clean,leave_one_out_alignment,-0.12670138478279114
arithmetic_mixed,0.75,arith_006_paraphrase,leave_one_out_alignment,-0.12459434568881989
arithmetic_mixed,0.75,arith_006_untrusted_conflict,leave_one_out_alignment,-0.12293929606676102
arithmetic_mixed,0.75,arith_006_asserted_conflict,leave_one_out_alignment,-0.13118867576122284
arithmetic_mixed,0.75,arith_006_explicit_correction,leave_one_out_alignment,-0.12237489223480225
arithmetic_mixed,0.75,arith_006_final_recheck,leave_one_out_alignment,-0.1323670744895935
arithmetic_mixed,0.75,arith_007_clean,leave_one_out_alignment,-0.1263933628797531
arithmetic_mixed,0.75,arith_007_paraphrase,leave_one_out_alignment,-0.12243274599313736
arithmetic_mixed,0.75,arith_007_untrusted_conflict,leave_one_out_alignment,-0.11967457085847855
arithmetic_mixed,0.75,arith_007_asserted_conflict,leave_one_out_alignment,-0.12998653948307037
arithmetic_mixed,0.75,arith_007_explicit_correction,leave_one_out_alignment,-0.1185382828116417
arithmetic_mixed,0.75,arith_007_final_recheck,leave_one_out_alignment,-0.13220295310020447
arithmetic_mixed,0.75,arith_008_clean,leave_one_out_alignment,-0.1262505203485489
arithmetic_mixed,0.75,arith_008_paraphrase,leave_one_out_alignment,-0.126429945230484
arithmetic_mixed,0.75,arith_008_untrusted_conflict,leave_one_out_alignment,-0.12475917488336563
arithmetic_mixed,0.75,arith_008_asserted_conflict,leave_one_out_alignment,-0.12978297472000122
arithmetic_mixed,0.75,arith_008_explicit_correction,leave_one_out_alignment,-0.12330152094364166
arithmetic_mixed,0.75,arith_008_final_recheck,leave_one_out_alignment,-0.13318811357021332
arithmetic_mixed,0.75,arith_009_clean,leave_one_out_alignment,-0.13019460439682007
arithmetic_mixed,0.75,arith_009_paraphrase,leave_one_out_alignment,-0.13096164166927338
arithmetic_mixed,0.75,arith_009_untrusted_conflict,leave_one_out_alignment,-0.12848253548145294
arithmetic_mixed,0.75,arith_009_asserted_conflict,leave_one_out_alignment,-0.13401316106319427
arithmetic_mixed,0.75,arith_009_explicit_correction,leave_one_out_alignment,-0.12889745831489563
arithmetic_mixed,0.75,arith_009_final_recheck,leave_one_out_alignment,-0.13643498718738556
arithmetic_mixed,0.75,arith_010_clean,leave_one_out_alignment,-0.12705367803573608
arithmetic_mixed,0.75,arith_010_paraphrase,leave_one_out_alignment,-0.12636560201644897
arithmetic_mixed,0.75,arith_010_untrusted_conflict,leave_one_out_alignment,-0.12495873123407364
arithmetic_mixed,0.75,arith_010_asserted_conflict,leave_one_out_alignment,-0.13185220956802368
arithmetic_mixed,0.75,arith_010_explicit_correction,leave_one_out_alignment,-0.12272349745035172
arithmetic_mixed,0.75,arith_010_final_recheck,leave_one_out_alignment,-0.1331128180027008
arithmetic_mixed,0.75,arith_011_clean,leave_one_out_alignment,-0.1277800351381302
arithmetic_mixed,0.75,arith_011_paraphrase,leave_one_out_alignment,-0.12758736312389374
arithmetic_mixed,0.75,arith_011_untrusted_conflict,leave_one_out_alignment,-0.12371868640184402
arithmetic_mixed,0.75,arith_011_asserted_conflict,leave_one_out_alignment,-0.12964050471782684
arithmetic_mixed,0.75,arith_011_explicit_correction,leave_one_out_alignment,-0.12367832660675049
arithmetic_mixed,0.75,arith_011_final_recheck,leave_one_out_alignment,-0.1325521320104599
arithmetic_mixed,0.75,arith_012_clean,leave_one_out_alignment,-0.12746189534664154
arithmetic_mixed,0.75,arith_012_paraphrase,leave_one_out_alignment,-0.12722823023796082
arithmetic_mixed,0.75,arith_012_untrusted_conflict,leave_one_out_alignment,-0.12458766996860504
arithmetic_mixed,0.75,arith_012_asserted_conflict,leave_one_out_alignment,-0.13131998479366302
arithmetic_mixed,0.75,arith_012_explicit_correction,leave_one_out_alignment,-0.12333353608846664
arithmetic_mixed,0.75,arith_012_final_recheck,leave_one_out_alignment,-0.13282762467861176
arithmetic_mixed,0.75,arith_013_clean,leave_one_out_alignment,-0.1276697814464569
arithmetic_mixed,0.75,arith_013_paraphrase,leave_one_out_alignment,-0.12712441384792328
arithmetic_mixed,0.75,arith_013_untrusted_conflict,leave_one_out_alignment,-0.12599709630012512
arithmetic_mixed,0.75,arith_013_asserted_conflict,leave_one_out_alignment,-0.13343892991542816
arithmetic_mixed,0.75,arith_013_explicit_correction,leave_one_out_alignment,-0.12555979192256927
arithmetic_mixed,0.75,arith_013_final_recheck,leave_one_out_alignment,-0.13483497500419617
arithmetic_mixed,0.75,arith_014_clean,leave_one_out_alignment,-0.12703678011894226
arithmetic_mixed,0.75,arith_014_paraphrase,leave_one_out_alignment,-0.12686415016651154
arithmetic_mixed,0.75,arith_014_untrusted_conflict,leave_one_out_alignment,-0.12371351569890976
arithmetic_mixed,0.75,arith_014_asserted_conflict,leave_one_out_alignment,-0.12958763539791107
arithmetic_mixed,0.75,arith_014_explicit_correction,leave_one_out_alignment,-0.12304139137268066
arithmetic_mixed,0.75,arith_014_final_recheck,leave_one_out_alignment,-0.1309591829776764
arithmetic_mixed,0.75,arith_015_clean,leave_one_out_alignment,-0.1277027577161789
arithmetic_mixed,0.75,arith_015_paraphrase,leave_one_out_alignment,-0.12616263329982758
arithmetic_mixed,0.75,arith_015_untrusted_conflict,leave_one_out_alignment,-0.12488431483507156
arithmetic_mixed,0.75,arith_015_asserted_conflict,leave_one_out_alignment,-0.13207416236400604
arithmetic_mixed,0.75,arith_015_explicit_correction,leave_one_out_alignment,-0.12453015148639679
arithmetic_mixed,0.75,arith_015_final_recheck,leave_one_out_alignment,-0.1338350474834442
arithmetic_mixed,1.0,arith_000_clean,future_alignment,-0.04062801972031593
arithmetic_mixed,1.0,arith_000_paraphrase,future_alignment,-0.039579059928655624
arithmetic_mixed,1.0,arith_000_untrusted_conflict,future_alignment,-0.03831867501139641
arithmetic_mixed,1.0,arith_000_asserted_conflict,future_alignment,-0.044778235256671906
arithmetic_mixed,1.0,arith_000_explicit_correction,future_alignment,-0.03942062705755234
arithmetic_mixed,1.0,arith_000_final_recheck,future_alignment,-0.04572140425443649
arithmetic_mixed,1.0,arith_001_clean,future_alignment,-0.036185916513204575
arithmetic_mixed,1.0,arith_001_paraphrase,future_alignment,-0.03459405153989792
arithmetic_mixed,1.0,arith_001_untrusted_conflict,future_alignment,-0.033733267337083817
arithmetic_mixed,1.0,arith_001_asserted_conflict,future_alignment,-0.0407479926943779
arithmetic_mixed,1.0,arith_001_explicit_correction,future_alignment,-0.03235835209488869
arithmetic_mixed,1.0,arith_001_final_recheck,future_alignment,-0.04285562038421631
arithmetic_mixed,1.0,arith_002_clean,future_alignment,-0.03840808942914009
arithmetic_mixed,1.0,arith_002_paraphrase,future_alignment,-0.0370844304561615
arithmetic_mixed,1.0,arith_002_untrusted_conflict,future_alignment,-0.03395506739616394
arithmetic_mixed,1.0,arith_002_asserted_conflict,future_alignment,-0.03973850980401039
arithmetic_mixed,1.0,arith_002_explicit_correction,future_alignment,-0.03395673632621765
arithmetic_mixed,1.0,arith_002_final_recheck,future_alignment,-0.040636032819747925
arithmetic_mixed,1.0,arith_003_clean,future_alignment,-0.03819436579942703
arithmetic_mixed,1.0,arith_003_paraphrase,future_alignment,-0.03798584267497063
arithmetic_mixed,1.0,arith_003_untrusted_conflict,future_alignment,-0.035948269069194794
arithmetic_mixed,1.0,arith_003_asserted_conflict,future_alignment,-0.04130048677325249
arithmetic_mixed,1.0,arith_003_explicit_correction,future_alignment,-0.03544432669878006
arithmetic_mixed,1.0,arith_003_final_recheck,future_alignment,-0.04321441054344177
arithmetic_mixed,1.0,arith_004_clean,future_alignment,-0.03695128113031387
arithmetic_mixed,1.0,arith_004_paraphrase,future_alignment,-0.035902757197618484
arithmetic_mixed,1.0,arith_004_untrusted_conflict,future_alignment,-0.03488285094499588
arithmetic_mixed,1.0,arith_004_asserted_conflict,future_alignment,-0.04118252173066139
arithmetic_mixed,1.0,arith_004_explicit_correction,future_alignment,-0.03352241590619087
arithmetic_mixed,1.0,arith_004_final_recheck,future_alignment,-0.04270673915743828
arithmetic_mixed,1.0,arith_005_clean,future_alignment,-0.03937232121825218
arithmetic_mixed,1.0,arith_005_paraphrase,future_alignment,-0.03651466220617294
arithmetic_mixed,1.0,arith_005_untrusted_conflict,future_alignment,-0.03283403813838959
arithmetic_mixed,1.0,arith_005_asserted_conflict,future_alignment,-0.04044954106211662
arithmetic_mixed,1.0,arith_005_explicit_correction,future_alignment,-0.033848442137241364
arithmetic_mixed,1.0,arith_005_final_recheck,future_alignment,-0.04128839448094368
arithmetic_mixed,1.0,arith_006_clean,future_alignment,-0.03808014467358589
arithmetic_mixed,1.0,arith_006_paraphrase,future_alignment,-0.03569551929831505
arithmetic_mixed,1.0,arith_006_untrusted_conflict,future_alignment,-0.03345916420221329
arithmetic_mixed,1.0,arith_006_asserted_conflict,future_alignment,-0.040917251259088516
arithmetic_mixed,1.0,arith_006_explicit_correction,future_alignment,-0.033858634531497955
arithmetic_mixed,1.0,arith_006_final_recheck,future_alignment,-0.042068980634212494
arithmetic_mixed,1.0,arith_007_clean,future_alignment,-0.03680925443768501
arithmetic_mixed,1.0,arith_007_paraphrase,future_alignment,-0.03295038267970085
arithmetic_mixed,1.0,arith_007_untrusted_conflict,future_alignment,-0.030969513580203056
arithmetic_mixed,1.0,arith_007_asserted_conflict,future_alignment,-0.03951083496212959
arithmetic_mixed,1.0,arith_007_explicit_correction,future_alignment,-0.030374988913536072
arithmetic_mixed,1.0,arith_007_final_recheck,future_alignment,-0.041671596467494965
arithmetic_mixed,1.0,arith_008_clean,future_alignment,-0.03793908283114433
arithmetic_mixed,1.0,arith_008_paraphrase,future_alignment,-0.03747052699327469
arithmetic_mixed,1.0,arith_008_untrusted_conflict,future_alignment,-0.035473648458719254
arithmetic_mixed,1.0,arith_008_asserted_conflict,future_alignment,-0.04026026278734207
arithmetic_mixed,1.0,arith_008_explicit_correction,future_alignment,-0.0347256064414978
arithmetic_mixed,1.0,arith_008_final_recheck,future_alignment,-0.04282035306096077
arithmetic_mixed,1.0,arith_009_clean,future_alignment,-0.042280882596969604
arithmetic_mixed,1.0,arith_009_paraphrase,future_alignment,-0.04210829734802246
arithmetic_mixed,1.0,arith_009_untrusted_conflict,future_alignment,-0.040774162858724594
arithmetic_mixed,1.0,arith_009_asserted_conflict,future_alignment,-0.04518125206232071
arithmetic_mixed,1.0,arith_009_explicit_correction,future_alignment,-0.04136514663696289
arithmetic_mixed,1.0,arith_009_final_recheck,future_alignment,-0.04697110131382942
arithmetic_mixed,1.0,arith_010_clean,future_alignment,-0.03733354061841965
arithmetic_mixed,1.0,arith_010_paraphrase,future_alignment,-0.03614460304379463
arithmetic_mixed,1.0,arith_010_untrusted_conflict,future_alignment,-0.03489511460065842
arithmetic_mixed,1.0,arith_010_asserted_conflict,future_alignment,-0.04082328826189041
arithmetic_mixed,1.0,arith_010_explicit_correction,future_alignment,-0.03352022543549538
arithmetic_mixed,1.0,arith_010_final_recheck,future_alignment,-0.042364347726106644
arithmetic_mixed,1.0,arith_011_clean,future_alignment,-0.03859225660562515
arithmetic_mixed,1.0,arith_011_paraphrase,future_alignment,-0.037838272750377655
arithmetic_mixed,1.0,arith_011_untrusted_conflict,future_alignment,-0.03430577740073204
arithmetic_mixed,1.0,arith_011_asserted_conflict,future_alignment,-0.039819080382585526
arithmetic_mixed,1.0,arith_011_explicit_correction,future_alignment,-0.03470756113529205
arithmetic_mixed,1.0,arith_011_final_recheck,future_alignment,-0.04223795607686043
arithmetic_mixed,1.0,arith_012_clean,future_alignment,-0.03828449174761772
arithmetic_mixed,1.0,arith_012_paraphrase,future_alignment,-0.037192877382040024
arithmetic_mixed,1.0,arith_012_untrusted_conflict,future_alignment,-0.03439980000257492
arithmetic_mixed,1.0,arith_012_asserted_conflict,future_alignment,-0.04080862179398537
arithmetic_mixed,1.0,arith_012_explicit_correction,future_alignment,-0.0342002771794796
arithmetic_mixed,1.0,arith_012_final_recheck,future_alignment,-0.04214413836598396
arithmetic_mixed,1.0,arith_013_clean,future_alignment,-0.03860856965184212
arithmetic_mixed,1.0,arith_013_paraphrase,future_alignment,-0.03763742372393608
arithmetic_mixed,1.0,arith_013_untrusted_conflict,future_alignment,-0.03637633100152016
arithmetic_mixed,1.0,arith_013_asserted_conflict,future_alignment,-0.04276561364531517
arithmetic_mixed,1.0,arith_013_explicit_correction,future_alignment,-0.03645026311278343
arithmetic_mixed,1.0,arith_013_final_recheck,future_alignment,-0.044512152671813965
arithmetic_mixed,1.0,arith_014_clean,future_alignment,-0.03840808942914009
arithmetic_mixed,1.0,arith_014_paraphrase,future_alignment,-0.0370844304561615
arithmetic_mixed,1.0,arith_014_untrusted_conflict,future_alignment,-0.03395506739616394
arithmetic_mixed,1.0,arith_014_asserted_conflict,future_alignment,-0.03973850980401039
arithmetic_mixed,1.0,arith_014_explicit_correction,future_alignment,-0.03395673632621765
arithmetic_mixed,1.0,arith_014_final_recheck,future_alignment,-0.040636032819747925
arithmetic_mixed,1.0,arith_015_clean,future_alignment,-0.03787614777684212
arithmetic_mixed,1.0,arith_015_paraphrase,future_alignment,-0.03641185164451599
arithmetic_mixed,1.0,arith_015_untrusted_conflict,future_alignment,-0.03464050218462944
arithmetic_mixed,1.0,arith_015_asserted_conflict,future_alignment,-0.04128989949822426
arithmetic_mixed,1.0,arith_015_explicit_correction,future_alignment,-0.034895818680524826
arithmetic_mixed,1.0,arith_015_final_recheck,future_alignment,-0.042954977601766586
arithmetic_mixed,1.0,arith_000_clean,leave_one_out_alignment,-0.05869253724813461
arithmetic_mixed,1.0,arith_000_paraphrase,leave_one_out_alignment,-0.05767793580889702
arithmetic_mixed,1.0,arith_000_untrusted_conflict,leave_one_out_alignment,-0.05631239712238312
arithmetic_mixed,1.0,arith_000_asserted_conflict,leave_one_out_alignment,-0.06497064232826233
arithmetic_mixed,1.0,arith_000_explicit_correction,leave_one_out_alignment,-0.05751466378569603
arithmetic_mixed,1.0,arith_000_final_recheck,leave_one_out_alignment,-0.06565184146165848
arithmetic_mixed,1.0,arith_001_clean,leave_one_out_alignment,-0.05512334033846855
arithmetic_mixed,1.0,arith_001_paraphrase,leave_one_out_alignment,-0.05292708799242973
arithmetic_mixed,1.0,arith_001_untrusted_conflict,leave_one_out_alignment,-0.051608406007289886
arithmetic_mixed,1.0,arith_001_asserted_conflict,leave_one_out_alignment,-0.06115697696805
arithmetic_mixed,1.0,arith_001_explicit_correction,leave_one_out_alignment,-0.049802787601947784
arithmetic_mixed,1.0,arith_001_final_recheck,leave_one_out_alignment,-0.06317539513111115
arithmetic_mixed,1.0,arith_002_clean,leave_one_out_alignment,-0.05653274804353714
arithmetic_mixed,1.0,arith_002_paraphrase,leave_one_out_alignment,-0.05543377622961998
arithmetic_mixed,1.0,arith_002_untrusted_conflict,leave_one_out_alignment,-0.05142442509531975
arithmetic_mixed,1.0,arith_002_asserted_conflict,leave_one_out_alignment,-0.05859283357858658
arithmetic_mixed,1.0,arith_002_explicit_correction,leave_one_out_alignment,-0.05120757967233658
arithmetic_mixed,1.0,arith_002_final_recheck,leave_one_out_alignment,-0.05998604744672775
arithmetic_mixed,1.0,arith_003_clean,leave_one_out_alignment,-0.05734644830226898
arithmetic_mixed,1.0,arith_003_paraphrase,leave_one_out_alignment,-0.05696643516421318
arithmetic_mixed,1.0,arith_003_untrusted_conflict,leave_one_out_alignment,-0.054659731686115265
arithmetic_mixed,1.0,arith_003_asserted_conflict,leave_one_out_alignment,-0.06124134734272957
arithmetic_mixed,1.0,arith_003_explicit_correction,leave_one_out_alignment,-0.05379731208086014
arithmetic_mixed,1.0,arith_003_final_recheck,leave_one_out_alignment,-0.06371863186359406
arithmetic_mixed,1.0,arith_004_clean,leave_one_out_alignment,-0.05574227124452591
arithmetic_mixed,1.0,arith_004_paraphrase,leave_one_out_alignment,-0.0542740598320961
arithmetic_mixed,1.0,arith_004_untrusted_conflict,leave_one_out_alignment,-0.05298202484846115
arithmetic_mixed,1.0,arith_004_asserted_conflict,leave_one_out_alignment,-0.061376672238111496
arithmetic_mixed,1.0,arith_004_explicit_correction,leave_one_out_alignment,-0.05099022760987282
arithmetic_mixed,1.0,arith_004_final_recheck,leave_one_out_alignment,-0.06287993490695953
arithmetic_mixed,1.0,arith_005_clean,leave_one_out_alignment,-0.058349594473838806
arithmetic_mixed,1.0,arith_005_paraphrase,leave_one_out_alignment,-0.054983995854854584
arithmetic_mixed,1.0,arith_005_untrusted_conflict,leave_one_out_alignment,-0.050186317414045334
arithmetic_mixed,1.0,arith_005_asserted_conflict,leave_one_out_alignment,-0.059679556638002396
arithmetic_mixed,1.0,arith_005_explicit_correction,leave_one_out_alignment,-0.051193948835134506
arithmetic_mixed,1.0,arith_005_final_recheck,leave_one_out_alignment,-0.06133553013205528
arithmetic_mixed,1.0,arith_006_clean,leave_one_out_alignment,-0.05628116801381111
arithmetic_mixed,1.0,arith_006_paraphrase,leave_one_out_alignment,-0.05344085022807121
arithmetic_mixed,1.0,arith_006_untrusted_conflict,leave_one_out_alignment,-0.0509880930185318
arithmetic_mixed,1.0,arith_006_asserted_conflict,leave_one_out_alignment,-0.060394831001758575
arithmetic_mixed,1.0,arith_006_explicit_correction,leave_one_out_alignment,-0.05096570774912834
arithmetic_mixed,1.0,arith_006_final_recheck,leave_one_out_alignment,-0.06180914118885994
arithmetic_mixed,1.0,arith_007_clean,leave_one_out_alignment,-0.05536942929029465
arithmetic_mixed,1.0,arith_007_paraphrase,leave_one_out_alignment,-0.050411585718393326
arithmetic_mixed,1.0,arith_007_untrusted_conflict,leave_one_out_alignment,-0.047535490244627
arithmetic_mixed,1.0,arith_007_asserted_conflict,leave_one_out_alignment,-0.05892474576830864
arithmetic_mixed,1.0,arith_007_explicit_correction,leave_one_out_alignment,-0.046580877155065536
arithmetic_mixed,1.0,arith_007_final_recheck,leave_one_out_alignment,-0.06151014566421509
arithmetic_mixed,1.0,arith_008_clean,leave_one_out_alignment,-0.05584947392344475
arithmetic_mixed,1.0,arith_008_paraphrase,leave_one_out_alignment,-0.05548924580216408
arithmetic_mixed,1.0,arith_008_untrusted_conflict,leave_one_out_alignment,-0.05309741571545601
arithmetic_mixed,1.0,arith_008_asserted_conflict,leave_one_out_alignment,-0.05903065204620361
arithmetic_mixed,1.0,arith_008_explicit_correction,leave_one_out_alignment,-0.05186185985803604
arithmetic_mixed,1.0,arith_008_final_recheck,leave_one_out_alignment,-0.06264381855726242
arithmetic_mixed,1.0,arith_009_clean,leave_one_out_alignment,-0.060759689658880234
arithmetic_mixed,1.0,arith_009_paraphrase,leave_one_out_alignment,-0.06096486374735832
arithmetic_mixed,1.0,arith_009_untrusted_conflict,leave_one_out_alignment,-0.05855352431535721
arithmetic_mixed,1.0,arith_009_asserted_conflict,leave_one_out_alignment,-0.06455320864915848
arithmetic_mixed,1.0,arith_009_explicit_correction,leave_one_out_alignment,-0.05922916904091835
arithmetic_mixed,1.0,arith_009_final_recheck,leave_one_out_alignment,-0.06714597344398499
arithmetic_mixed,1.0,arith_010_clean,leave_one_out_alignment,-0.05600706860423088
arithmetic_mixed,1.0,arith_010_paraphrase,leave_one_out_alignment,-0.054597895592451096
arithmetic_mixed,1.0,arith_010_untrusted_conflict,leave_one_out_alignment,-0.05294562131166458
arithmetic_mixed,1.0,arith_010_asserted_conflict,leave_one_out_alignment,-0.0606568269431591
arithmetic_mixed,1.0,arith_010_explicit_correction,leave_one_out_alignment,-0.05088305100798607
arithmetic_mixed,1.0,arith_010_final_recheck,leave_one_out_alignment,-0.062313299626111984
arithmetic_mixed,1.0,arith_011_clean,leave_one_out_alignment,-0.05711783841252327
arithmetic_mixed,1.0,arith_011_paraphrase,leave_one_out_alignment,-0.056338388472795486
arithmetic_mixed,1.0,arith_011_untrusted_conflict,leave_one_out_alignment,-0.05176306888461113
arithmetic_mixed,1.0,arith_011_asserted_conflict,leave_one_out_alignment,-0.05870889127254486
arithmetic_mixed,1.0,arith_011_explicit_correction,leave_one_out_alignment,-0.052097298204898834
arithmetic_mixed,1.0,arith_011_final_recheck,leave_one_out_alignment,-0.061882369220256805
arithmetic_mixed,1.0,arith_012_clean,leave_one_out_alignment,-0.05681897699832916
arithmetic_mixed,1.0,arith_012_paraphrase,leave_one_out_alignment,-0.05577615648508072
arithmetic_mixed,1.0,arith_012_untrusted_conflict,leave_one_out_alignment,-0.05239548534154892
arithmetic_mixed,1.0,arith_012_asserted_conflict,leave_one_out_alignment,-0.06036100164055824
arithmetic_mixed,1.0,arith_012_explicit_correction,leave_one_out_alignment,-0.05171456187963486
arithmetic_mixed,1.0,arith_012_final_recheck,leave_one_out_alignment,-0.0621277280151844
arithmetic_mixed,1.0,arith_013_clean,leave_one_out_alignment,-0.05707221478223801
arithmetic_mixed,1.0,arith_013_paraphrase,leave_one_out_alignment,-0.05596162751317024
arithmetic_mixed,1.0,arith_013_untrusted_conflict,leave_one_out_alignment,-0.05448400229215622
arithmetic_mixed,1.0,arith_013_asserted_conflict,leave_one_out_alignment,-0.06276939064264297
arithmetic_mixed,1.0,arith_013_explicit_correction,leave_one_out_alignment,-0.05424958094954491
arithmetic_mixed,1.0,arith_013_final_recheck,leave_one_out_alignment,-0.0646413192152977
arithmetic_mixed,1.0,arith_014_clean,leave_one_out_alignment,-0.05653274804353714
arithmetic_mixed,1.0,arith_014_paraphrase,leave_one_out_alignment,-0.05543377622961998
arithmetic_mixed,1.0,arith_014_untrusted_conflict,leave_one_out_alignment,-0.05142442509531975
arithmetic_mixed,1.0,arith_014_asserted_conflict,leave_one_out_alignment,-0.05859283357858658
arithmetic_mixed,1.0,arith_014_explicit_correction,leave_one_out_alignment,-0.05120757967233658
arithmetic_mixed,1.0,arith_014_final_recheck,leave_one_out_alignment,-0.05998604744672775
arithmetic_mixed,1.0,arith_015_clean,leave_one_out_alignment,-0.056621652096509933
arithmetic_mixed,1.0,arith_015_paraphrase,leave_one_out_alignment,-0.05463656410574913
