prompt_id,graph_id,entity_id,relation_id,condition,mechanism,mechanism_id,clean_label,conflict_label,clean_token_id,conflict_token_id,text,R_L18,R_L19,R_L20,R_L21,R_L22,R_L23,final_clean_logit,final_conflict_logit,pair_choice,dR_L18,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,DeltaU,D_B_proxy,R_final_margin
g074_closure_override,74,12,2,closure_override,closure,2,North,South,4612,4316,"You are given a rule system.
General rule: items that is part of Yuri receive label North.
Override rule: in this case, items that is part of Yuri receive label South.
Fact: Xena is part of Yuri.
Question: Which label applies to Xena: North or South?
Answer with exactly one word:",-11.407256,-16.838371,-13.865131,-8.73468,-15.123337,-17.89331,14.0,16.546875,conflict,-22.722942,-19.412853,-34.476536,-34.914993,-37.741104,-41.38462,-65.66282,19.412853,-2.546875
g074_exception_override,74,12,2,exception_override,closure,2,North,South,4612,4316,"You are given a rule system.
General rule: items connected to Yuri use label North.
Exception: Xena is a special case and uses label South.
Fact: Xena is connected to Yuri.
Question: Which label applies to Xena: North or South?
Answer with exactly one word:",-6.672722,-14.111465,-4.991455,-0.4296837,-3.2553482,-5.79303,14.375,15.8203125,conflict,-17.988407,-16.685947,-25.60286,-26.609997,-25.873116,-29.28434,-44.58751,16.685947,-1.4453125
g075_clean,75,12,3,clean,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",13.078583,3.57584,9.873371,11.365967,15.981216,5.0683365,16.515625,14.109375,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,2.40625
g075_redundant,75,12,3,redundant,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Confirmation: Xena still goes through Yuri.
Confirmation: Yuri still points to East.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",13.498377,2.2555008,9.031342,9.719627,16.330948,6.0967712,16.5,13.921875,clean,0.41979408,-1.3203392,-0.8420296,-1.6463394,0.34973145,1.0284348,13.405214,0.34973145,2.578125
g075_irrelevant,75,12,3,irrelevant,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Irrelevant fact: Zara is associated with Copper.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",16.84307,9.216633,16.54095,17.455921,27.504372,16.789627,16.875,13.234375,clean,3.7644863,5.640793,6.6675797,6.0899544,11.523155,11.721291,33.69141,3.7644863,3.640625
g075_paraphrase,75,12,3,paraphrase,stable,0,East,West,5571,4589,"In this example, Xena reaches Yuri.
The destination connected to Yuri is East.
Based on those two links, select the label for Xena: East or West.
Answer:",8.873306,1.2804012,6.132639,4.234558,8.292572,-4.118637,15.71875,14.1875,clean,-4.2052765,-2.2954388,-3.7407322,-7.1314087,-7.6886444,-9.186974,-0.60363865,2.2954388,1.53125
g075_weak_distractor,75,12,3,weak_distractor,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",16.839378,12.387262,21.093874,21.284462,32.5515,21.79306,16.515625,12.53125,clean,3.7607956,8.811422,11.220503,9.918495,16.570282,16.724724,43.214508,3.7607956,3.984375
g075_competition_balanced,75,12,3,competition_balanced,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Competing fact: Xena is also associated with West.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",12.527254,6.593296,7.6509285,8.338387,19.424454,7.579445,16.375,13.6484375,clean,-0.55132866,3.017456,-2.2224426,-3.0275803,3.4432373,2.5111084,15.809792,0.55132866,2.7265625
g075_direct_conflict,75,12,3,direct_conflict,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Direct conflicting fact: Xena has label West.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",11.184702,4.1987724,8.433308,8.12608,15.740677,3.7217255,16.171875,13.9921875,clean,-1.8938808,0.62293243,-1.4400635,-3.2398872,-0.24053955,-1.346611,11.126379,0.24053955,2.1796875
g075_closure_update,75,12,3,closure_update,closure,2,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Old record: Yuri has label East.
Updated record: Yuri has label West, not East.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",10.674189,-0.6595764,5.2914295,5.806879,16.688187,4.336212,16.28125,13.6640625,clean,-2.4043941,-4.2354164,-4.5819416,-5.5590878,0.7069702,-0.7321243,8.006823,0.7069702,2.6171875
g075_closure_override,75,12,3,closure_override,closure,2,East,West,5571,4589,"You are given a rule system.
General rule: items that is grouped under Yuri receive label East.
Override rule: in this case, items that is grouped under Yuri receive label West.
Fact: Xena is grouped under Yuri.
Question: Which label applies to Xena: East or West?
Answer with exactly one word:",-3.324173,-13.032305,-17.932053,-17.758795,-22.735382,-35.710342,14.6328125,16.140625,conflict,-16.402756,-16.608145,-27.805424,-29.124762,-38.7166,-40.77868,-58.45556,16.402756,-1.5078125
g075_exception_override,75,12,3,exception_override,closure,2,East,West,5571,4589,"You are given a rule system.
General rule: items connected to Yuri use label East.
Exception: Xena is a special case and uses label West.
Fact: Xena is connected to Yuri.
Question: Which label applies to Xena: East or West?
Answer with exactly one word:",2.0458927,-9.160801,-8.91185,-9.309216,-9.093155,-22.858185,15.296875,15.5859375,conflict,-11.03269,-12.736641,-18.785221,-20.675182,-25.074371,-27.926521,-35.462494,11.03269,-0.2890625
g076_clean,76,12,4,clean,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",4.165932,3.1387362,-4.6707735,-11.5271845,-2.4049988,-37.089916,15.5703125,12.8046875,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,2.765625
g076_redundant,76,12,4,redundant,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Confirmation: Xena still goes through Yuri.
Confirmation: Yuri still points to Copper.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",1.0044363,1.0588055,-8.751177,-14.815823,-6.2918262,-38.41886,15.3046875,12.7421875,clean,-3.161496,-2.0799308,-4.0804033,-3.288638,-3.8868275,-1.3289452,7.011383,1.3289452,2.5625
g076_irrelevant,76,12,4,irrelevant,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Irrelevant fact: Zara is associated with Gold.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",8.365431,9.256878,7.9274206,-0.8843641,15.679577,-24.955822,15.8671875,11.9765625,clean,4.1994987,6.1181417,12.598194,10.64282,18.084576,12.134094,41.708138,4.1994987,3.890625
g076_paraphrase,76,12,4,paraphrase,stable,0,Copper,Silver,38315,15934,"In this example, Xena reaches Yuri.
The destination connected to Yuri is Copper.
Based on those two links, select the label for Xena: Copper or Silver.
Answer:",1.1255045,1.5770025,-2.4662666,-9.344049,1.3237782,-30.672585,16.265625,13.015625,clean,-3.0404277,-1.5617337,2.2045069,2.183135,3.728777,6.4173317,19.754189,1.5617337,3.25
g076_weak_distractor,76,12,4,weak_distractor,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",6.042654,-1.4669089,1.731874,-5.622938,7.1921883,-30.306519,14.9765625,12.3671875,clean,1.8767219,-4.605645,6.4026475,5.9042463,9.597187,6.7833977,26.231392,1.8767219,2.609375
g076_competition_balanced,76,12,4,competition_balanced,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Competing fact: Xena is also associated with Silver.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",6.215625,10.939608,3.4626865,-6.749361,12.337706,-26.566895,15.3359375,12.3125,clean,2.0496926,7.8008714,8.13346,4.7778234,14.742704,10.523022,35.108,2.0496926,3.0234375
g076_direct_conflict,76,12,4,direct_conflict,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Direct conflicting fact: Xena ends at Silver.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",-0.3057047,-4.455893,-7.4774876,-15.144144,-6.3474827,-42.841442,15.03125,13.5234375,clean,-4.471637,-7.5946293,-2.806714,-3.6169596,-3.942484,-5.751526,3.0171385,2.806714,1.5078125
g076_closure_update,76,12,4,closure_update,closure,2,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Old record: Yuri ends at Copper.
Updated record: Yuri ends at Silver, not Copper.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",-2.2420132,-16.217274,-11.339494,-17.835743,-0.6700001,-36.20421,15.21875,12.65625,clean,-6.4079456,-19.35601,-6.6687202,-6.3085585,1.7349987,0.88570786,2.336255,0.88570786,2.5625
g076_closure_override,76,12,4,closure_override,closure,2,Copper,Silver,38315,15934,"You are given a rule system.
General rule: items that routes through Yuri receive label Copper.
Override rule: in this case, items that routes through Yuri receive label Silver.
Fact: Xena routes through Yuri.
Question: Which label applies to Xena: Copper or Silver?
Answer with exactly one word:",-16.302149,-27.696049,-40.211304,-45.49311,-47.178772,-72.17943,15.1015625,15.71875,conflict,-20.46808,-30.834785,-35.54053,-33.965927,-44.773773,-35.08951,-69.28638,20.46808,-0.6171875
g076_exception_override,76,12,4,exception_override,closure,2,Copper,Silver,38315,15934,"You are given a rule system.
General rule: items connected to Yuri use label Copper.
Exception: Xena is a special case and uses label Silver.
Fact: Xena is connected to Yuri.
Question: Which label applies to Xena: Copper or Silver?
Answer with exactly one word:",-16.104832,-28.796093,-39.814434,-46.04267,-46.607204,-73.79522,14.7890625,15.53125,conflict,-20.270763,-31.93483,-35.14366,-34.515488,-44.202206,-36.705303,-70.189705,20.270763,-0.7421875
g077_clean,77,12,5,clean,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",17.26643,13.249817,27.297537,38.92258,44.549004,72.2585,15.3984375,13.515625,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.8828125
g077_redundant,77,12,5,redundant,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Confirmation: Xena still goes through Yuri.
Confirmation: Yuri still points to Gold.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",18.979942,16.96312,30.959545,42.40934,50.07055,76.78523,15.265625,13.0859375,clean,1.7135124,3.7133026,3.6620083,3.4867592,5.5215454,4.5267334,23.622292,1.7135124,2.1796875
g077_irrelevant,77,12,5,irrelevant,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Irrelevant fact: Zara is associated with Red.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",24.765759,34.14952,45.932205,57.084953,70.19944,93.009415,15.6875,12.1796875,clean,7.4993286,20.899704,18.634668,18.162373,25.650436,20.750916,60.965935,7.4993286,3.5078125
g077_paraphrase,77,12,5,paraphrase,stable,0,Gold,Iron,6863,17186,"In this example, Xena reaches Yuri.
The destination connected to Yuri is Gold.
Based on those two links, select the label for Xena: Gold or Iron.
Answer:",20.632492,27.49168,39.75573,54.823063,73.1065,100.12044,16.484375,12.828125,clean,3.3660622,14.241863,12.458193,15.900482,28.557495,27.861938,59.507874,3.3660622,3.65625
g077_weak_distractor,77,12,5,weak_distractor,competition,1,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",31.086365,41.090473,56.239536,65.25751,73.28171,98.933105,15.1875,12.1328125,clean,13.819935,27.840656,28.942,26.334927,28.732704,26.674606,76.72694,13.819935,3.0546875
g077_competition_balanced,77,12,5,competition_balanced,competition,1,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Competing fact: Xena is also associated with Iron.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",16.594858,24.809143,33.805023,47.01442,54.199768,82.87752,15.6015625,13.859375,clean,-0.67157173,11.559326,6.5074863,8.091839,9.650764,10.619019,33.822773,0.67157173,1.7421875
g077_direct_conflict,77,12,5,direct_conflict,competition,1,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Direct conflicting fact: Xena resolves to Iron.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",14.705049,18.362556,34.396137,46.231804,46.18639,75.4608,15.453125,13.84375,clean,-2.5613813,5.1127396,7.0986004,7.309223,1.6373863,3.202301,23.38035,1.6373863,1.609375
g077_closure_update,77,12,5,closure_update,closure,2,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Old record: Yuri resolves to Gold.
Updated record: Yuri resolves to Iron, not Gold.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",15.622413,9.982167,28.692823,41.315445,50.39357,81.018036,15.8046875,13.703125,clean,-1.6440172,-3.2676497,1.3952866,2.3928642,5.8445663,8.759537,21.530703,1.3952866,2.1015625
g077_closure_override,77,12,5,closure_override,closure,2,Gold,Iron,6863,17186,"You are given a rule system.
General rule: items that is linked with Yuri receive label Gold.
Override rule: in this case, items that is linked with Yuri receive label Iron.
Fact: Xena is linked with Yuri.
Question: Which label applies to Xena: Gold or Iron?
Answer with exactly one word:",1.8246231,4.436572,6.5890236,21.050625,12.673862,49.47829,14.890625,15.7734375,conflict,-15.441807,-8.813245,-20.708513,-17.871956,-31.875141,-22.780209,-35.68889,8.813245,-0.8828125
g077_exception_override,77,12,5,exception_override,closure,2,Gold,Iron,6863,17186,"You are given a rule system.
General rule: items connected to Yuri use label Gold.
Exception: Xena is a special case and uses label Iron.
Fact: Xena is connected to Yuri.
Question: Which label applies to Xena: Gold or Iron?
Answer with exactly one word:",1.0253744,1.6723814,4.8617573,19.12033,8.112627,43.817963,14.3359375,15.734375,conflict,-16.241055,-11.5774355,-22.43578,-19.80225,-36.43638,-28.440536,-43.442192,11.5774355,-1.3984375
g078_clean,78,13,0,clean,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",-0.93163157,-6.1363726,8.862806,15.876656,12.538784,55.795464,15.53125,14.375,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.15625
g078_redundant,78,13,0,redundant,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Confirmation: Iris still goes through Kai.
Confirmation: Kai still points to Red.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",-0.5512533,-5.9948654,6.240879,11.44054,12.57634,54.149315,15.3203125,14.0859375,clean,0.38037825,0.14150715,-2.6219273,-4.4361153,0.037555695,-1.6461487,10.520231,0.037555695,1.234375
g078_irrelevant,78,13,0,irrelevant,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Irrelevant fact: Lena is associated with Green.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",2.0526905,-0.49988556,19.26506,24.26685,26.355225,70.437225,15.7890625,13.96875,clean,2.984322,5.636487,10.402254,8.390194,13.816441,14.641762,38.604774,2.984322,1.8203125
g078_paraphrase,78,13,0,paraphrase,stable,0,Red,Blue,4075,7640,"In this example, Iris reaches Kai.
The destination connected to Kai is Red.
Based on those two links, select the label for Iris: Red or Blue.
Answer:",8.639179,-6.158909,8.037672,12.203505,6.15609,49.88217,15.53125,15.015625,clean,9.57081,-0.022536278,-0.8251343,-3.673151,-6.3826942,-5.913292,8.188843,0.022536278,0.515625
g078_weak_distractor,78,13,0,weak_distractor,competition,1,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",3.7393193,3.3718395,24.199657,29.585575,28.304665,73.62494,15.640625,13.7890625,clean,4.670951,9.508212,15.336851,13.70892,15.765881,17.829475,46.99508,4.670951,1.8515625
g078_competition_balanced,78,13,0,competition_balanced,competition,1,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Competing fact: Iris is also associated with Blue.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",1.8939869,-4.360565,14.091183,19.667728,16.520851,59.981144,15.3671875,14.1953125,clean,2.8256185,1.7758074,5.2283764,3.7910728,3.982067,4.1856804,23.056257,1.7758074,1.171875
g078_direct_conflict,78,13,0,direct_conflict,competition,1,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Direct conflicting fact: Iris is located at Blue.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",-0.42213392,-11.990454,7.4935226,13.973686,4.475319,45.288506,15.1484375,14.875,clean,0.50949764,-5.854081,-1.3692837,-1.9029694,-8.063465,-10.506958,1.4829693,0.50949764,0.2734375
g078_closure_update,78,13,0,closure_update,closure,2,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Old record: Kai is located at Red.
Updated record: Kai is located at Blue, not Red.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",-5.8262725,-19.118465,-0.5649357,6.538765,4.374611,44.830498,15.1875,14.703125,clean,-4.894641,-12.982093,-9.427742,-9.337891,-8.164173,-10.964966,-8.614986,4.894641,0.484375
g078_closure_override,78,13,0,closure_override,closure,2,Red,Blue,4075,7640,"You are given a rule system.
General rule: items that belongs to Kai receive label Red.
Override rule: in this case, items that belongs to Kai receive label Blue.
Fact: Iris belongs to Kai.
Question: Which label applies to Iris: Red or Blue?
Answer with exactly one word:",-24.723927,-35.65602,-30.24281,-22.314508,-37.47199,-9.349144,13.953125,16.953125,conflict,-23.792295,-29.51965,-39.105614,-38.191162,-50.010773,-65.14461,-90.74144,23.792295,-3.0
g078_exception_override,78,13,0,exception_override,closure,2,Red,Blue,4075,7640,"You are given a rule system.
General rule: items connected to Kai use label Red.
Exception: Iris is a special case and uses label Blue.
Fact: Iris is connected to Kai.
Question: Which label applies to Iris: Red or Blue?
Answer with exactly one word:",-25.469963,-40.33335,-31.202974,-23.365463,-33.5487,-10.384171,13.5078125,16.828125,conflict,-24.538332,-34.19698,-40.06578,-39.24212,-46.087482,-66.179634,-91.79639,24.538332,-3.3203125
g079_clean,79,13,1,clean,stable,0,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",4.7532687,5.637766,15.942356,32.47836,61.36284,93.58763,15.6328125,13.6484375,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.984375
g079_redundant,79,13,1,redundant,stable,0,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Confirmation: Iris still goes through Kai.
Confirmation: Kai still points to Green.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",-0.4961548,-2.6318092,8.996777,25.055061,51.124092,84.82256,15.25,13.8671875,clean,-5.2494235,-8.269575,-6.9455795,-7.423298,-10.238747,-8.765068,-5.304907,5.2494235,1.3828125
g079_irrelevant,79,13,1,irrelevant,stable,0,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Irrelevant fact: Lena is associated with North.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",6.6179476,8.099527,21.979422,36.43245,66.52475,99.65712,15.6328125,13.484375,clean,1.8646789,2.4617615,6.0370655,3.95409,5.161911,6.0694885,25.015839,1.8646789,2.1484375
g079_paraphrase,79,13,1,paraphrase,stable,0,Green,Yellow,6724,21730,"In this example, Iris reaches Kai.
The destination connected to Kai is Green.
Based on those two links, select the label for Iris: Green or Yellow.
Answer:",3.2803755,1.8583202,16.116909,34.06389,54.639412,90.62962,15.5390625,14.21875,clean,-1.4728932,-3.7794456,0.17455292,1.5855293,-6.723427,-2.9580078,8.247107,0.17455292,1.3203125
g079_weak_distractor,79,13,1,weak_distractor,competition,1,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",11.043958,16.081682,30.341694,43.47594,72.02132,104.85801,15.0625,12.5625,clean,6.290689,10.443916,14.399338,10.9975815,10.658478,11.270378,40.28904,6.290689,2.5
g079_competition_balanced,79,13,1,competition_balanced,competition,1,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Competing fact: Iris is also associated with Yellow.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",-0.53074026,1.5865784,18.354378,33.68838,64.176155,97.051346,15.1484375,13.265625,clean,-5.284009,-4.0511875,2.4120216,1.210022,2.8133163,3.4637146,16.158007,1.210022,1.8828125
g079_direct_conflict,79,13,1,direct_conflict,competition,1,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Direct conflicting fact: Iris maps to Yellow.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",-2.9746175,-2.8347073,12.993502,28.26208,51.996017,89.43498,14.8671875,13.9921875,clean,-7.727886,-8.472473,-2.9488544,-4.21628,-9.366821,-4.152649,-0.23543453,2.9488544,0.875
g079_closure_update,79,13,1,closure_update,closure,2,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Old record: Kai maps to Green.
Updated record: Kai maps to Yellow, not Green.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",-2.1742473,-10.737009,7.627762,23.58184,56.507553,93.496124,15.1328125,13.734375,clean,-6.927516,-16.374775,-8.314594,-8.896519,-4.8552856,-0.09150696,-2.333685,0.09150696,1.3984375
g079_closure_override,79,13,1,closure_override,closure,2,Green,Yellow,6724,21730,"You are given a rule system.
General rule: items that is assigned to Kai receive label Green.
Override rule: in this case, items that is assigned to Kai receive label Yellow.
Fact: Iris is assigned to Kai.
Question: Which label applies to Iris: Green or Yellow?
Answer with exactly one word:",-21.264877,-27.881706,-26.028889,-8.235067,7.7855606,46.43737,13.9453125,16.0,conflict,-26.018147,-33.51947,-41.971245,-40.713425,-53.57728,-47.15026,-87.346695,26.018147,-2.0546875
g079_exception_override,79,13,1,exception_override,closure,2,Green,Yellow,6724,21730,"You are given a rule system.
General rule: items connected to Kai use label Green.
Exception: Iris is a special case and uses label Yellow.
Fact: Iris is connected to Kai.
Question: Which label applies to Iris: Green or Yellow?
Answer with exactly one word:",-24.866032,-35.235306,-31.032845,-12.895014,2.1227856,37.62218,13.0625,15.875,conflict,-29.6193,-40.87307,-46.9752,-45.373375,-59.24005,-55.96545,-101.833824,29.6193,-2.8125
g080_clean,80,13,2,clean,stable,0,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",13.089218,7.0359592,21.416851,26.167252,20.639679,20.035095,15.6328125,14.09375,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.5390625
g080_redundant,80,13,2,redundant,stable,0,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Confirmation: Iris still goes through Kai.
Confirmation: Kai still points to North.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",12.714615,5.497631,21.653194,26.936928,20.704773,21.971329,15.5390625,13.9296875,clean,-0.37460327,-1.5383282,0.23634338,0.7696762,0.065093994,1.9362335,14.866147,0.065093994,1.609375
g080_irrelevant,80,13,2,irrelevant,stable,0,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Irrelevant fact: Lena is associated with East.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",16.432802,10.632475,30.184238,35.861336,33.676613,32.109276,15.984375,13.4140625,clean,3.343584,3.5965157,8.767387,9.694084,13.036934,12.074181,36.15444,3.343584,2.5703125
g080_paraphrase,80,13,2,paraphrase,stable,0,North,South,4612,4316,"In this example, Iris reaches Kai.
The destination connected to Kai is North.
Based on those two links, select the label for Iris: North or South.
Answer:",2.788948,-4.407917,1.9648323,4.000206,-7.0379715,-9.369232,14.6484375,14.9921875,conflict,-10.30027,-11.443876,-19.452019,-22.167046,-27.67765,-29.404327,-37.80375,10.30027,-0.34375
g080_weak_distractor,80,13,2,weak_distractor,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",19.64799,21.715225,38.916386,42.490646,42.81214,41.55461,15.703125,12.4296875,clean,6.558771,14.679266,17.499535,16.323395,22.172462,21.519516,56.15998,6.558771,3.2734375
g080_competition_balanced,80,13,2,competition_balanced,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Competing fact: Iris is also associated with South.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",9.75669,8.318348,21.93146,25.30589,22.28743,20.58908,15.6015625,14.125,clean,-3.332528,1.2823887,0.5146084,-0.86136246,1.6477509,0.5539856,14.678025,0.5146084,1.4765625
g080_direct_conflict,80,13,2,direct_conflict,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Direct conflicting fact: Iris points to South.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",6.2862053,2.7468758,14.1026535,17.891441,7.2873077,6.22554,15.1171875,14.96875,clean,-6.803013,-4.2890835,-7.3141975,-8.27581,-13.352371,-13.809555,-8.995775,4.2890835,0.1484375
