prompt_id,graph_id,condition,mechanism,control,clean_label,conflict_label,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,null_id,null_seed,strict_conflict_to_clean
g010_closure_update,10,closure_update,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.515625,44,1086,False
g010_closure_override,10,closure_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.53125,44,1086,False
g010_exception_override,10,exception_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.765625,44,1086,False
g011_closure_update,11,closure_update,closure,shuffle_matched_044,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-1.484375,44,1086,False
g011_closure_override,11,closure_override,closure,shuffle_matched_044,Gold,Iron,7421,16570,7421, Gold,clean,1,2,0.859375,44,1086,True
g011_exception_override,11,exception_override,closure,shuffle_matched_044,Gold,Iron,7421,16570,7421, Gold,clean,1,2,0.21875,44,1086,True
g012_closure_update,12,closure_update,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.4375,44,1086,False
g012_closure_override,12,closure_override,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.0,44,1086,False
g012_exception_override,12,exception_override,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.65625,44,1086,False
g015_closure_update,15,closure_update,closure,shuffle_matched_044,East,West,6326,4312,4312, West,conflict,2,1,-2.828125,44,1086,False
g015_closure_override,15,closure_override,closure,shuffle_matched_044,East,West,6326,4312,6326, East,clean,1,2,0.03125,44,1086,True
g015_exception_override,15,exception_override,closure,shuffle_matched_044,East,West,6326,4312,4312, West,conflict,2,1,-0.421875,44,1086,False
g018_closure_update,18,closure_update,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.09375,44,1086,False
g018_closure_override,18,closure_override,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.921875,44,1086,False
g018_exception_override,18,exception_override,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.375,44,1086,False
g022_closure_update,22,closure_update,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.796875,44,1086,False
g022_closure_override,22,closure_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-3.40625,44,1086,False
g022_exception_override,22,exception_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.953125,44,1086,False
g026_closure_update,26,closure_update,closure,shuffle_matched_044,North,South,4787,4882,4882, South,conflict,2,1,-1.296875,44,1086,False
g026_closure_override,26,closure_override,closure,shuffle_matched_044,North,South,4787,4882,4882, South,conflict,2,1,-1.453125,44,1086,False
g026_exception_override,26,exception_override,closure,shuffle_matched_044,North,South,4787,4882,4787, North,clean,1,2,0.09375,44,1086,True
g030_closure_update,30,closure_update,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.625,44,1086,False
g030_closure_override,30,closure_override,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.984375,44,1086,False
g030_exception_override,30,exception_override,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.375,44,1086,False
g031_closure_update,31,closure_update,closure,shuffle_matched_044,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-1.921875,44,1086,False
g031_closure_override,31,closure_override,closure,shuffle_matched_044,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.265625,44,1086,True
g031_exception_override,31,exception_override,closure,shuffle_matched_044,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.453125,44,1086,False
g033_closure_update,33,closure_update,closure,shuffle_matched_044,East,West,6326,4312,4312, West,conflict,2,1,-2.171875,44,1086,False
g033_closure_override,33,closure_override,closure,shuffle_matched_044,East,West,6326,4312,6326, East,clean,1,2,0.4375,44,1086,True
g033_exception_override,33,exception_override,closure,shuffle_matched_044,East,West,6326,4312,6326, East,clean,1,2,0.78125,44,1086,True
g039_closure_update,39,closure_update,closure,shuffle_matched_044,East,West,6326,4312,4312, West,conflict,2,1,-0.953125,44,1086,False
g039_closure_override,39,closure_override,closure,shuffle_matched_044,East,West,6326,4312,6326, East,clean,1,2,1.328125,44,1086,True
g039_exception_override,39,exception_override,closure,shuffle_matched_044,East,West,6326,4312,6326, East,clean,1,2,0.3125,44,1086,True
g040_closure_update,40,closure_update,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.4375,44,1086,False
g040_closure_override,40,closure_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.765625,44,1086,False
g040_exception_override,40,exception_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-0.984375,44,1086,False
g042_closure_update,42,closure_update,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.359375,44,1086,False
g042_closure_override,42,closure_override,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.0,44,1086,False
g042_exception_override,42,exception_override,closure,shuffle_matched_044,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.1875,44,1086,False
g045_closure_update,45,closure_update,closure,shuffle_matched_044,East,West,6326,4312,4312, West,conflict,2,1,-1.25,44,1086,False
g045_closure_override,45,closure_override,closure,shuffle_matched_044,East,West,6326,4312,6326, East,clean,1,2,0.375,44,1086,True
g045_exception_override,45,exception_override,closure,shuffle_matched_044,East,West,6326,4312,6326, East,clean,1,2,0.90625,44,1086,True
g053_closure_update,53,closure_update,closure,shuffle_matched_044,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-4.5625,44,1086,False
g053_closure_override,53,closure_override,closure,shuffle_matched_044,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-0.515625,44,1086,False
g053_exception_override,53,exception_override,closure,shuffle_matched_044,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-0.453125,44,1086,False
g064_closure_update,64,closure_update,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.703125,44,1086,False
g064_closure_override,64,closure_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.1875,44,1086,False
g064_exception_override,64,exception_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-0.890625,44,1086,False
g067_closure_update,67,closure_update,closure,shuffle_matched_044,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.5,44,1086,False
g067_closure_override,67,closure_override,closure,shuffle_matched_044,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-0.09375,44,1086,False
g067_exception_override,67,exception_override,closure,shuffle_matched_044,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.046875,44,1086,False
g068_closure_update,68,closure_update,closure,shuffle_matched_044,North,South,4787,4882,4882, South,conflict,2,1,-1.96875,44,1086,False
g068_closure_override,68,closure_override,closure,shuffle_matched_044,North,South,4787,4882,4882, South,conflict,2,1,-1.4375,44,1086,False
g068_exception_override,68,exception_override,closure,shuffle_matched_044,North,South,4787,4882,4882, South,conflict,2,1,-0.140625,44,1086,False
g069_closure_update,69,closure_update,closure,shuffle_matched_044,East,West,6326,4312,4312, West,conflict,2,1,-1.390625,44,1086,False
g069_closure_override,69,closure_override,closure,shuffle_matched_044,East,West,6326,4312,6326, East,clean,1,2,0.84375,44,1086,True
g069_exception_override,69,exception_override,closure,shuffle_matched_044,East,West,6326,4312,4312, West,conflict,2,1,-1.15625,44,1086,False
g073_closure_update,73,closure_update,closure,shuffle_matched_044,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.546875,44,1086,False
g073_closure_override,73,closure_override,closure,shuffle_matched_044,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.453125,44,1086,True
g073_exception_override,73,exception_override,closure,shuffle_matched_044,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.796875,44,1086,True
g077_closure_update,77,closure_update,closure,shuffle_matched_044,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-5.375,44,1086,False
g077_closure_override,77,closure_override,closure,shuffle_matched_044,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-1.640625,44,1086,False
g077_exception_override,77,exception_override,closure,shuffle_matched_044,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-1.3125,44,1086,False
g079_closure_update,79,closure_update,closure,shuffle_matched_044,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-0.9375,44,1086,False
g079_closure_override,79,closure_override,closure,shuffle_matched_044,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.4375,44,1086,True
g079_exception_override,79,exception_override,closure,shuffle_matched_044,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.859375,44,1086,False
g080_closure_update,80,closure_update,closure,shuffle_matched_044,North,South,4787,4882,4882, South,conflict,2,1,-1.84375,44,1086,False
g080_closure_override,80,closure_override,closure,shuffle_matched_044,North,South,4787,4882,4882, South,conflict,2,1,-1.171875,44,1086,False
g080_exception_override,80,exception_override,closure,shuffle_matched_044,North,South,4787,4882,4882, South,conflict,2,1,-0.171875,44,1086,False
g085_closure_update,85,closure_update,closure,shuffle_matched_044,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.015625,44,1086,False
g085_closure_override,85,closure_override,closure,shuffle_matched_044,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.609375,44,1086,True
g085_exception_override,85,exception_override,closure,shuffle_matched_044,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.90625,44,1086,True
g088_closure_update,88,closure_update,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.625,44,1086,False
g088_closure_override,88,closure_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.0,44,1086,False
g088_exception_override,88,exception_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.125,44,1086,False
g094_closure_update,94,closure_update,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-3.015625,44,1086,False
g094_closure_override,94,closure_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.25,44,1086,False
g094_exception_override,94,exception_override,closure,shuffle_matched_044,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.640625,44,1086,False
g000_closure_update,0,closure_update,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.3125,45,1087,False
g000_closure_override,0,closure_override,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.34375,45,1087,False
g000_exception_override,0,exception_override,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.59375,45,1087,False
g004_closure_update,4,closure_update,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-0.84375,45,1087,False
g004_closure_override,4,closure_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.421875,45,1087,False
g004_exception_override,4,exception_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.46875,45,1087,False
g009_closure_update,9,closure_update,closure,shuffle_matched_045,East,West,6326,4312,4312, West,conflict,2,1,-0.953125,45,1087,False
g009_closure_override,9,closure_override,closure,shuffle_matched_045,East,West,6326,4312,6326, East,clean,1,2,1.15625,45,1087,True
g009_exception_override,9,exception_override,closure,shuffle_matched_045,East,West,6326,4312,4312, West,conflict,2,1,-1.25,45,1087,False
g010_closure_update,10,closure_update,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.234375,45,1087,False
g010_closure_override,10,closure_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.484375,45,1087,False
g010_exception_override,10,exception_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.765625,45,1087,False
g011_closure_update,11,closure_update,closure,shuffle_matched_045,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-2.625,45,1087,False
g011_closure_override,11,closure_override,closure,shuffle_matched_045,Gold,Iron,7421,16570,7421, Gold,clean,1,2,0.859375,45,1087,True
g011_exception_override,11,exception_override,closure,shuffle_matched_045,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-0.25,45,1087,False
g012_closure_update,12,closure_update,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.015625,45,1087,False
g012_closure_override,12,closure_override,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.0,45,1087,False
g012_exception_override,12,exception_override,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.65625,45,1087,False
g015_closure_update,15,closure_update,closure,shuffle_matched_045,East,West,6326,4312,4312, West,conflict,2,1,-1.671875,45,1087,False
g015_closure_override,15,closure_override,closure,shuffle_matched_045,East,West,6326,4312,6326, East,clean,1,2,0.03125,45,1087,True
g015_exception_override,15,exception_override,closure,shuffle_matched_045,East,West,6326,4312,4312, West,conflict,2,1,-0.421875,45,1087,False
g018_closure_update,18,closure_update,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.09375,45,1087,False
g018_closure_override,18,closure_override,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.140625,45,1087,False
g018_exception_override,18,exception_override,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.546875,45,1087,False
g022_closure_update,22,closure_update,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.921875,45,1087,False
g022_closure_override,22,closure_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-3.40625,45,1087,False
g022_exception_override,22,exception_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.53125,45,1087,False
g026_closure_update,26,closure_update,closure,shuffle_matched_045,North,South,4787,4882,4882, South,conflict,2,1,-2.03125,45,1087,False
g026_closure_override,26,closure_override,closure,shuffle_matched_045,North,South,4787,4882,4882, South,conflict,2,1,-1.453125,45,1087,False
g026_exception_override,26,exception_override,closure,shuffle_matched_045,North,South,4787,4882,4787, North,clean,1,2,0.09375,45,1087,True
g030_closure_update,30,closure_update,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.71875,45,1087,False
g030_closure_override,30,closure_override,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.796875,45,1087,False
g030_exception_override,30,exception_override,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.453125,45,1087,False
g031_closure_update,31,closure_update,closure,shuffle_matched_045,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.03125,45,1087,False
g031_closure_override,31,closure_override,closure,shuffle_matched_045,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-1.453125,45,1087,False
g031_exception_override,31,exception_override,closure,shuffle_matched_045,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.453125,45,1087,False
g033_closure_update,33,closure_update,closure,shuffle_matched_045,East,West,6326,4312,4312, West,conflict,2,1,-2.265625,45,1087,False
g033_closure_override,33,closure_override,closure,shuffle_matched_045,East,West,6326,4312,6326, East,clean,1,2,0.4375,45,1087,True
g033_exception_override,33,exception_override,closure,shuffle_matched_045,East,West,6326,4312,6326, East,clean,1,2,0.515625,45,1087,True
g039_closure_update,39,closure_update,closure,shuffle_matched_045,East,West,6326,4312,4312, West,conflict,2,1,-2.015625,45,1087,False
g039_closure_override,39,closure_override,closure,shuffle_matched_045,East,West,6326,4312,6326, East,clean,1,2,1.328125,45,1087,True
g039_exception_override,39,exception_override,closure,shuffle_matched_045,East,West,6326,4312,6326, East,clean,1,2,0.453125,45,1087,True
g040_closure_update,40,closure_update,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.703125,45,1087,False
g040_closure_override,40,closure_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.765625,45,1087,False
g040_exception_override,40,exception_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.4375,45,1087,False
g042_closure_update,42,closure_update,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.84375,45,1087,False
g042_closure_override,42,closure_override,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.0,45,1087,False
g042_exception_override,42,exception_override,closure,shuffle_matched_045,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.15625,45,1087,False
g045_closure_update,45,closure_update,closure,shuffle_matched_045,East,West,6326,4312,4312, West,conflict,2,1,-1.21875,45,1087,False
g045_closure_override,45,closure_override,closure,shuffle_matched_045,East,West,6326,4312,6326, East,clean,1,2,0.28125,45,1087,True
g045_exception_override,45,exception_override,closure,shuffle_matched_045,East,West,6326,4312,6326, East,clean,1,2,0.5625,45,1087,True
g053_closure_update,53,closure_update,closure,shuffle_matched_045,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-4.015625,45,1087,False
g053_closure_override,53,closure_override,closure,shuffle_matched_045,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-0.5625,45,1087,False
g053_exception_override,53,exception_override,closure,shuffle_matched_045,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-0.5625,45,1087,False
g064_closure_update,64,closure_update,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-0.546875,45,1087,False
g064_closure_override,64,closure_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.984375,45,1087,False
g064_exception_override,64,exception_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.5625,45,1087,False
g067_closure_update,67,closure_update,closure,shuffle_matched_045,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.375,45,1087,False
g067_closure_override,67,closure_override,closure,shuffle_matched_045,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-0.09375,45,1087,False
g067_exception_override,67,exception_override,closure,shuffle_matched_045,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.046875,45,1087,False
g068_closure_update,68,closure_update,closure,shuffle_matched_045,North,South,4787,4882,4882, South,conflict,2,1,-2.1875,45,1087,False
g068_closure_override,68,closure_override,closure,shuffle_matched_045,North,South,4787,4882,4882, South,conflict,2,1,-1.4375,45,1087,False
g068_exception_override,68,exception_override,closure,shuffle_matched_045,North,South,4787,4882,4882, South,conflict,2,1,-0.265625,45,1087,False
g069_closure_update,69,closure_update,closure,shuffle_matched_045,East,West,6326,4312,4312, West,conflict,2,1,-1.125,45,1087,False
g069_closure_override,69,closure_override,closure,shuffle_matched_045,East,West,6326,4312,6326, East,clean,1,2,0.703125,45,1087,True
g069_exception_override,69,exception_override,closure,shuffle_matched_045,East,West,6326,4312,6326, East,clean,1,2,0.765625,45,1087,True
g073_closure_update,73,closure_update,closure,shuffle_matched_045,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.546875,45,1087,False
g073_closure_override,73,closure_override,closure,shuffle_matched_045,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-0.03125,45,1087,False
g073_exception_override,73,exception_override,closure,shuffle_matched_045,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.71875,45,1087,True
g077_closure_update,77,closure_update,closure,shuffle_matched_045,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-5.0,45,1087,False
g077_closure_override,77,closure_override,closure,shuffle_matched_045,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-1.640625,45,1087,False
g077_exception_override,77,exception_override,closure,shuffle_matched_045,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-2.46875,45,1087,False
g079_closure_update,79,closure_update,closure,shuffle_matched_045,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-0.890625,45,1087,False
g079_closure_override,79,closure_override,closure,shuffle_matched_045,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.8125,45,1087,True
g079_exception_override,79,exception_override,closure,shuffle_matched_045,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.859375,45,1087,False
g080_closure_update,80,closure_update,closure,shuffle_matched_045,North,South,4787,4882,4882, South,conflict,2,1,-1.84375,45,1087,False
g080_closure_override,80,closure_override,closure,shuffle_matched_045,North,South,4787,4882,4882, South,conflict,2,1,-0.828125,45,1087,False
g080_exception_override,80,exception_override,closure,shuffle_matched_045,North,South,4787,4882,4787, North,clean,1,2,0.265625,45,1087,True
g085_closure_update,85,closure_update,closure,shuffle_matched_045,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.15625,45,1087,False
g085_closure_override,85,closure_override,closure,shuffle_matched_045,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.15625,45,1087,True
g085_exception_override,85,exception_override,closure,shuffle_matched_045,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.796875,45,1087,True
g088_closure_update,88,closure_update,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.125,45,1087,False
g088_closure_override,88,closure_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.90625,45,1087,False
g088_exception_override,88,exception_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-0.890625,45,1087,False
g094_closure_update,94,closure_update,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.046875,45,1087,False
g094_closure_override,94,closure_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.25,45,1087,False
g094_exception_override,94,exception_override,closure,shuffle_matched_045,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.328125,45,1087,False
g000_closure_update,0,closure_update,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.84375,46,1088,False
g000_closure_override,0,closure_override,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.34375,46,1088,False
g000_exception_override,0,exception_override,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.3125,46,1088,False
g004_closure_update,4,closure_update,closure,shuffle_matched_046,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-0.84375,46,1088,False
g004_closure_override,4,closure_override,closure,shuffle_matched_046,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.953125,46,1088,False
g004_exception_override,4,exception_override,closure,shuffle_matched_046,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.359375,46,1088,False
g009_closure_update,9,closure_update,closure,shuffle_matched_046,East,West,6326,4312,4312, West,conflict,2,1,-1.015625,46,1088,False
g009_closure_override,9,closure_override,closure,shuffle_matched_046,East,West,6326,4312,6326, East,clean,1,2,1.421875,46,1088,True
g009_exception_override,9,exception_override,closure,shuffle_matched_046,East,West,6326,4312,6326, East,clean,1,2,0.578125,46,1088,True
g010_closure_update,10,closure_update,closure,shuffle_matched_046,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-3.296875,46,1088,False
g010_closure_override,10,closure_override,closure,shuffle_matched_046,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.484375,46,1088,False
g010_exception_override,10,exception_override,closure,shuffle_matched_046,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.703125,46,1088,False
g011_closure_update,11,closure_update,closure,shuffle_matched_046,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-1.171875,46,1088,False
g011_closure_override,11,closure_override,closure,shuffle_matched_046,Gold,Iron,7421,16570,7421, Gold,clean,1,2,0.65625,46,1088,True
g011_exception_override,11,exception_override,closure,shuffle_matched_046,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-0.109375,46,1088,False
g012_closure_update,12,closure_update,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.015625,46,1088,False
g012_closure_override,12,closure_override,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.0,46,1088,False
g012_exception_override,12,exception_override,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.65625,46,1088,False
g015_closure_update,15,closure_update,closure,shuffle_matched_046,East,West,6326,4312,4312, West,conflict,2,1,-1.875,46,1088,False
g015_closure_override,15,closure_override,closure,shuffle_matched_046,East,West,6326,4312,6326, East,clean,1,2,0.03125,46,1088,True
g015_exception_override,15,exception_override,closure,shuffle_matched_046,East,West,6326,4312,4312, West,conflict,2,1,-0.0625,46,1088,False
g018_closure_update,18,closure_update,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.546875,46,1088,False
g018_closure_override,18,closure_override,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.921875,46,1088,False
g018_exception_override,18,exception_override,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.46875,46,1088,False
g022_closure_update,22,closure_update,closure,shuffle_matched_046,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.375,46,1088,False
g022_closure_override,22,closure_override,closure,shuffle_matched_046,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.859375,46,1088,False
g022_exception_override,22,exception_override,closure,shuffle_matched_046,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.953125,46,1088,False
g026_closure_update,26,closure_update,closure,shuffle_matched_046,North,South,4787,4882,4882, South,conflict,2,1,-1.765625,46,1088,False
g026_closure_override,26,closure_override,closure,shuffle_matched_046,North,South,4787,4882,4882, South,conflict,2,1,-1.625,46,1088,False
g026_exception_override,26,exception_override,closure,shuffle_matched_046,North,South,4787,4882,4787, North,clean,1,2,0.09375,46,1088,True
g030_closure_update,30,closure_update,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.96875,46,1088,False
g030_closure_override,30,closure_override,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.890625,46,1088,False
g030_exception_override,30,exception_override,closure,shuffle_matched_046,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.21875,46,1088,False
g031_closure_update,31,closure_update,closure,shuffle_matched_046,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-1.984375,46,1088,False
g031_closure_override,31,closure_override,closure,shuffle_matched_046,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.609375,46,1088,True
g031_exception_override,31,exception_override,closure,shuffle_matched_046,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.453125,46,1088,False
g033_closure_update,33,closure_update,closure,shuffle_matched_046,East,West,6326,4312,4312, West,conflict,2,1,-1.703125,46,1088,False
g033_closure_override,33,closure_override,closure,shuffle_matched_046,East,West,6326,4312,6326, East,clean,1,2,0.4375,46,1088,True
g033_exception_override,33,exception_override,closure,shuffle_matched_046,East,West,6326,4312,6326, East,clean,1,2,0.515625,46,1088,True
g039_closure_update,39,closure_update,closure,shuffle_matched_046,East,West,6326,4312,4312, West,conflict,2,1,-1.234375,46,1088,False
g039_closure_override,39,closure_override,closure,shuffle_matched_046,East,West,6326,4312,6326, East,clean,1,2,1.0,46,1088,True
