prompt_id,problem_id,condition,mechanism,mechanism_id,expression,correct_value,distractor_value,clean_label,conflict_label,prompt,final_clean_logit,final_conflict_logit,final_margin,pair_choice,split,DeltaU_arith,dR_L12,dR_L13,dR_L14,dR_L15
lexical_047_explicit_correction,47,explicit_correction,closure,2,category=sky object,Cloud,Orange,Cloud,Orange,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Orange
Candidate 2: Cloud
Initial note: Orange. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.6796875,11.0859375,-0.40625,conflict,train,-0.57947505,-0.08029388,-0.035178483,-0.22197822,-1.4620028
lexical_047_final_recheck,47,final_recheck,closure,2,category=sky object,Cloud,Orange,Cloud,Orange,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Orange
Candidate 2: Cloud
Draft answer: Orange. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.921875,7.2109375,1.7109375,clean,train,1.5244727,-0.19668739,-0.09271383,-0.23190105,0.6522474
lexical_048_clean,48,clean,stable,0,category=fruit,Lemon,Green,Lemon,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Lemon
Candidate 2: Green
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.1796875,10.9140625,-0.734375,conflict,heldout,0.8964201,0.0,0.0,0.0,0.0
lexical_048_paraphrase,48,paraphrase,stable,0,category=fruit,Lemon,Green,Lemon,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category fruit.
Candidate 1: Lemon
Candidate 2: Green
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.84375,7.796875,0.046875,clean,heldout,1.7154198,0.07680601,0.11746219,0.4712035,0.781827
lexical_048_untrusted_conflict,48,untrusted_conflict,competition,1,category=fruit,Lemon,Green,Lemon,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Lemon
Candidate 2: Green
An unverified note claims Green. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",6.8476562,11.1875,-4.3398438,conflict,heldout,-2.737556,-0.07652469,-0.11119698,-0.44924366,-3.6079273
lexical_048_asserted_conflict,48,asserted_conflict,competition,1,category=fruit,Lemon,Green,Lemon,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Lemon
Candidate 2: Green
A previous annotator selected Green. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.7578125,9.734375,-3.9765625,conflict,heldout,-2.3505101,-0.008597508,-0.09341012,-0.17813349,-3.2415943
lexical_048_explicit_correction,48,explicit_correction,closure,2,category=fruit,Lemon,Green,Lemon,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Lemon
Candidate 2: Green
Initial note: Green. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.015625,10.8828125,-1.8671875,conflict,heldout,-0.24848092,-0.050181374,-0.05123733,-0.17127347,-1.1337442
lexical_048_final_recheck,48,final_recheck,closure,2,category=fruit,Lemon,Green,Lemon,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Lemon
Candidate 2: Green
Draft answer: Green. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.3203125,8.2265625,-2.90625,conflict,heldout,-1.2486209,0.0008815229,0.05662717,0.25727558,-2.173274
lexical_049_clean,49,clean,stable,0,category=colour,Yellow,North,Yellow,North,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: North
Candidate 2: Yellow
Which candidate belongs to the target category?
Answer with exactly one candidate word:",12.0546875,10.7578125,1.296875,clean,train,0.8964201,0.0,0.0,0.0,0.0
lexical_049_paraphrase,49,paraphrase,stable,0,category=colour,Yellow,North,Yellow,North,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category colour.
Candidate 1: North
Candidate 2: Yellow
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.6953125,7.1679688,1.5273438,clean,train,1.1129792,-0.01551646,0.021637991,-0.16036749,0.2292471
lexical_049_untrusted_conflict,49,untrusted_conflict,competition,1,category=colour,Yellow,North,Yellow,North,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: North
Candidate 2: Yellow
An unverified note claims North. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.640625,10.1875,0.453125,clean,train,0.04618472,0.09110269,0.047965363,-0.1017558,-0.84732056
lexical_049_asserted_conflict,49,asserted_conflict,competition,1,category=colour,Yellow,North,Yellow,North,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: North
Candidate 2: Yellow
A previous annotator selected North. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.4765625,7.7851562,1.6914062,clean,train,1.2873149,0.07704559,-0.003993109,-0.047258914,0.39510965
lexical_049_explicit_correction,49,explicit_correction,closure,2,category=colour,Yellow,North,Yellow,North,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: North
Candidate 2: Yellow
Initial note: North. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.171875,9.6875,0.484375,clean,train,0.06842637,0.029354155,-0.022881731,-0.29139394,-0.8080683
lexical_049_final_recheck,49,final_recheck,closure,2,category=colour,Yellow,North,Yellow,North,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: North
Candidate 2: Yellow
Draft answer: North. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.953125,5.5820312,0.37109375,clean,train,-0.051446915,0.09775615,0.060984954,-0.38028634,-0.9242363
lexical_050_clean,50,clean,stable,0,category=direction,West,Silver,West,Silver,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: West
Candidate 2: Silver
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.0859375,8.5703125,-0.484375,conflict,train,0.8964201,0.0,0.0,0.0,0.0
lexical_050_paraphrase,50,paraphrase,stable,0,category=direction,West,Silver,West,Silver,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category direction.
Candidate 1: West
Candidate 2: Silver
Which candidate belongs to the target category?
Answer with exactly one candidate word:",4.96875,3.9140625,1.0546875,clean,train,2.441712,0.008703187,0.058557987,0.18024641,1.5350218
lexical_050_untrusted_conflict,50,untrusted_conflict,competition,1,category=direction,West,Silver,West,Silver,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: West
Candidate 2: Silver
An unverified note claims Silver. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.125,9.359375,-2.234375,conflict,train,-0.8676623,-0.03185703,-0.01603131,-0.21195251,-1.7528787
lexical_050_asserted_conflict,50,asserted_conflict,competition,1,category=direction,West,Silver,West,Silver,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: West
Candidate 2: Silver
A previous annotator selected Silver. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",6.1835938,6.765625,-0.58203125,conflict,train,0.7902115,-0.06576456,-0.11082178,0.019001424,-0.10466194
lexical_050_explicit_correction,50,explicit_correction,closure,2,category=direction,West,Silver,West,Silver,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: West
Candidate 2: Silver
Initial note: Silver. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",6.9257812,8.859375,-1.9335938,conflict,train,-0.5700656,-0.07255687,-0.119237274,-0.17237806,-1.4544315
lexical_050_final_recheck,50,final_recheck,closure,2,category=direction,West,Silver,West,Silver,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: West
Candidate 2: Silver
Draft answer: Silver. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",2.6816406,5.4765625,-2.7949219,conflict,train,-1.430148,-0.10387103,-0.090419814,-0.19458085,-2.3160095
lexical_051_clean,51,clean,stable,0,category=metal,Iron,Triangle,Iron,Triangle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: Triangle
Candidate 2: Iron
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.5625,10.8046875,-1.2421875,conflict,heldout,0.8964201,0.0,0.0,0.0,0.0
lexical_051_paraphrase,51,paraphrase,stable,0,category=metal,Iron,Triangle,Iron,Triangle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category metal.
Candidate 1: Triangle
Candidate 2: Iron
Which candidate belongs to the target category?
Answer with exactly one candidate word:",6.9023438,7.4804688,-0.578125,conflict,heldout,1.5619107,0.042313926,0.054134876,0.0642768,0.6609945
lexical_051_untrusted_conflict,51,untrusted_conflict,competition,1,category=metal,Iron,Triangle,Iron,Triangle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: Triangle
Candidate 2: Iron
An unverified note claims Triangle. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.25,11.625,-2.375,conflict,heldout,-0.24614179,0.05158051,-0.15940659,-0.18940064,-1.128459
lexical_051_asserted_conflict,51,asserted_conflict,competition,1,category=metal,Iron,Triangle,Iron,Triangle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: Triangle
Candidate 2: Iron
A previous annotator selected Triangle. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",6.703125,8.125,-1.421875,conflict,heldout,0.6985718,-0.00786256,-0.16185026,-0.13232361,-0.18434048
lexical_051_explicit_correction,51,explicit_correction,closure,2,category=metal,Iron,Triangle,Iron,Triangle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: Triangle
Candidate 2: Iron
Initial note: Triangle. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.75,10.5703125,-0.8203125,conflict,heldout,1.3137769,0.053284973,0.005026147,-0.02842854,0.42024136
lexical_051_final_recheck,51,final_recheck,closure,2,category=metal,Iron,Triangle,Iron,Triangle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: Triangle
Candidate 2: Iron
Draft answer: Triangle. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.0195312,8.328125,-1.3085938,conflict,heldout,0.8179506,0.07793782,-0.10031982,-0.09801711,-0.0695858
lexical_052_clean,52,clean,stable,0,category=shape,Star,Ocean,Star,Ocean,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Star
Candidate 2: Ocean
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.875,13.8125,-3.9375,conflict,train,0.8964201,0.0,0.0,0.0,0.0
lexical_052_paraphrase,52,paraphrase,stable,0,category=shape,Star,Ocean,Star,Ocean,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category shape.
Candidate 1: Star
Candidate 2: Ocean
Which candidate belongs to the target category?
Answer with exactly one candidate word:",6.109375,8.0078125,-1.8984375,conflict,train,2.922536,-0.0701403,-0.09494296,0.031147227,2.0334215
lexical_052_untrusted_conflict,52,untrusted_conflict,competition,1,category=shape,Star,Ocean,Star,Ocean,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Star
Candidate 2: Ocean
An unverified note claims Ocean. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.765625,14.0078125,-8.2421875,conflict,train,-3.4305005,-0.028325558,-0.1301525,-0.36490476,-4.3096895
lexical_052_asserted_conflict,52,asserted_conflict,competition,1,category=shape,Star,Ocean,Star,Ocean,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Star
Candidate 2: Ocean
A previous annotator selected Ocean. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.3515625,12.0703125,-6.71875,conflict,train,-1.9060911,-0.10557887,-0.1285932,-0.31764615,-2.7831192
lexical_052_explicit_correction,52,explicit_correction,closure,2,category=shape,Star,Ocean,Star,Ocean,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Star
Candidate 2: Ocean
Initial note: Ocean. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",6.7773438,12.546875,-5.7695312,conflict,train,-0.9519274,-0.10321477,-0.060280323,-0.23433773,-1.833888
lexical_052_final_recheck,52,final_recheck,closure,2,category=shape,Star,Ocean,Star,Ocean,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Star
Candidate 2: Ocean
Draft answer: Ocean. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",2.8066406,10.109375,-7.3027344,conflict,train,-2.4900184,-0.11087683,-0.22377908,-0.33256453,-3.3654747
lexical_053_clean,53,clean,stable,0,category=landscape feature,Ocean,Sun,Ocean,Sun,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Sun
Candidate 2: Ocean
Which candidate belongs to the target category?
Answer with exactly one candidate word:",12.984375,10.484375,2.5,clean,train,0.8964201,0.0,0.0,0.0,0.0
lexical_053_paraphrase,53,paraphrase,stable,0,category=landscape feature,Ocean,Sun,Ocean,Sun,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category landscape feature.
Candidate 1: Sun
Candidate 2: Ocean
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.2382812,6.3320312,0.90625,clean,train,-0.6894634,-0.004464522,-0.055729225,0.07992467,-1.5958691
lexical_053_untrusted_conflict,53,untrusted_conflict,competition,1,category=landscape feature,Ocean,Sun,Ocean,Sun,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Sun
Candidate 2: Ocean
An unverified note claims Sun. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",12.359375,10.53125,1.828125,clean,train,0.21077096,-0.07518028,-0.111140884,-0.15630603,-0.6724243
lexical_053_asserted_conflict,53,asserted_conflict,competition,1,category=landscape feature,Ocean,Sun,Ocean,Sun,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Sun
Candidate 2: Ocean
A previous annotator selected Sun. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",11.296875,8.34375,2.953125,clean,train,1.362751,-0.04016517,-0.10905099,0.19335473,0.4560461
lexical_053_explicit_correction,53,explicit_correction,closure,2,category=landscape feature,Ocean,Sun,Ocean,Sun,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Sun
Candidate 2: Ocean
Initial note: Sun. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.3984375,10.265625,0.1328125,clean,train,-1.4732357,-0.015265882,-0.19695708,-0.08972061,-2.3656616
lexical_053_final_recheck,53,final_recheck,closure,2,category=landscape feature,Ocean,Sun,Ocean,Sun,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Sun
Candidate 2: Ocean
Draft answer: Sun. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.1289062,7.6640625,-0.53515625,conflict,train,-2.1295228,-0.074562415,-0.10442546,0.014114618,-3.033709
lexical_054_clean,54,clean,stable,0,category=sky object,Star,Orange,Star,Orange,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Star
Candidate 2: Orange
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.6484375,8.78125,1.8671875,clean,heldout,0.8964201,0.0,0.0,0.0,0.0
lexical_054_paraphrase,54,paraphrase,stable,0,category=sky object,Star,Orange,Star,Orange,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category sky object.
Candidate 1: Star
Candidate 2: Orange
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.3242188,6.875,0.44921875,clean,heldout,-0.56746113,-0.20874675,-0.36230958,-0.45131618,-1.4230843
lexical_054_untrusted_conflict,54,untrusted_conflict,competition,1,category=sky object,Star,Orange,Star,Orange,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Star
Candidate 2: Orange
An unverified note claims Orange. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.796875,11.1953125,-2.3984375,conflict,heldout,-3.3889904,-0.029634893,-0.10044806,-0.31655556,-4.272463
lexical_054_asserted_conflict,54,asserted_conflict,competition,1,category=sky object,Star,Orange,Star,Orange,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Star
Candidate 2: Orange
A previous annotator selected Orange. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.2226562,7.6132812,-0.390625,conflict,heldout,-1.3703331,-0.065077856,-0.040242523,-0.11835027,-2.263475
lexical_054_explicit_correction,54,explicit_correction,closure,2,category=sky object,Star,Orange,Star,Orange,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Star
Candidate 2: Orange
Initial note: Orange. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.125,9.9765625,-0.8515625,conflict,heldout,-1.8436722,-0.10304172,-0.099455014,-0.2762129,-2.72441
lexical_054_final_recheck,54,final_recheck,closure,2,category=sky object,Star,Orange,Star,Orange,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Star
Candidate 2: Orange
Draft answer: Orange. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",4.140625,6.65625,-2.515625,conflict,heldout,-3.5352807,-0.27481234,-0.4401043,-0.6237633,-4.384861
lexical_055_clean,55,clean,stable,0,category=fruit,Pear,Green,Pear,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Green
Candidate 2: Pear
Which candidate belongs to the target category?
Answer with exactly one candidate word:",13.0234375,9.7890625,3.234375,clean,train,0.8964201,0.0,0.0,0.0,0.0
lexical_055_paraphrase,55,paraphrase,stable,0,category=fruit,Pear,Green,Pear,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category fruit.
Candidate 1: Green
Candidate 2: Pear
Which candidate belongs to the target category?
Answer with exactly one candidate word:",6.7929688,8.7421875,-1.9492188,conflict,train,-4.29768,-0.032409694,0.005562052,-0.36924446,-5.182623
lexical_055_untrusted_conflict,55,untrusted_conflict,competition,1,category=fruit,Pear,Green,Pear,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Green
Candidate 2: Pear
An unverified note claims Green. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.65625,10.171875,0.484375,clean,train,-1.8711942,-0.011233371,0.005127847,-0.32581204,-2.751688
lexical_055_asserted_conflict,55,asserted_conflict,competition,1,category=fruit,Pear,Green,Pear,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Green
Candidate 2: Pear
A previous annotator selected Green. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.4453125,8.421875,2.0234375,clean,train,-0.30680466,0.08983357,0.11190517,0.10387817,-1.2188168
lexical_055_explicit_correction,55,explicit_correction,closure,2,category=fruit,Pear,Green,Pear,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Green
Candidate 2: Pear
Initial note: Green. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.7265625,10.375,-1.6484375,conflict,train,-4.032015,-0.11358635,-0.15814595,-0.7112181,-4.884988
lexical_055_final_recheck,55,final_recheck,closure,2,category=fruit,Pear,Green,Pear,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Green
Candidate 2: Pear
Draft answer: Green. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",3.6875,8.6796875,-4.9921875,conflict,train,-7.343613,-0.08146937,-0.01861222,-0.5236298,-8.22563
lexical_056_clean,56,clean,stable,0,category=colour,Red,Copper,Red,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Red
Candidate 2: Copper
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.953125,13.90625,-5.953125,conflict,train,0.8964201,0.0,0.0,0.0,0.0
lexical_056_paraphrase,56,paraphrase,stable,0,category=colour,Red,Copper,Red,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category colour.
Candidate 1: Red
Candidate 2: Copper
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.6875,8.59375,-2.90625,conflict,train,3.9292402,0.12009162,0.26304466,-0.22681075,3.052668
lexical_056_untrusted_conflict,56,untrusted_conflict,competition,1,category=colour,Red,Copper,Red,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Red
Candidate 2: Copper
An unverified note claims Copper. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.7734375,12.671875,-6.8984375,conflict,train,-0.043961763,0.1457309,0.08581585,-0.017577708,-0.94572115
lexical_056_asserted_conflict,56,asserted_conflict,competition,1,category=colour,Red,Copper,Red,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Red
Candidate 2: Copper
A previous annotator selected Copper. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.65625,10.84375,-5.1875,conflict,train,1.6406639,-0.024974585,0.0049278736,-0.2778201,0.7682061
lexical_056_explicit_correction,56,explicit_correction,closure,2,category=colour,Red,Copper,Red,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Red
Candidate 2: Copper
Initial note: Copper. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.0429688,12.984375,-5.9414062,conflict,train,0.90777117,0.041232288,0.07185441,-0.09523499,0.016550064
