prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L11,dR_L11,R_L12,dR_L12,R_L13,dR_L13,R_L14,dR_L14,DeltaU
confirm_g015_irrelevant,1015,3,3,irrelevant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Irrelevant fact: Lucan is associated with Sun.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.18109936,0.009752333,-0.48683754,-0.05145037,-0.35483938,-0.117849946,0.32732737,-0.13586211,-0.15386601
confirm_g015_paraphrase,1015,3,3,paraphrase,relation_preserving,stable,Forest,Ocean,Sun,"In this example, Jarek reaches Kaia.
The destination connected to Kaia is Forest.
Based on those two links, select the label for Jarek: Forest or Ocean.
Answer:",confirmation,-0.005538501,0.1853132,-0.115255624,0.32013154,0.19419473,0.43118417,1.1892507,0.7260612,0.9430485
confirm_g015_weak_distractor,1015,3,3,weak_distractor,structure_changing,stable_shift,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Weak note: some unrelated source mentions Ocean, but does not update the graph.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.17132711,0.019524574,-0.36277843,0.07260874,-0.27518946,-0.03820002,0.42917752,-0.03401196,0.008094181
confirm_g015_competition_balanced,1015,3,3,competition_balanced,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Competing fact: Jarek is also associated with Ocean.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.17235498,0.018496707,-0.4070219,0.028365254,-0.3312422,-0.094252765,0.34470558,-0.1184839,-0.09923737
confirm_g015_direct_conflict,1015,3,3,direct_conflict,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Direct conflicting fact: Jarek terminates at Ocean.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.15059488,0.040256813,-0.37801105,0.057376117,-0.23295358,0.0040358603,0.45787776,-0.0053117275,0.05003339
confirm_g015_closure_update,1015,3,3,closure_update,structure_changing,closure,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Old record: Kaia terminates at Forest.
Updated record: Kaia terminates at Ocean, not Forest.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.13076632,0.06008537,-0.35725892,0.07812825,-0.2382316,-0.0012421608,0.37383056,-0.089358926,-0.004967818
confirm_g015_closure_override,1015,3,3,closure_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items that links through Kaia receive label Forest.
Override rule: in this case, items that links through Kaia receive label Ocean.
Fact: Jarek links through Kaia.
Question: Which label applies to Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,0.000809934,0.19166163,-0.20974368,0.22564349,-0.10794181,0.12904763,0.3968897,-0.066299796,0.15864559
confirm_g015_exception_override,1015,3,3,exception_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items connected to Kaia use label Forest.
Exception: Jarek is a special case and uses label Ocean.
Fact: Jarek is connected to Kaia.
Question: Which label applies to Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.009590432,0.18126126,-0.23303103,0.20235613,-0.2089194,0.028070033,0.33353567,-0.12965381,0.051182386
confirm_g016_clean,1016,4,0,clean,clean,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation,0.077542394,0.0,0.11058685,0.0,0.15479773,0.0,0.53245413,0.0,0.022258822
confirm_g016_rename,1016,4,0,rename,relation_preserving,stable,Sun,Moon,Cloud,"Consider a tiny mapping network.
Link one: Maelis routes through Noam.
Link two: Noam resolves to Sun.
Choose the label reached from Maelis: Sun or Moon.
One word answer:",confirmation,-0.08857249,-0.16611488,0.082614034,-0.027972817,0.20513278,0.05033505,0.65729547,0.12484133,0.091610745
confirm_g016_permuted,1016,4,0,permuted,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 2: Noam resolves to Sun.
Fact 1: Maelis routes through Noam.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation,0.12025088,0.042708486,0.15419024,0.04360339,0.212609,0.05781126,0.6756252,0.14317107,0.18556705
confirm_g016_redundant,1016,4,0,redundant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Repeated confirmation: Maelis still goes through Noam.
Repeated confirmation: Noam still points to Sun.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation,0.038246185,-0.03929621,0.061030984,-0.049555868,0.060549438,-0.094248295,0.53230214,-0.00015199184,-0.04969168
confirm_g016_irrelevant,1016,4,0,irrelevant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Irrelevant fact: Odel is associated with Cloud.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation,0.081393436,0.0038510412,0.12775528,0.017168432,0.10309851,-0.05169922,0.48078024,-0.05167389,-0.035130803
confirm_g016_paraphrase,1016,4,0,paraphrase,relation_preserving,stable,Sun,Moon,Cloud,"In this example, Maelis reaches Noam.
The destination connected to Noam is Sun.
Based on those two links, select the label for Maelis: Sun or Moon.
Answer:",confirmation,-0.0010135472,-0.07855594,0.18970162,0.079114765,0.26796424,0.11316651,0.92522717,0.39277303,0.38641667
confirm_g016_weak_distractor,1016,4,0,weak_distractor,structure_changing,stable_shift,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Weak note: some unrelated source mentions Moon, but does not update the graph.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation,0.074958555,-0.002583839,0.1183172,0.00773035,0.15534061,0.0005428791,0.47773635,-0.05471778,-0.017480213
confirm_g016_competition_balanced,1016,4,0,competition_balanced,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Competing fact: Maelis is also associated with Moon.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation,0.009703219,-0.067839175,-0.024276704,-0.13486356,0.032210648,-0.122587085,0.4459064,-0.08654773,-0.16641656
confirm_g016_direct_conflict,1016,4,0,direct_conflict,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Direct conflicting fact: Maelis resolves to Moon.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation,0.12661323,0.049070835,0.1549465,0.044359654,0.19839758,0.043599844,0.53247595,2.18153e-05,0.07058441
confirm_g016_closure_update,1016,4,0,closure_update,structure_changing,closure,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Old record: Noam resolves to Sun.
Updated record: Noam resolves to Moon, not Sun.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation,0.009529576,-0.06801282,0.017637938,-0.09294891,0.06324756,-0.09155017,0.49590433,-0.036549807,-0.098603845
confirm_g016_closure_override,1016,4,0,closure_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items that routes through Noam receive label Sun.
Override rule: in this case, items that routes through Noam receive label Moon.
Fact: Maelis routes through Noam.
Question: Which label applies to Maelis: Sun or Moon?
Answer with exactly one word:",confirmation,0.06481442,-0.012727976,0.13092688,0.020340025,0.23869413,0.0838964,0.77221084,0.2397567,0.25048748
confirm_g016_exception_override,1016,4,0,exception_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items connected to Noam use label Sun.
Exception: Maelis is a special case and uses label Moon.
Fact: Maelis is connected to Noam.
Question: Which label applies to Maelis: Sun or Moon?
Answer with exactly one word:",confirmation,0.019052967,-0.058489427,0.06950092,-0.04108593,0.12112057,-0.03367716,0.6774359,0.14498174,0.088957116
confirm_g017_clean,1017,4,1,clean,clean,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.13763745,0.0,-0.32088694,0.0,-0.4860531,0.0,-0.387295,0.0,0.022258822
confirm_g017_rename,1017,4,1,rename,relation_preserving,stable,Cloud,Stone,Circle,"Consider a tiny mapping network.
Link one: Maelis connects via Noam.
Link two: Noam carries label Cloud.
Choose the label reached from Maelis: Cloud or Stone.
One word answer:",confirmation,-0.06723064,0.07040681,-0.22890401,0.09198293,-0.23292577,0.25312734,0.104677916,0.49197292,0.5703906
confirm_g017_permuted,1017,4,1,permuted,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 2: Noam carries label Cloud.
Fact 1: Maelis connects via Noam.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.117233574,0.020403877,-0.2557467,0.06514025,-0.4959984,-0.009945303,-0.45902026,-0.07172525,-0.009840909
confirm_g017_redundant,1017,4,1,redundant,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Repeated confirmation: Maelis still goes through Noam.
Repeated confirmation: Noam still points to Cloud.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.11721903,0.02041842,-0.22962028,0.09126666,-0.46219885,0.023854256,-0.18853259,0.19876242,0.22331607
confirm_g017_irrelevant,1017,4,1,irrelevant,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Irrelevant fact: Odel is associated with Circle.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.099255264,0.038382187,-0.197171,0.12371594,-0.27987626,0.20617685,0.030982137,0.41827714,0.49460855
confirm_g017_paraphrase,1017,4,1,paraphrase,relation_preserving,stable,Cloud,Stone,Circle,"In this example, Maelis reaches Noam.
The destination connected to Noam is Cloud.
Based on those two links, select the label for Maelis: Cloud or Stone.
Answer:",confirmation,-0.0021226704,0.13551478,0.043172836,0.36405978,0.25372052,0.73977363,0.7709627,1.1582577,1.4253106
confirm_g017_weak_distractor,1017,4,1,weak_distractor,structure_changing,stable_shift,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Weak note: some unrelated source mentions Stone, but does not update the graph.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.09600712,0.041630328,-0.17457856,0.14630838,-0.34019494,0.14585817,-0.25204575,0.13524926,0.25701162
confirm_g017_competition_balanced,1017,4,1,competition_balanced,structure_changing,competition,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Competing fact: Maelis is also associated with Stone.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.081788525,0.055848926,-0.21183622,0.10905072,-0.420559,0.06549412,-0.37595832,0.011336684,0.11397362
confirm_g017_direct_conflict,1017,4,1,direct_conflict,structure_changing,competition,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Direct conflicting fact: Maelis carries label Stone.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.10122399,0.03641346,-0.17172477,0.14916217,-0.5268437,-0.040790617,-0.34595513,0.041339874,0.095684096
confirm_g017_closure_update,1017,4,1,closure_update,structure_changing,closure,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Old record: Noam carries label Cloud.
Updated record: Noam carries label Stone, not Cloud.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.059378996,0.078258455,-0.20112821,0.119758725,-0.47272834,0.013324767,-0.44053626,-0.053241253,0.048741877
confirm_g017_closure_override,1017,4,1,closure_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items that connects via Noam receive label Cloud.
Override rule: in this case, items that connects via Noam receive label Stone.
Fact: Maelis connects via Noam.
Question: Which label applies to Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.036028236,0.101609215,-0.17504914,0.1458378,-0.37521204,0.110841066,-0.30597043,0.08132458,0.21345751
confirm_g017_exception_override,1017,4,1,exception_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items connected to Noam use label Cloud.
Exception: Maelis is a special case and uses label Stone.
Fact: Maelis is connected to Noam.
Question: Which label applies to Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.01645276,0.12118469,-0.15982305,0.1610639,-0.36022055,0.12583256,-0.36755848,0.019736528,0.18337753
confirm_g018_clean,1018,4,2,clean,clean,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation,-0.11330865,0.0,0.33139926,0.0,-0.0013492703,0.0,-0.67640316,0.0,0.022258822
confirm_g018_rename,1018,4,2,rename,relation_preserving,stable,Circle,Square,Triangle,"Consider a tiny mapping network.
Link one: Maelis passes through Noam.
Link two: Noam is coded as Circle.
Choose the label reached from Maelis: Circle or Square.
One word answer:",confirmation,-0.15907836,-0.045769706,0.27682507,-0.05457419,-0.02193141,-0.02058214,-0.79841447,-0.122011304,-0.11164598
confirm_g018_permuted,1018,4,2,permuted,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 2: Noam is coded as Circle.
Fact 1: Maelis passes through Noam.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation,-0.08357957,0.029729083,0.2912349,-0.04016435,-0.050290644,-0.048941374,-1.0436673,-0.36726415,-0.2901007
confirm_g018_redundant,1018,4,2,redundant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Repeated confirmation: Maelis still goes through Noam.
Repeated confirmation: Noam still points to Circle.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation,-0.19470422,-0.08139557,0.21522272,-0.116176546,-0.048426747,-0.047077477,-0.76813674,-0.091733575,-0.13125873
confirm_g018_irrelevant,1018,4,2,irrelevant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Irrelevant fact: Odel is associated with Triangle.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation,-0.0881885,0.025120154,0.33842522,0.007025957,0.026872933,0.028222203,-0.73272824,-0.056325078,0.0010198262
confirm_g018_paraphrase,1018,4,2,paraphrase,relation_preserving,stable,Circle,Square,Triangle,"In this example, Maelis reaches Noam.
The destination connected to Noam is Circle.
Based on those two links, select the label for Maelis: Circle or Square.
Answer:",confirmation,-0.081135124,0.03217353,0.43035692,0.09895766,0.3606943,0.36204356,-0.46695948,0.20944369,0.3980917
confirm_g018_weak_distractor,1018,4,2,weak_distractor,structure_changing,stable_shift,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Weak note: some unrelated source mentions Square, but does not update the graph.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation,-0.14925575,-0.0359471,0.35588634,0.024487078,0.09881371,0.10016298,-0.70356464,-0.027161479,0.048785254
confirm_g018_competition_balanced,1018,4,2,competition_balanced,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Competing fact: Maelis is also associated with Square.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation,-0.09991717,0.01339148,0.2993999,-0.03199935,-0.008606553,-0.0072572827,-0.8937155,-0.21731234,-0.15614398
confirm_g018_direct_conflict,1018,4,2,direct_conflict,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Direct conflicting fact: Maelis is coded as Square.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation,-0.07245156,0.04085709,0.31740707,-0.01399219,0.006702423,0.008051693,-0.6365614,0.03984177,0.061867226
confirm_g018_closure_update,1018,4,2,closure_update,structure_changing,closure,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Old record: Noam is coded as Circle.
Updated record: Noam is coded as Square, not Circle.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation,-0.27630812,-0.16299947,0.1015268,-0.22987247,-0.19970995,-0.19836068,-1.1983867,-0.5219835,-0.5937975
confirm_g018_closure_override,1018,4,2,closure_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items that passes through Noam receive label Circle.
Override rule: in this case, items that passes through Noam receive label Square.
Fact: Maelis passes through Noam.
Question: Which label applies to Maelis: Circle or Square?
Answer with exactly one word:",confirmation,-0.116623044,-0.0033143908,0.3647331,0.033333838,0.10174346,0.10309273,-0.72204137,-0.045638204,0.047083423
confirm_g018_exception_override,1018,4,2,exception_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items connected to Noam use label Circle.
Exception: Maelis is a special case and uses label Square.
Fact: Maelis is connected to Noam.
Question: Which label applies to Maelis: Circle or Square?
Answer with exactly one word:",confirmation,-0.13140368,-0.018095031,0.339211,0.007811725,0.093731046,0.095080316,-1.003269,-0.3268658,-0.18547036
confirm_g019_clean,1019,4,3,clean,clean,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation,0.25009874,0.0,0.098522395,0.0,0.1578941,0.0,-0.003210783,0.0,0.022258822
confirm_g019_rename,1019,4,3,rename,relation_preserving,stable,Triangle,Star,River,"Consider a tiny mapping network.
Link one: Maelis links through Noam.
Link two: Noam terminates at Triangle.
Choose the label reached from Maelis: Triangle or Star.
One word answer:",confirmation,0.33544484,0.0853461,0.058881417,-0.039640978,0.094776034,-0.06311807,-0.041388273,-0.03817749,-0.03002178
confirm_g019_permuted,1019,4,3,permuted,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 2: Noam terminates at Triangle.
Fact 1: Maelis links through Noam.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation,0.19231984,-0.057778895,-0.033655345,-0.13217774,0.09996647,-0.05792764,-0.023665667,-0.020454884,-0.081418455
confirm_g019_redundant,1019,4,3,redundant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Repeated confirmation: Maelis still goes through Noam.
Repeated confirmation: Noam still points to Triangle.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation,0.27745613,0.0273574,0.105371445,0.0068490505,0.13583311,-0.02206099,-0.047220707,-0.044009924,-0.012961753
confirm_g019_irrelevant,1019,4,3,irrelevant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Irrelevant fact: Odel is associated with River.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation,0.20777798,-0.042320758,0.071600676,-0.02692172,0.11945942,-0.038434684,-0.075473905,-0.07226312,-0.07139172
confirm_g019_paraphrase,1019,4,3,paraphrase,relation_preserving,stable,Triangle,Star,River,"In this example, Maelis reaches Noam.
The destination connected to Noam is Triangle.
Based on those two links, select the label for Maelis: Triangle or Star.
Answer:",confirmation,0.19869071,-0.051408023,-0.009015754,-0.10753815,0.099226385,-0.05866772,0.42902768,0.43223846,0.27640736
confirm_g019_weak_distractor,1019,4,3,weak_distractor,structure_changing,stable_shift,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Weak note: some unrelated source mentions Star, but does not update the graph.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation,0.29642943,0.04633069,0.21353523,0.11501284,0.1752955,0.017401397,0.051840305,0.05505109,0.124429956
confirm_g019_competition_balanced,1019,4,3,competition_balanced,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Competing fact: Maelis is also associated with Star.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation,0.21613897,-0.03395976,0.02757094,-0.070951454,-0.024442017,-0.18233612,-0.13945007,-0.13623929,-0.20240523
confirm_g019_direct_conflict,1019,4,3,direct_conflict,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Direct conflicting fact: Maelis terminates at Star.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation,0.32818562,0.07808688,0.22386222,0.12533982,0.19582218,0.037928075,0.068623066,0.07183385,0.15851215
confirm_g019_closure_update,1019,4,3,closure_update,structure_changing,closure,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Old record: Noam terminates at Triangle.
Updated record: Noam terminates at Star, not Triangle.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation,0.26657483,0.016476095,0.106988624,0.008466229,0.025909394,-0.13198471,-0.1104064,-0.107195616,-0.11597052
confirm_g019_closure_override,1019,4,3,closure_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items that links through Noam receive label Triangle.
Override rule: in this case, items that links through Noam receive label Star.
Fact: Maelis links through Noam.
Question: Which label applies to Maelis: Triangle or Star?
Answer with exactly one word:",confirmation,0.15608835,-0.09401038,-0.018690482,-0.11721288,-0.0137197375,-0.17161384,-0.03237903,-0.029168248,-0.14590666
confirm_g019_exception_override,1019,4,3,exception_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items connected to Noam use label Triangle.
Exception: Maelis is a special case and uses label Star.
Fact: Maelis is connected to Noam.
Question: Which label applies to Maelis: Triangle or Star?
Answer with exactly one word:",confirmation,0.1925121,-0.05758664,-0.0398286,-0.138351,-0.06541598,-0.22331008,-0.2260158,-0.22280502,-0.31781068
confirm_g020_clean,1020,5,0,clean,clean,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation,0.055141017,0.0,-0.11279492,0.0,-0.20679596,0.0,0.46871614,0.0,0.022258822
confirm_g020_rename,1020,5,0,rename,relation_preserving,stable,River,Mountain,Forest,"Consider a tiny mapping network.
Link one: Priya routes through Ronan.
Link two: Ronan resolves to River.
Choose the label reached from Priya: River or Mountain.
One word answer:",confirmation,0.097596526,0.04245551,-0.0018365085,0.11095841,-0.06238997,0.14440599,0.6071315,0.13841534,0.24660537
confirm_g020_permuted,1020,5,0,permuted,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 2: Ronan resolves to River.
Fact 1: Priya routes through Ronan.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation,0.10858753,0.053446516,-0.0885568,0.024238124,-0.20987219,-0.0030762255,0.38824344,-0.08047271,-0.019470144
confirm_g020_redundant,1020,5,0,redundant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Repeated confirmation: Priya still goes through Ronan.
Repeated confirmation: Ronan still points to River.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation,-0.0083452165,-0.06348623,-0.23451279,-0.12171787,-0.3198111,-0.113015145,0.3121369,-0.15657926,-0.21003358
confirm_g020_irrelevant,1020,5,0,irrelevant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Irrelevant fact: Selene is associated with Forest.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation,0.06324208,0.008101061,-0.09595573,0.016839191,-0.23391291,-0.027116954,0.40401042,-0.06470573,-0.032517944
confirm_g020_paraphrase,1020,5,0,paraphrase,relation_preserving,stable,River,Mountain,Forest,"In this example, Priya reaches Ronan.
The destination connected to Ronan is River.
Based on those two links, select the label for Priya: River or Mountain.
Answer:",confirmation,0.080569744,0.025428727,0.069405556,0.18220048,0.025065005,0.23186097,0.99113345,0.5224173,0.6041448
confirm_g020_weak_distractor,1020,5,0,weak_distractor,structure_changing,stable_shift,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Weak note: some unrelated source mentions Mountain, but does not update the graph.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation,0.12682173,0.07168071,0.014113396,0.12690832,-0.07823637,0.12855959,0.49747586,0.028759718,0.16751735
confirm_g020_competition_balanced,1020,5,0,competition_balanced,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Competing fact: Priya is also associated with Mountain.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation,0.012825981,-0.042315036,-0.09451027,0.018284649,-0.16674998,0.040045977,0.3451022,-0.12361395,-0.057710882
confirm_g020_direct_conflict,1020,5,0,direct_conflict,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Direct conflicting fact: Priya resolves to Mountain.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation,0.049061686,-0.006079331,-0.14177778,-0.028982863,-0.21151781,-0.00472185,0.38427556,-0.08444059,-0.056522083
confirm_g020_closure_update,1020,5,0,closure_update,structure_changing,closure,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Old record: Ronan resolves to River.
Updated record: Ronan resolves to Mountain, not River.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation,-0.027539462,-0.08268048,-0.1286984,-0.015903473,-0.19864053,0.008155435,0.39756095,-0.07115519,-0.054425996
confirm_g020_closure_override,1020,5,0,closure_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items that routes through Ronan receive label River.
Override rule: in this case, items that routes through Ronan receive label Mountain.
Fact: Priya routes through Ronan.
Question: Which label applies to Priya: River or Mountain?
Answer with exactly one word:",confirmation,0.06639817,0.011257157,-0.000723511,0.11207141,0.011509001,0.21830496,0.52293,0.05421388,0.20977972
