prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split
confirm_g012_weak_distractor,1012,3,0,weak_distractor,structure_changing,stable_shift,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Weak note: some unrelated source mentions Square, but does not update the graph.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g012_competition_balanced,1012,3,0,competition_balanced,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Competing fact: Jarek is also associated with Square.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g012_direct_conflict,1012,3,0,direct_conflict,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Direct conflicting fact: Jarek resolves to Square.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g012_closure_update,1012,3,0,closure_update,structure_changing,closure,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Old record: Kaia resolves to Circle.
Updated record: Kaia resolves to Square, not Circle.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g012_closure_override,1012,3,0,closure_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items that routes through Kaia receive label Circle.
Override rule: in this case, items that routes through Kaia receive label Square.
Fact: Jarek routes through Kaia.
Question: Which label applies to Jarek: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g012_exception_override,1012,3,0,exception_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items connected to Kaia use label Circle.
Exception: Jarek is a special case and uses label Square.
Fact: Jarek is connected to Kaia.
Question: Which label applies to Jarek: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g013_clean,1013,3,1,clean,clean,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g013_rename,1013,3,1,rename,relation_preserving,stable,Triangle,Star,River,"Consider a tiny mapping network.
Link one: Jarek connects via Kaia.
Link two: Kaia carries label Triangle.
Choose the label reached from Jarek: Triangle or Star.
One word answer:",confirmation
confirm_g013_permuted,1013,3,1,permuted,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 2: Kaia carries label Triangle.
Fact 1: Jarek connects via Kaia.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g013_redundant,1013,3,1,redundant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Repeated confirmation: Jarek still goes through Kaia.
Repeated confirmation: Kaia still points to Triangle.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g013_irrelevant,1013,3,1,irrelevant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Irrelevant fact: Lucan is associated with River.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g013_paraphrase,1013,3,1,paraphrase,relation_preserving,stable,Triangle,Star,River,"In this example, Jarek reaches Kaia.
The destination connected to Kaia is Triangle.
Based on those two links, select the label for Jarek: Triangle or Star.
Answer:",confirmation
confirm_g013_weak_distractor,1013,3,1,weak_distractor,structure_changing,stable_shift,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Weak note: some unrelated source mentions Star, but does not update the graph.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g013_competition_balanced,1013,3,1,competition_balanced,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Competing fact: Jarek is also associated with Star.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g013_direct_conflict,1013,3,1,direct_conflict,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Direct conflicting fact: Jarek carries label Star.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g013_closure_update,1013,3,1,closure_update,structure_changing,closure,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Old record: Kaia carries label Triangle.
Updated record: Kaia carries label Star, not Triangle.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g013_closure_override,1013,3,1,closure_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items that connects via Kaia receive label Triangle.
Override rule: in this case, items that connects via Kaia receive label Star.
Fact: Jarek connects via Kaia.
Question: Which label applies to Jarek: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g013_exception_override,1013,3,1,exception_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items connected to Kaia use label Triangle.
Exception: Jarek is a special case and uses label Star.
Fact: Jarek is connected to Kaia.
Question: Which label applies to Jarek: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g014_clean,1014,3,2,clean,clean,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g014_rename,1014,3,2,rename,relation_preserving,stable,River,Mountain,Forest,"Consider a tiny mapping network.
Link one: Jarek passes through Kaia.
Link two: Kaia is coded as River.
Choose the label reached from Jarek: River or Mountain.
One word answer:",confirmation
confirm_g014_permuted,1014,3,2,permuted,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 2: Kaia is coded as River.
Fact 1: Jarek passes through Kaia.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g014_redundant,1014,3,2,redundant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Repeated confirmation: Jarek still goes through Kaia.
Repeated confirmation: Kaia still points to River.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g014_irrelevant,1014,3,2,irrelevant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Irrelevant fact: Lucan is associated with Forest.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g014_paraphrase,1014,3,2,paraphrase,relation_preserving,stable,River,Mountain,Forest,"In this example, Jarek reaches Kaia.
The destination connected to Kaia is River.
Based on those two links, select the label for Jarek: River or Mountain.
Answer:",confirmation
confirm_g014_weak_distractor,1014,3,2,weak_distractor,structure_changing,stable_shift,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Weak note: some unrelated source mentions Mountain, but does not update the graph.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g014_competition_balanced,1014,3,2,competition_balanced,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Competing fact: Jarek is also associated with Mountain.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g014_direct_conflict,1014,3,2,direct_conflict,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Fact 2: Kaia is coded as River.
Direct conflicting fact: Jarek is coded as Mountain.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g014_closure_update,1014,3,2,closure_update,structure_changing,closure,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Jarek passes through Kaia.
Old record: Kaia is coded as River.
Updated record: Kaia is coded as Mountain, not River.
Question: Which label is associated with Jarek: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g014_closure_override,1014,3,2,closure_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items that passes through Kaia receive label River.
Override rule: in this case, items that passes through Kaia receive label Mountain.
Fact: Jarek passes through Kaia.
Question: Which label applies to Jarek: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g014_exception_override,1014,3,2,exception_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items connected to Kaia use label River.
Exception: Jarek is a special case and uses label Mountain.
Fact: Jarek is connected to Kaia.
Question: Which label applies to Jarek: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g015_clean,1015,3,3,clean,clean,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g015_rename,1015,3,3,rename,relation_preserving,stable,Forest,Ocean,Sun,"Consider a tiny mapping network.
Link one: Jarek links through Kaia.
Link two: Kaia terminates at Forest.
Choose the label reached from Jarek: Forest or Ocean.
One word answer:",confirmation
confirm_g015_permuted,1015,3,3,permuted,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 2: Kaia terminates at Forest.
Fact 1: Jarek links through Kaia.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g015_redundant,1015,3,3,redundant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Repeated confirmation: Jarek still goes through Kaia.
Repeated confirmation: Kaia still points to Forest.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g015_irrelevant,1015,3,3,irrelevant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Irrelevant fact: Lucan is associated with Sun.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g015_paraphrase,1015,3,3,paraphrase,relation_preserving,stable,Forest,Ocean,Sun,"In this example, Jarek reaches Kaia.
The destination connected to Kaia is Forest.
Based on those two links, select the label for Jarek: Forest or Ocean.
Answer:",confirmation
confirm_g015_weak_distractor,1015,3,3,weak_distractor,structure_changing,stable_shift,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Weak note: some unrelated source mentions Ocean, but does not update the graph.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g015_competition_balanced,1015,3,3,competition_balanced,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Competing fact: Jarek is also associated with Ocean.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g015_direct_conflict,1015,3,3,direct_conflict,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Fact 2: Kaia terminates at Forest.
Direct conflicting fact: Jarek terminates at Ocean.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g015_closure_update,1015,3,3,closure_update,structure_changing,closure,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Jarek links through Kaia.
Old record: Kaia terminates at Forest.
Updated record: Kaia terminates at Ocean, not Forest.
Question: Which label is associated with Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g015_closure_override,1015,3,3,closure_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items that links through Kaia receive label Forest.
Override rule: in this case, items that links through Kaia receive label Ocean.
Fact: Jarek links through Kaia.
Question: Which label applies to Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g015_exception_override,1015,3,3,exception_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items connected to Kaia use label Forest.
Exception: Jarek is a special case and uses label Ocean.
Fact: Jarek is connected to Kaia.
Question: Which label applies to Jarek: Forest or Ocean?
Answer with exactly one word:",confirmation
confirm_g016_clean,1016,4,0,clean,clean,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g016_rename,1016,4,0,rename,relation_preserving,stable,Sun,Moon,Cloud,"Consider a tiny mapping network.
Link one: Maelis routes through Noam.
Link two: Noam resolves to Sun.
Choose the label reached from Maelis: Sun or Moon.
One word answer:",confirmation
confirm_g016_permuted,1016,4,0,permuted,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 2: Noam resolves to Sun.
Fact 1: Maelis routes through Noam.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g016_redundant,1016,4,0,redundant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Repeated confirmation: Maelis still goes through Noam.
Repeated confirmation: Noam still points to Sun.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g016_irrelevant,1016,4,0,irrelevant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Irrelevant fact: Odel is associated with Cloud.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g016_paraphrase,1016,4,0,paraphrase,relation_preserving,stable,Sun,Moon,Cloud,"In this example, Maelis reaches Noam.
The destination connected to Noam is Sun.
Based on those two links, select the label for Maelis: Sun or Moon.
Answer:",confirmation
confirm_g016_weak_distractor,1016,4,0,weak_distractor,structure_changing,stable_shift,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Weak note: some unrelated source mentions Moon, but does not update the graph.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g016_competition_balanced,1016,4,0,competition_balanced,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Competing fact: Maelis is also associated with Moon.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g016_direct_conflict,1016,4,0,direct_conflict,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Fact 2: Noam resolves to Sun.
Direct conflicting fact: Maelis resolves to Moon.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g016_closure_update,1016,4,0,closure_update,structure_changing,closure,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Maelis routes through Noam.
Old record: Noam resolves to Sun.
Updated record: Noam resolves to Moon, not Sun.
Question: Which label is associated with Maelis: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g016_closure_override,1016,4,0,closure_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items that routes through Noam receive label Sun.
Override rule: in this case, items that routes through Noam receive label Moon.
Fact: Maelis routes through Noam.
Question: Which label applies to Maelis: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g016_exception_override,1016,4,0,exception_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items connected to Noam use label Sun.
Exception: Maelis is a special case and uses label Moon.
Fact: Maelis is connected to Noam.
Question: Which label applies to Maelis: Sun or Moon?
Answer with exactly one word:",confirmation
confirm_g017_clean,1017,4,1,clean,clean,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g017_rename,1017,4,1,rename,relation_preserving,stable,Cloud,Stone,Circle,"Consider a tiny mapping network.
Link one: Maelis connects via Noam.
Link two: Noam carries label Cloud.
Choose the label reached from Maelis: Cloud or Stone.
One word answer:",confirmation
confirm_g017_permuted,1017,4,1,permuted,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 2: Noam carries label Cloud.
Fact 1: Maelis connects via Noam.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g017_redundant,1017,4,1,redundant,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Repeated confirmation: Maelis still goes through Noam.
Repeated confirmation: Noam still points to Cloud.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g017_irrelevant,1017,4,1,irrelevant,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Irrelevant fact: Odel is associated with Circle.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g017_paraphrase,1017,4,1,paraphrase,relation_preserving,stable,Cloud,Stone,Circle,"In this example, Maelis reaches Noam.
The destination connected to Noam is Cloud.
Based on those two links, select the label for Maelis: Cloud or Stone.
Answer:",confirmation
confirm_g017_weak_distractor,1017,4,1,weak_distractor,structure_changing,stable_shift,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Weak note: some unrelated source mentions Stone, but does not update the graph.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g017_competition_balanced,1017,4,1,competition_balanced,structure_changing,competition,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Competing fact: Maelis is also associated with Stone.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g017_direct_conflict,1017,4,1,direct_conflict,structure_changing,competition,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Fact 2: Noam carries label Cloud.
Direct conflicting fact: Maelis carries label Stone.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g017_closure_update,1017,4,1,closure_update,structure_changing,closure,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Maelis connects via Noam.
Old record: Noam carries label Cloud.
Updated record: Noam carries label Stone, not Cloud.
Question: Which label is associated with Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g017_closure_override,1017,4,1,closure_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items that connects via Noam receive label Cloud.
Override rule: in this case, items that connects via Noam receive label Stone.
Fact: Maelis connects via Noam.
Question: Which label applies to Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g017_exception_override,1017,4,1,exception_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items connected to Noam use label Cloud.
Exception: Maelis is a special case and uses label Stone.
Fact: Maelis is connected to Noam.
Question: Which label applies to Maelis: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g018_clean,1018,4,2,clean,clean,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g018_rename,1018,4,2,rename,relation_preserving,stable,Circle,Square,Triangle,"Consider a tiny mapping network.
Link one: Maelis passes through Noam.
Link two: Noam is coded as Circle.
Choose the label reached from Maelis: Circle or Square.
One word answer:",confirmation
confirm_g018_permuted,1018,4,2,permuted,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 2: Noam is coded as Circle.
Fact 1: Maelis passes through Noam.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g018_redundant,1018,4,2,redundant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Repeated confirmation: Maelis still goes through Noam.
Repeated confirmation: Noam still points to Circle.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g018_irrelevant,1018,4,2,irrelevant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Irrelevant fact: Odel is associated with Triangle.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g018_paraphrase,1018,4,2,paraphrase,relation_preserving,stable,Circle,Square,Triangle,"In this example, Maelis reaches Noam.
The destination connected to Noam is Circle.
Based on those two links, select the label for Maelis: Circle or Square.
Answer:",confirmation
confirm_g018_weak_distractor,1018,4,2,weak_distractor,structure_changing,stable_shift,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Weak note: some unrelated source mentions Square, but does not update the graph.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g018_competition_balanced,1018,4,2,competition_balanced,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Competing fact: Maelis is also associated with Square.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g018_direct_conflict,1018,4,2,direct_conflict,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Fact 2: Noam is coded as Circle.
Direct conflicting fact: Maelis is coded as Square.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g018_closure_update,1018,4,2,closure_update,structure_changing,closure,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Maelis passes through Noam.
Old record: Noam is coded as Circle.
Updated record: Noam is coded as Square, not Circle.
Question: Which label is associated with Maelis: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g018_closure_override,1018,4,2,closure_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items that passes through Noam receive label Circle.
Override rule: in this case, items that passes through Noam receive label Square.
Fact: Maelis passes through Noam.
Question: Which label applies to Maelis: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g018_exception_override,1018,4,2,exception_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items connected to Noam use label Circle.
Exception: Maelis is a special case and uses label Square.
Fact: Maelis is connected to Noam.
Question: Which label applies to Maelis: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g019_clean,1019,4,3,clean,clean,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g019_rename,1019,4,3,rename,relation_preserving,stable,Triangle,Star,River,"Consider a tiny mapping network.
Link one: Maelis links through Noam.
Link two: Noam terminates at Triangle.
Choose the label reached from Maelis: Triangle or Star.
One word answer:",confirmation
confirm_g019_permuted,1019,4,3,permuted,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 2: Noam terminates at Triangle.
Fact 1: Maelis links through Noam.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g019_redundant,1019,4,3,redundant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Repeated confirmation: Maelis still goes through Noam.
Repeated confirmation: Noam still points to Triangle.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g019_irrelevant,1019,4,3,irrelevant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Irrelevant fact: Odel is associated with River.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g019_paraphrase,1019,4,3,paraphrase,relation_preserving,stable,Triangle,Star,River,"In this example, Maelis reaches Noam.
The destination connected to Noam is Triangle.
Based on those two links, select the label for Maelis: Triangle or Star.
Answer:",confirmation
confirm_g019_weak_distractor,1019,4,3,weak_distractor,structure_changing,stable_shift,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Weak note: some unrelated source mentions Star, but does not update the graph.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g019_competition_balanced,1019,4,3,competition_balanced,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Competing fact: Maelis is also associated with Star.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g019_direct_conflict,1019,4,3,direct_conflict,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Fact 2: Noam terminates at Triangle.
Direct conflicting fact: Maelis terminates at Star.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g019_closure_update,1019,4,3,closure_update,structure_changing,closure,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Maelis links through Noam.
Old record: Noam terminates at Triangle.
Updated record: Noam terminates at Star, not Triangle.
Question: Which label is associated with Maelis: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g019_closure_override,1019,4,3,closure_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items that links through Noam receive label Triangle.
Override rule: in this case, items that links through Noam receive label Star.
Fact: Maelis links through Noam.
Question: Which label applies to Maelis: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g019_exception_override,1019,4,3,exception_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items connected to Noam use label Triangle.
Exception: Maelis is a special case and uses label Star.
Fact: Maelis is connected to Noam.
Question: Which label applies to Maelis: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g020_clean,1020,5,0,clean,clean,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g020_rename,1020,5,0,rename,relation_preserving,stable,River,Mountain,Forest,"Consider a tiny mapping network.
Link one: Priya routes through Ronan.
Link two: Ronan resolves to River.
Choose the label reached from Priya: River or Mountain.
One word answer:",confirmation
confirm_g020_permuted,1020,5,0,permuted,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 2: Ronan resolves to River.
Fact 1: Priya routes through Ronan.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g020_redundant,1020,5,0,redundant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Priya routes through Ronan.
Fact 2: Ronan resolves to River.
Repeated confirmation: Priya still goes through Ronan.
Repeated confirmation: Ronan still points to River.
Question: Which label is associated with Priya: River or Mountain?
Answer with exactly one word:",confirmation
