prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L19,dR_L19,R_L20,dR_L20,R_L21,dR_L21,R_L22,dR_L22,R_L23,dR_L23,R_L24,dR_L24,R_L25,dR_L25,DeltaU
confirm_g007_direct_conflict,1007,1,3,direct_conflict,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Devon links through Elara.
Fact 2: Elara terminates at Triangle.
Direct conflicting fact: Devon terminates at Star.
Question: Which label is associated with Devon: Triangle or Star?
Answer with exactly one word:",confirmation,-2.6487248,-0.4513464,-2.748056,-0.3995626,-3.143838,-0.59901786,-8.734781,-4.7208276,-9.249881,-6.021337,-9.53028,-7.488581,-10.291628,-4.5982933,-8.730145
confirm_g007_closure_update,1007,1,3,closure_update,structure_changing,closure,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Devon links through Elara.
Old record: Elara terminates at Triangle.
Updated record: Elara terminates at Star, not Triangle.
Question: Which label is associated with Devon: Triangle or Star?
Answer with exactly one word:",confirmation,-2.2117748,-0.014396429,-2.1840963,0.164397,-2.7380626,-0.19324255,-8.111227,-4.0972733,-8.392765,-5.1642213,-7.133249,-5.09155,-9.516088,-3.822753,-6.19182
confirm_g007_closure_override,1007,1,3,closure_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items that links through Elara receive label Triangle.
Override rule: in this case, items that links through Elara receive label Star.
Fact: Devon links through Elara.
Question: Which label applies to Devon: Triangle or Star?
Answer with exactly one word:",confirmation,-2.864005,-0.6666267,-3.1250274,-0.7765341,-3.4713454,-0.92652535,-8.282265,-4.268311,-10.0165205,-6.7879767,-12.90301,-10.861311,-13.5074215,-7.814087,-12.592286
confirm_g007_exception_override,1007,1,3,exception_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items connected to Elara use label Triangle.
Exception: Devon is a special case and uses label Star.
Fact: Devon is connected to Elara.
Question: Which label applies to Devon: Triangle or Star?
Answer with exactly one word:",confirmation,-2.6430144,-0.44563603,-2.535394,-0.18690062,-2.817646,-0.27282596,-7.065545,-3.0515914,-8.384404,-5.1558604,-8.880987,-6.839288,-10.316172,-4.622837,-7.2487383
confirm_g008_clean,1008,2,0,clean,clean,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,1.9010864,0.0,3.5238256,0.0,4.556364,0.0,9.335677,0.0,13.851059,0.0,10.170183,0.0,16.15543,0.0,2.8346574
confirm_g008_rename,1008,2,0,rename,relation_preserving,stable,River,Mountain,Forest,"Consider a tiny mapping network.
Link one: Greer routes through Halen.
Link two: Halen resolves to River.
Choose the label reached from Greer: River or Mountain.
One word answer:",confirmation,1.5803683,-0.32071817,4.4108944,0.88706875,5.867038,1.3106737,9.312159,-0.023518562,15.20993,1.3588715,17.607372,7.437189,21.497255,5.3418255,10.72664
confirm_g008_permuted,1008,2,0,permuted,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 2: Halen resolves to River.
Fact 1: Greer routes through Halen.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,1.9425352,0.041448712,3.4923687,-0.031456947,3.9005675,-0.6557965,6.010851,-3.3248262,9.758811,-4.092248,8.344675,-1.8255081,13.415737,-2.7396927,-2.9616482
confirm_g008_redundant,1008,2,0,redundant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Repeated confirmation: Greer still goes through Halen.
Repeated confirmation: Halen still points to River.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,2.0578625,0.15677607,3.2847533,-0.23907232,5.122249,0.56588507,8.961725,-0.3739519,12.796688,-1.0543709,10.685141,0.5149574,15.729076,-0.42635345,2.3036535
confirm_g008_irrelevant,1008,2,0,irrelevant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Irrelevant fact: Idra is associated with Forest.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,2.5027847,0.6016983,3.291973,-0.23185253,3.9546404,-0.6017237,6.7166796,-2.6189976,11.748556,-2.1025028,7.75392,-2.416263,13.936611,-2.2188187,-1.8054097
confirm_g008_paraphrase,1008,2,0,paraphrase,relation_preserving,stable,River,Mountain,Forest,"In this example, Greer reaches Halen.
The destination connected to Halen is River.
Based on those two links, select the label for Greer: River or Mountain.
Answer:",confirmation,4.5631847,2.6620984,6.8078527,3.284027,8.602857,4.0464926,11.114798,1.7791204,15.701146,1.8500872,19.377,9.206818,23.352945,7.1975155,14.105409
confirm_g008_weak_distractor,1008,2,0,weak_distractor,structure_changing,stable_shift,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Weak note: some unrelated source mentions Mountain, but does not update the graph.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,2.2056384,0.30455196,3.1884236,-0.335402,3.2353415,-1.3210225,4.4810076,-4.8546696,8.112594,-5.7384653,9.58288,-0.58730316,14.861189,-1.294241,-2.9702876
confirm_g008_competition_balanced,1008,2,0,competition_balanced,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Competing fact: Greer is also associated with Mountain.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,2.367451,0.4663645,2.6150262,-0.9087994,2.783555,-1.772809,2.9275908,-6.4080863,6.2356267,-7.6154323,8.091732,-2.0784512,13.518787,-2.6366425,-6.1148863
confirm_g008_direct_conflict,1008,2,0,direct_conflict,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Direct conflicting fact: Greer resolves to Mountain.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,2.4675524,0.566466,2.8148456,-0.7089801,3.0665936,-1.4897704,2.6661043,-6.669573,5.6480083,-8.203051,6.4851665,-3.6850166,12.889771,-3.2656584,-7.7215176
confirm_g008_closure_update,1008,2,0,closure_update,structure_changing,closure,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Old record: Halen resolves to River.
Updated record: Halen resolves to Mountain, not River.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,2.6408339,0.7397474,3.0848706,-0.43895507,3.2863607,-1.2700033,3.1148539,-6.2208233,7.0048285,-6.8462305,7.7700768,-2.4001064,12.379634,-3.775796,-6.355342
confirm_g008_closure_override,1008,2,0,closure_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items that routes through Halen receive label River.
Override rule: in this case, items that routes through Halen receive label Mountain.
Fact: Greer routes through Halen.
Question: Which label applies to Greer: River or Mountain?
Answer with exactly one word:",confirmation,1.9119626,0.010876179,2.9109883,-0.6128373,3.2291849,-1.3271792,2.7579465,-6.5777307,6.200452,-7.650607,3.8789806,-6.2912025,8.928841,-7.226589,-10.94559
confirm_g008_exception_override,1008,2,0,exception_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items connected to Halen use label River.
Exception: Greer is a special case and uses label Mountain.
Fact: Greer is connected to Halen.
Question: Which label applies to Greer: River or Mountain?
Answer with exactly one word:",confirmation,1.6045386,-0.2965479,2.8089094,-0.7149162,2.9930644,-1.5632997,2.856291,-6.4793863,6.179411,-7.671648,4.7212486,-5.4489346,9.477893,-6.677537,-10.178445
confirm_g009_clean,1009,2,1,clean,clean,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,1.0699589,0.0,0.5534727,0.0,1.0712821,0.0,1.962214,0.0,2.5374079,0.0,0.69257545,0.0,2.5504932,0.0,2.8346574
confirm_g009_rename,1009,2,1,rename,relation_preserving,stable,Forest,Ocean,Sun,"Consider a tiny mapping network.
Link one: Greer connects via Halen.
Link two: Halen carries label Forest.
Choose the label reached from Greer: Forest or Ocean.
One word answer:",confirmation,2.151025,1.0810661,2.9640284,2.4105556,1.9700667,0.8987845,2.1619062,0.19969225,0.8853836,-1.6520243,2.1878424,1.4952669,2.8848076,0.33431435,3.4197001
confirm_g009_permuted,1009,2,1,permuted,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 2: Halen carries label Forest.
Fact 1: Greer connects via Halen.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,0.9217139,-0.14824504,0.5123302,-0.041142523,0.75542617,-0.31585598,0.70075536,-1.2614586,0.9331012,-1.6043067,-0.66375446,-1.3563299,1.683466,-0.8670273,0.29788876
confirm_g009_redundant,1009,2,1,redundant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Repeated confirmation: Greer still goes through Halen.
Repeated confirmation: Halen still points to Forest.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,1.1697781,0.09981918,0.4993153,-0.054157406,-0.17727166,-1.2485538,0.9440577,-1.0181563,1.3547521,-1.1826558,-1.2356138,-1.9281893,0.40313148,-2.1473618,-0.47020006
confirm_g009_irrelevant,1009,2,1,irrelevant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Irrelevant fact: Idra is associated with Sun.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,1.2079182,0.13795924,0.17613608,-0.37733662,0.8499838,-0.22129834,1.7420719,-0.22014213,2.3754697,-0.16193819,0.9612036,0.26862812,3.2096462,0.659153,3.1200151
confirm_g009_paraphrase,1009,2,1,paraphrase,relation_preserving,stable,Forest,Ocean,Sun,"In this example, Greer reaches Halen.
The destination connected to Halen is Forest.
Based on those two links, select the label for Greer: Forest or Ocean.
Answer:",confirmation,0.36618423,-0.7037747,-0.51031697,-1.0637896,1.2229897,0.15170753,3.2709272,1.3087132,4.204893,1.6674852,8.044058,7.3514824,5.275916,2.7254229,9.777025
confirm_g009_weak_distractor,1009,2,1,weak_distractor,structure_changing,stable_shift,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Weak note: some unrelated source mentions Ocean, but does not update the graph.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,1.0240381,-0.04592085,0.48147118,-0.07200152,1.5302435,0.45896137,3.1108212,1.1486073,4.2047243,1.6673164,5.34799,4.6554146,6.1216125,3.5711193,8.667054
confirm_g009_competition_balanced,1009,2,1,competition_balanced,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Competing fact: Greer is also associated with Ocean.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,0.8256955,-0.24426341,-0.1571843,-0.710657,0.13677093,-0.9345112,-2.403188,-4.365402,-0.7380829,-3.2754908,0.8958893,0.20331383,1.1132812,-1.437212,-1.1969912
confirm_g009_direct_conflict,1009,2,1,direct_conflict,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Direct conflicting fact: Greer carries label Ocean.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,0.30037588,-0.76958305,-0.21595347,-0.76942617,-0.12332857,-1.1946107,-3.6786237,-5.6408377,-4.7128544,-7.2502623,-4.2778845,-4.97046,-1.7244577,-4.274951,-8.126161
confirm_g009_closure_update,1009,2,1,closure_update,structure_changing,closure,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Old record: Halen carries label Forest.
Updated record: Halen carries label Ocean, not Forest.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,0.43795127,-0.63200766,-1.3481312,-1.9016039,-2.5823083,-3.6535904,-6.6992054,-8.661419,-8.889599,-11.427007,-10.015732,-10.708307,-6.9158835,-9.466377,-17.61829
confirm_g009_closure_override,1009,2,1,closure_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items that connects via Halen receive label Forest.
Override rule: in this case, items that connects via Halen receive label Ocean.
Fact: Greer connects via Halen.
Question: Which label applies to Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,0.21113622,-0.8588227,0.21267939,-0.3407933,-1.03702,-2.108302,-5.5802937,-7.5425076,-6.2857294,-8.823137,-8.143303,-8.835878,-5.5495753,-8.100069,-13.892685
confirm_g009_exception_override,1009,2,1,exception_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items connected to Halen use label Forest.
Exception: Greer is a special case and uses label Ocean.
Fact: Greer is connected to Halen.
Question: Which label applies to Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,0.4860075,-0.5839514,0.195463,-0.3580097,-0.24212396,-1.3134061,-4.52414,-6.486354,-5.401637,-7.939045,-5.509369,-6.2019444,-4.3541107,-6.904604,-10.825999
confirm_g010_clean,1010,2,2,clean,clean,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,0.8920996,0.0,0.44879842,0.0,0.70013094,0.0,0.15667915,0.0,-0.27674866,0.0,-1.7555847,0.0,-2.9385052,0.0,2.8346574
confirm_g010_rename,1010,2,2,rename,relation_preserving,stable,Sun,Moon,Cloud,"Consider a tiny mapping network.
Link one: Greer passes through Halen.
Link two: Halen is coded as Sun.
Choose the label reached from Greer: Sun or Moon.
One word answer:",confirmation,1.654392,0.7622924,2.3481894,1.8993909,2.414186,1.7140551,5.490228,5.333549,4.1482496,4.4249983,3.5141897,5.2697744,1.649971,4.588476,12.766335
confirm_g010_permuted,1010,2,2,permuted,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 2: Halen is coded as Sun.
Fact 1: Greer passes through Halen.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,0.50941783,-0.3826818,-0.15346134,-0.60225976,0.42164207,-0.27848887,-1.1708598,-1.327539,-1.382328,-1.1055794,-2.0793915,-0.32380676,-2.9675016,-0.028996468,1.5064402
confirm_g010_redundant,1010,2,2,redundant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Repeated confirmation: Greer still goes through Halen.
Repeated confirmation: Halen still points to Sun.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,1.2256987,0.3335991,0.7330728,0.2842744,1.6013471,0.90121615,4.041624,3.884945,4.4204683,4.697217,2.5506048,4.3061895,1.6527977,4.591303,11.58167
confirm_g010_irrelevant,1010,2,2,irrelevant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Irrelevant fact: Idra is associated with Cloud.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,0.83800995,-0.054089665,0.42323768,-0.025560737,1.0341711,0.33404016,0.35238266,0.1957035,-1.0308685,-0.7541199,-2.8495493,-1.0939646,-3.860465,-0.9219599,1.465029
confirm_g010_paraphrase,1010,2,2,paraphrase,relation_preserving,stable,Sun,Moon,Cloud,"In this example, Greer reaches Halen.
The destination connected to Halen is Sun.
Based on those two links, select the label for Greer: Sun or Moon.
Answer:",confirmation,2.2570133,1.3649137,1.9143617,1.4655633,2.8830779,2.182947,6.119918,5.9632387,5.9135265,6.190275,5.89737,7.6529546,5.686347,8.624852,17.335682
confirm_g010_weak_distractor,1010,2,2,weak_distractor,structure_changing,stable_shift,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Weak note: some unrelated source mentions Moon, but does not update the graph.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,0.9040742,0.011974573,0.67107743,0.22227901,1.3867247,0.6865938,1.3421912,1.1855121,1.291801,1.5685496,-0.42491436,1.3306704,-0.1094265,2.8290787,6.348445
confirm_g010_competition_balanced,1010,2,2,competition_balanced,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Competing fact: Greer is also associated with Moon.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,0.86266434,-0.029435277,0.08311176,-0.36568666,1.0339711,0.33384013,-0.6181474,-0.7748265,0.28602982,0.5627785,-1.8811092,-0.12552452,-1.183012,1.7554932,3.6276076
confirm_g010_direct_conflict,1010,2,2,direct_conflict,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Direct conflicting fact: Greer is coded as Moon.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,0.8967712,0.0046715736,0.5014709,0.052672505,1.3489246,0.6487937,-0.17615366,-0.3328328,-1.4029083,-1.1261597,-3.796647,-2.0410624,-3.1647072,-0.22620201,0.91161644
confirm_g010_closure_update,1010,2,2,closure_update,structure_changing,closure,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Old record: Halen is coded as Sun.
Updated record: Halen is coded as Moon, not Sun.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,1.0354878,0.14338815,-0.59551644,-1.0443149,-0.1204623,-0.82059324,-2.4011536,-2.5578327,-2.5208602,-2.2441115,-4.7714996,-3.015915,-4.347617,-1.409112,-1.8720262
confirm_g010_closure_override,1010,2,2,closure_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items that passes through Halen receive label Sun.
Override rule: in this case, items that passes through Halen receive label Moon.
Fact: Greer passes through Halen.
Question: Which label applies to Greer: Sun or Moon?
Answer with exactly one word:",confirmation,0.5590488,-0.33305085,0.07547742,-0.373321,0.7014264,0.0012954473,-0.9912472,-1.1479263,-1.1194086,-0.84265995,-3.9825602,-2.2269754,-2.488226,0.45027924,0.8720405
confirm_g010_exception_override,1010,2,2,exception_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items connected to Halen use label Sun.
Exception: Greer is a special case and uses label Moon.
Fact: Greer is connected to Halen.
Question: Which label applies to Greer: Sun or Moon?
Answer with exactly one word:",confirmation,0.2155351,-0.6765645,0.019752681,-0.42904574,0.77943003,0.07929909,-0.13703966,-0.2937188,-0.9102597,-0.63351107,-3.3056574,-1.5500727,-2.6897497,0.24875546,1.5984563
confirm_g011_clean,1011,2,3,clean,clean,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,1.2567167,0.0,0.70672715,0.0,1.1248095,0.0,3.1212175,0.0,2.5526514,0.0,3.1233006,0.0,6.2748146,0.0,2.8346574
confirm_g011_rename,1011,2,3,rename,relation_preserving,stable,Cloud,Stone,Circle,"Consider a tiny mapping network.
Link one: Greer links through Halen.
Link two: Halen terminates at Cloud.
Choose the label reached from Greer: Cloud or Stone.
One word answer:",confirmation,0.44903028,-0.80768645,1.0687467,0.36201954,0.5178897,-0.6069198,3.0805273,-0.040690184,1.4086528,-1.1439986,0.9300256,-2.193275,5.2380767,-1.0367379,0.40787053
confirm_g011_permuted,1011,2,3,permuted,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 2: Halen terminates at Cloud.
Fact 1: Greer links through Halen.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,1.5202556,0.26353884,1.0604931,0.35376596,1.6488417,0.52403224,2.1356246,-0.98559284,1.2111614,-1.34149,1.3707236,-1.752577,5.229584,-1.0452304,0.3194213
confirm_g011_redundant,1011,2,3,redundant,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Repeated confirmation: Greer still goes through Halen.
Repeated confirmation: Halen still points to Cloud.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,1.1682789,-0.088437796,-0.0688383,-0.77556545,-0.19316092,-1.3179704,1.9872181,-1.1339993,1.018333,-1.5343184,1.813363,-1.3099376,4.8150196,-1.459795,-0.030771255
confirm_g011_irrelevant,1011,2,3,irrelevant,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Irrelevant fact: Idra is associated with Circle.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,1.0068429,-0.24987388,0.20506054,-0.5016666,0.7021652,-0.42264432,2.2261276,-0.89508986,1.6153158,-0.9373356,3.4400363,0.31673574,6.702785,0.4279704,2.3596826
confirm_g011_paraphrase,1011,2,3,paraphrase,relation_preserving,stable,Cloud,Stone,Circle,"In this example, Greer reaches Halen.
The destination connected to Halen is Cloud.
Based on those two links, select the label for Greer: Cloud or Stone.
Answer:",confirmation,1.4545549,0.19783819,2.624217,1.9174899,3.6227806,2.497971,5.3417616,2.220544,6.662769,4.1101174,11.348241,8.22494,9.769845,3.4950304,12.641234
confirm_g011_weak_distractor,1011,2,3,weak_distractor,structure_changing,stable_shift,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Weak note: some unrelated source mentions Stone, but does not update the graph.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,0.76197636,-0.49474037,0.46396887,-0.24275827,1.0920594,-0.03275013,1.1125718,-2.0086455,1.2296969,-1.3229545,2.6092997,-0.5140009,5.4840565,-0.79075813,0.681731
confirm_g011_competition_balanced,1011,2,3,competition_balanced,structure_changing,competition,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Competing fact: Greer is also associated with Stone.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,1.2281027,-0.028614044,0.77995706,0.07322991,1.238656,0.11384654,-0.5972817,-3.7184992,-1.504189,-4.0568404,-1.2060552,-4.3293557,2.625198,-3.6496167,-4.9522905
confirm_g011_direct_conflict,1011,2,3,direct_conflict,structure_changing,competition,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Direct conflicting fact: Greer terminates at Stone.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,1.203494,-0.053222775,0.667818,-0.038909137,1.0868361,-0.037973404,-1.3608938,-4.4821115,-2.5087183,-5.06137,-1.723206,-4.8465066,2.0433965,-4.231418,-6.3557024
confirm_g011_closure_update,1011,2,3,closure_update,structure_changing,closure,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Old record: Halen terminates at Cloud.
Updated record: Halen terminates at Stone, not Cloud.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,1.5774702,0.32075346,1.2283167,0.5215895,1.0772102,-0.047599316,-0.76175934,-3.8829768,-0.7398664,-3.2925177,-1.3787322,-4.5020328,2.6072094,-3.6676052,-4.736724
confirm_g011_closure_override,1011,2,3,closure_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items that links through Halen receive label Cloud.
Override rule: in this case, items that links through Halen receive label Stone.
Fact: Greer links through Halen.
Question: Which label applies to Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,1.6574268,0.4007101,1.5836705,0.87694335,1.5557877,0.43097818,-0.784623,-3.9058404,-1.7925999,-4.345251,-3.4493246,-6.572625,1.1693764,-5.105438,-7.129915
confirm_g011_exception_override,1011,2,3,exception_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items connected to Halen use label Cloud.
Exception: Greer is a special case and uses label Stone.
Fact: Greer is connected to Halen.
Question: Which label applies to Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,1.2945019,0.037785172,1.0912582,0.38453102,1.2201871,0.095377564,-0.5221114,-3.643329,-1.7886214,-4.341273,-1.8760753,-4.999376,2.200191,-4.0746236,-5.649145
confirm_g012_clean,1012,3,0,clean,clean,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,0.45708632,0.0,1.8155653,0.0,2.7344716,0.0,4.360926,0.0,5.597556,0.0,6.7653704,0.0,7.4123282,0.0,2.8346574
confirm_g012_rename,1012,3,0,rename,relation_preserving,stable,Circle,Square,Triangle,"Consider a tiny mapping network.
Link one: Jarek routes through Kaia.
Link two: Kaia resolves to Circle.
Choose the label reached from Jarek: Circle or Square.
One word answer:",confirmation,0.053002596,-0.40408373,1.8195598,0.003994465,2.151619,-0.5828526,3.735168,-0.6257582,6.5536757,0.95611954,10.31595,3.55058,10.837436,3.4251075,6.8129597
confirm_g012_permuted,1012,3,0,permuted,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 2: Kaia resolves to Circle.
Fact 1: Jarek routes through Kaia.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,-0.1774075,-0.6344938,0.92722934,-0.888336,1.0894876,-1.644984,1.3951445,-2.9657817,1.4846039,-4.112952,2.5967236,-4.168647,4.682766,-2.7295623,-4.358906
confirm_g012_redundant,1012,3,0,redundant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Repeated confirmation: Jarek still goes through Kaia.
Repeated confirmation: Kaia still points to Circle.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,0.0072751045,-0.44981122,1.3903141,-0.42525125,2.996582,0.26211047,4.998105,0.6371789,6.2333956,0.63583946,8.168167,1.4027967,8.591509,1.1791806,4.7996807
confirm_g012_irrelevant,1012,3,0,irrelevant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Irrelevant fact: Lucan is associated with Triangle.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,0.1850729,-0.27201343,1.1093879,-0.7061775,1.6584306,-1.076041,2.650148,-1.7107782,3.0569596,-2.5405965,3.3611784,-3.404192,4.449831,-2.9624972,-2.7092817
confirm_g012_paraphrase,1012,3,0,paraphrase,relation_preserving,stable,Circle,Square,Triangle,"In this example, Jarek reaches Kaia.
The destination connected to Kaia is Circle.
Based on those two links, select the label for Jarek: Circle or Square.
Answer:",confirmation,-0.13147569,-0.588562,1.3900381,-0.42552722,2.8375068,0.10303521,5.0961432,0.7352171,7.8163776,2.2188215,13.998323,7.232953,13.934202,6.521874,11.716157
