prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L18,dR_L18,R_L19,dR_L19,R_L20,dR_L20,R_L21,dR_L21,R_L22,dR_L22,R_L23,dR_L23,DeltaU
confirm_g008_rename,1008,2,0,rename,relation_preserving,stable,River,Mountain,Forest,"Consider a tiny mapping network.
Link one: Greer routes through Halen.
Link two: Halen resolves to River.
Choose the label reached from Greer: River or Mountain.
One word answer:",confirmation,8.14127,1.199295,15.998747,7.6462545,18.518154,9.380487,26.121853,9.252607,39.17222,13.085247,49.806004,11.423904,35.17648
confirm_g008_permuted,1008,2,0,permuted,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 2: Halen resolves to River.
Fact 1: Greer routes through Halen.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,8.89451,1.9525356,4.3520126,-4.0004797,6.0982685,-3.0393982,13.325836,-3.5434093,28.264816,2.177845,38.402702,0.02060318,10.019007
confirm_g008_redundant,1008,2,0,redundant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Repeated confirmation: Greer still goes through Halen.
Repeated confirmation: Halen still points to River.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,7.140193,0.19821835,5.073496,-3.2789965,6.4182234,-2.7194433,14.1304455,-2.7388,18.878036,-7.208935,31.558556,-6.8235435,1.9833193
confirm_g008_irrelevant,1008,2,0,irrelevant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Irrelevant fact: Idra is associated with Forest.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,7.50362,0.5616455,8.297102,-0.055390358,10.397745,1.2600784,17.572628,0.7033825,30.438316,4.351345,39.455948,1.0738487,16.07562
confirm_g008_paraphrase,1008,2,0,paraphrase,relation_preserving,stable,River,Mountain,Forest,"In this example, Greer reaches Halen.
The destination connected to Halen is River.
Based on those two links, select the label for Greer: River or Mountain.
Answer:",confirmation,-5.3469906,-12.288965,-14.590023,-22.942516,-0.35300446,-9.490671,8.285222,-8.584023,7.033512,-19.05346,14.925098,-23.457,-26.89943
confirm_g008_weak_distractor,1008,2,0,weak_distractor,structure_changing,stable_shift,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Weak note: some unrelated source mentions Mountain, but does not update the graph.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,7.858405,0.9164305,11.276643,2.9241505,19.596123,10.458456,25.58078,8.7115345,37.81254,11.725567,45.34928,6.967182,30.794724
confirm_g008_competition_balanced,1008,2,0,competition_balanced,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Competing fact: Greer is also associated with Mountain.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,6.2387643,-0.70321035,12.763915,4.4114227,15.998735,6.8610687,23.258287,6.389042,35.723866,9.636894,42.120415,3.7383156,25.845432
confirm_g008_direct_conflict,1008,2,0,direct_conflict,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Direct conflicting fact: Greer resolves to Mountain.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,6.6118155,-0.3301592,13.551021,5.1985283,17.75469,8.617023,24.607048,7.7378025,27.388287,1.3013153,35.028614,-3.353485,19.504944
confirm_g008_closure_update,1008,2,0,closure_update,structure_changing,closure,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Old record: Halen resolves to River.
Updated record: Halen resolves to Mountain, not River.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation,-1.0571442,-7.999119,-17.321533,-25.674026,-3.1968784,-12.334545,5.1140184,-11.755227,17.324028,-8.762943,27.445122,-10.936977,-17.55008
confirm_g008_closure_override,1008,2,0,closure_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items that routes through Halen receive label River.
Override rule: in this case, items that routes through Halen receive label Mountain.
Fact: Greer routes through Halen.
Question: Which label applies to Greer: River or Mountain?
Answer with exactly one word:",confirmation,-19.62032,-26.562294,-30.225428,-38.57792,-23.451134,-32.5888,-15.632664,-32.501907,-20.965866,-47.052837,-9.532593,-47.914692,-80.78674
confirm_g008_exception_override,1008,2,0,exception_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items connected to Halen use label River.
Exception: Greer is a special case and uses label Mountain.
Fact: Greer is connected to Halen.
Question: Which label applies to Greer: River or Mountain?
Answer with exactly one word:",confirmation,-22.896267,-29.838242,-38.09509,-46.447582,-30.672602,-39.81027,-23.570469,-40.439713,-31.025902,-57.112873,-25.179707,-63.561806,-103.31077
confirm_g009_clean,1009,2,1,clean,clean,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,20.749037,0.0,22.430962,0.0,28.616474,0.0,42.075783,0.0,59.981888,0.0,64.516396,0.0,12.397655
confirm_g009_rename,1009,2,1,rename,relation_preserving,stable,Forest,Ocean,Sun,"Consider a tiny mapping network.
Link one: Greer connects via Halen.
Link two: Halen carries label Forest.
Choose the label reached from Greer: Forest or Ocean.
One word answer:",confirmation,23.695774,2.9467373,31.72843,9.297468,46.68186,18.065388,57.10927,15.033485,75.48341,15.501526,75.10952,10.593124,42.694733
confirm_g009_permuted,1009,2,1,permuted,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 2: Halen carries label Forest.
Fact 1: Greer connects via Halen.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,25.009058,4.260021,14.829181,-7.601781,23.901228,-4.715246,39.21879,-2.8569946,53.03061,-6.9512787,57.50772,-7.0086746,0.6140709
confirm_g009_redundant,1009,2,1,redundant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Repeated confirmation: Greer still goes through Halen.
Repeated confirmation: Halen still points to Forest.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,15.116807,-5.63223,14.400417,-8.030544,21.590708,-7.0257664,35.19564,-6.880142,48.903015,-11.078873,53.31112,-11.2052765,-8.456191
confirm_g009_irrelevant,1009,2,1,irrelevant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Irrelevant fact: Idra is associated with Sun.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,18.958633,-1.7904034,18.400568,-4.0303936,26.217329,-2.3991451,38.12037,-3.9554138,59.781567,-0.2003212,63.299488,-1.2169075,7.4359417
confirm_g009_paraphrase,1009,2,1,paraphrase,relation_preserving,stable,Forest,Ocean,Sun,"In this example, Greer reaches Halen.
The destination connected to Halen is Forest.
Based on those two links, select the label for Greer: Forest or Ocean.
Answer:",confirmation,11.605953,-9.143084,4.204605,-18.226357,28.49018,-0.12629509,42.653305,0.5775223,55.405865,-4.576023,54.859016,-9.657379,-2.7782745
confirm_g009_weak_distractor,1009,2,1,weak_distractor,structure_changing,stable_shift,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Weak note: some unrelated source mentions Ocean, but does not update the graph.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,19.349358,-1.3996792,25.243301,2.8123398,31.267126,2.650652,42.811234,0.73545074,66.435936,6.454048,70.60143,6.085037,20.825367
confirm_g009_competition_balanced,1009,2,1,competition_balanced,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Competing fact: Greer is also associated with Ocean.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,10.749717,-9.99932,4.5361767,-17.894785,11.382586,-17.233889,24.485104,-17.59068,31.43709,-28.544798,36.475487,-28.040909,-38.588303
confirm_g009_direct_conflict,1009,2,1,direct_conflict,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Fact 2: Halen carries label Forest.
Direct conflicting fact: Greer carries label Ocean.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,16.484293,-4.264744,20.509956,-1.9210052,25.649076,-2.9673977,37.469822,-4.605961,49.304127,-10.677761,52.41432,-12.102074,-3.8498545
confirm_g009_closure_update,1009,2,1,closure_update,structure_changing,closure,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Greer connects via Halen.
Old record: Halen carries label Forest.
Updated record: Halen carries label Ocean, not Forest.
Question: Which label is associated with Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,21.864403,1.115366,8.670965,-13.759996,24.380009,-4.2364655,37.243256,-4.832527,65.318634,5.336746,68.1091,3.5927048,9.062817
confirm_g009_closure_override,1009,2,1,closure_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items that connects via Halen receive label Forest.
Override rule: in this case, items that connects via Halen receive label Ocean.
Fact: Greer connects via Halen.
Question: Which label applies to Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,-1.9061079,-22.655144,-10.913632,-33.344593,-2.3943443,-31.010818,13.0227165,-29.053066,8.508774,-51.473114,16.511831,-48.004562,-78.54023
confirm_g009_exception_override,1009,2,1,exception_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items connected to Halen use label Forest.
Exception: Greer is a special case and uses label Ocean.
Fact: Greer is connected to Halen.
Question: Which label applies to Greer: Forest or Ocean?
Answer with exactly one word:",confirmation,-4.5432563,-25.292294,-19.76081,-42.191772,-13.159288,-41.775764,3.7073154,-38.36847,-5.53067,-65.51256,-1.0568085,-65.573204,-106.25571
confirm_g010_clean,1010,2,2,clean,clean,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,17.304768,0.0,10.534914,0.0,17.475262,0.0,14.136044,0.0,31.702164,0.0,50.898487,0.0,12.397655
confirm_g010_rename,1010,2,2,rename,relation_preserving,stable,Sun,Moon,Cloud,"Consider a tiny mapping network.
Link one: Greer passes through Halen.
Link two: Halen is coded as Sun.
Choose the label reached from Greer: Sun or Moon.
One word answer:",confirmation,23.2127,5.9079323,24.248844,13.71393,29.372543,11.897282,27.059978,12.923935,43.11525,11.413086,62.703247,11.80476,39.99835
confirm_g010_permuted,1010,2,2,permuted,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 2: Halen is coded as Sun.
Fact 1: Greer passes through Halen.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,21.196213,3.8914452,8.9063225,-1.6285915,20.599237,3.1239758,16.892021,2.7559776,35.499733,3.7975693,54.47899,3.5805016,18.83035
confirm_g010_redundant,1010,2,2,redundant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Repeated confirmation: Greer still goes through Halen.
Repeated confirmation: Halen still points to Sun.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,14.263243,-3.041525,7.683296,-2.8516178,13.401767,-4.073495,10.893365,-3.2426786,23.131672,-8.570492,43.68714,-7.2113457,-0.2269907
confirm_g010_irrelevant,1010,2,2,irrelevant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Irrelevant fact: Idra is associated with Cloud.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,22.587803,5.2830353,15.900057,5.365143,22.767788,5.2925262,19.713417,5.5773735,39.181625,7.4794617,57.54194,6.6434517,26.893435
confirm_g010_paraphrase,1010,2,2,paraphrase,relation_preserving,stable,Sun,Moon,Cloud,"In this example, Greer reaches Halen.
The destination connected to Halen is Sun.
Based on those two links, select the label for Greer: Sun or Moon.
Answer:",confirmation,13.19239,-4.112377,1.6847019,-8.850212,9.956079,-7.519183,11.701697,-2.4343462,18.411633,-13.290531,41.389946,-9.508541,-7.1475744
confirm_g010_weak_distractor,1010,2,2,weak_distractor,structure_changing,stable_shift,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Weak note: some unrelated source mentions Moon, but does not update the graph.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,25.325615,8.020847,23.872995,13.338081,27.242687,9.767426,23.692608,9.556564,40.246418,8.544254,57.81355,6.915062,34.186413
confirm_g010_competition_balanced,1010,2,2,competition_balanced,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Competing fact: Greer is also associated with Moon.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,17.727638,0.42287064,20.009947,9.475033,24.198357,6.723095,22.401918,8.265875,42.119946,10.417782,58.008774,7.1102867,30.570766
confirm_g010_direct_conflict,1010,2,2,direct_conflict,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Fact 2: Halen is coded as Sun.
Direct conflicting fact: Greer is coded as Moon.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,21.200403,3.8956356,26.61104,16.076126,25.945055,8.469793,22.661922,8.525879,36.59712,4.8949547,52.1869,1.288414,28.510708
confirm_g010_closure_update,1010,2,2,closure_update,structure_changing,closure,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Greer passes through Halen.
Old record: Halen is coded as Sun.
Updated record: Halen is coded as Moon, not Sun.
Question: Which label is associated with Greer: Sun or Moon?
Answer with exactly one word:",confirmation,14.460888,-2.8438797,4.17861,-6.356304,12.065364,-5.409898,10.428608,-3.7074356,25.270084,-6.4320793,44.328773,-6.5697136,-0.6426554
confirm_g010_closure_override,1010,2,2,closure_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items that passes through Halen receive label Sun.
Override rule: in this case, items that passes through Halen receive label Moon.
Fact: Greer passes through Halen.
Question: Which label applies to Greer: Sun or Moon?
Answer with exactly one word:",confirmation,-5.5365167,-22.841284,-10.852141,-21.387054,-1.9746418,-19.449903,-0.75441074,-14.890454,-8.579292,-40.281456,11.737366,-39.16112,-54.14065
confirm_g010_exception_override,1010,2,2,exception_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items connected to Halen use label Sun.
Exception: Greer is a special case and uses label Moon.
Fact: Greer is connected to Halen.
Question: Which label applies to Greer: Sun or Moon?
Answer with exactly one word:",confirmation,-7.0720835,-24.37685,-20.580517,-31.11543,-11.718296,-29.193558,-10.369059,-24.505102,-19.331402,-51.033566,-1.2319717,-52.13046,-77.562645
confirm_g011_clean,1011,2,3,clean,clean,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,28.54998,0.0,33.499718,0.0,34.260498,0.0,27.570229,0.0,30.63831,0.0,17.115257,0.0,12.397655
confirm_g011_rename,1011,2,3,rename,relation_preserving,stable,Cloud,Stone,Circle,"Consider a tiny mapping network.
Link one: Greer links through Halen.
Link two: Halen terminates at Cloud.
Choose the label reached from Greer: Cloud or Stone.
One word answer:",confirmation,36.69413,8.14415,50.106567,16.60685,57.891373,23.630875,48.56684,20.996613,58.90732,28.269009,41.670807,24.55555,64.54543
confirm_g011_permuted,1011,2,3,permuted,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 2: Halen terminates at Cloud.
Fact 1: Greer links through Halen.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,29.308472,0.7584915,38.838905,5.3391876,37.540123,3.279625,29.665339,2.09511,39.044514,8.406204,24.693785,7.5785275,24.686699
confirm_g011_redundant,1011,2,3,redundant,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Repeated confirmation: Greer still goes through Halen.
Repeated confirmation: Halen still points to Cloud.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,23.238823,-5.311157,29.717129,-3.782589,33.051617,-1.2088814,26.625557,-0.94467163,30.335922,-0.30238724,16.662327,-0.45293045,8.737114
confirm_g011_irrelevant,1011,2,3,irrelevant,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Irrelevant fact: Idra is associated with Circle.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,34.532104,5.9821243,40.13304,6.6333237,44.41603,10.155533,35.831585,8.261356,44.55626,13.91795,28.360313,11.245056,36.15301
confirm_g011_paraphrase,1011,2,3,paraphrase,relation_preserving,stable,Cloud,Stone,Circle,"In this example, Greer reaches Halen.
The destination connected to Halen is Cloud.
Based on those two links, select the label for Greer: Cloud or Stone.
Answer:",confirmation,24.378305,-4.1716747,33.762844,0.26312637,37.578728,3.3182297,26.438818,-1.1314106,20.244122,-10.394188,9.235134,-7.880123,3.1045885
confirm_g011_weak_distractor,1011,2,3,weak_distractor,structure_changing,stable_shift,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Weak note: some unrelated source mentions Stone, but does not update the graph.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,33.534904,4.9849243,35.651012,2.1512947,42.379078,8.11858,35.096794,7.5265656,33.800846,3.1625366,18.774311,1.6590538,22.891933
confirm_g011_competition_balanced,1011,2,3,competition_balanced,structure_changing,competition,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Competing fact: Greer is also associated with Stone.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,20.632004,-7.9179764,27.40345,-6.0962677,34.625412,0.36491394,27.636534,0.06630516,26.160511,-4.4777985,13.318375,-3.7968826,4.570671
confirm_g011_direct_conflict,1011,2,3,direct_conflict,structure_changing,competition,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Fact 2: Halen terminates at Cloud.
Direct conflicting fact: Greer terminates at Stone.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,33.159283,4.6093025,40.23393,6.734211,49.693787,15.433289,39.44013,11.8699,26.423904,-4.214405,12.442217,-4.6730404,21.95131
confirm_g011_closure_update,1011,2,3,closure_update,structure_changing,closure,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Greer links through Halen.
Old record: Halen terminates at Cloud.
Updated record: Halen terminates at Stone, not Cloud.
Question: Which label is associated with Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,15.720055,-12.829926,-1.9639702,-35.463688,14.583748,-19.67675,10.950972,-16.619257,11.589876,-19.048433,-0.035657883,-17.150915,-35.199142
confirm_g011_closure_override,1011,2,3,closure_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items that links through Halen receive label Cloud.
Override rule: in this case, items that links through Halen receive label Stone.
Fact: Greer links through Halen.
Question: Which label applies to Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,2.122717,-26.427263,-6.8355074,-40.335224,-1.4401274,-35.700626,-5.88945,-33.45968,-27.19731,-57.835617,-32.74314,-49.8584,-89.52165
confirm_g011_exception_override,1011,2,3,exception_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items connected to Halen use label Cloud.
Exception: Greer is a special case and uses label Stone.
Fact: Greer is connected to Halen.
Question: Which label applies to Greer: Cloud or Stone?
Answer with exactly one word:",confirmation,0.795351,-27.75463,-12.529699,-46.02942,-7.708679,-41.969177,-10.296799,-37.867027,-38.68467,-69.32298,-43.396465,-60.511723,-107.322876
confirm_g012_clean,1012,3,0,clean,clean,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,2.2851171,0.0,8.910567,0.0,0.79001427,0.0,-5.1226006,0.0,-1.8200569,0.0,-22.609161,0.0,12.397655
confirm_g012_rename,1012,3,0,rename,relation_preserving,stable,Circle,Square,Triangle,"Consider a tiny mapping network.
Link one: Jarek routes through Kaia.
Link two: Kaia resolves to Circle.
Choose the label reached from Jarek: Circle or Square.
One word answer:",confirmation,10.749295,8.464178,36.78432,27.873753,24.113989,23.323975,19.910969,25.03357,34.50615,36.326206,10.859945,33.46911,78.50308
confirm_g012_permuted,1012,3,0,permuted,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 2: Kaia resolves to Circle.
Fact 1: Jarek routes through Kaia.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,6.441231,4.1561136,14.675386,5.764819,8.730118,7.9401035,2.667058,7.7896585,12.466444,14.286501,-9.73432,12.874842,35.40584
confirm_g012_redundant,1012,3,0,redundant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Repeated confirmation: Jarek still goes through Kaia.
Repeated confirmation: Kaia still points to Circle.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,1.1993127,-1.0858045,7.8203382,-1.090229,1.4551926,0.6651783,-3.1688728,1.9537277,-3.311079,-1.4910221,-22.977047,-0.3678856,11.869257
confirm_g012_irrelevant,1012,3,0,irrelevant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Irrelevant fact: Lucan is associated with Triangle.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,8.632153,6.3470354,22.767128,13.856561,12.580308,11.790294,6.308444,11.431045,15.828388,17.648445,-3.5887318,19.02043,46.422783
confirm_g012_paraphrase,1012,3,0,paraphrase,relation_preserving,stable,Circle,Square,Triangle,"In this example, Jarek reaches Kaia.
The destination connected to Kaia is Circle.
Based on those two links, select the label for Jarek: Circle or Square.
Answer:",confirmation,-6.1047764,-8.389894,-8.709757,-17.620323,-11.72759,-12.517604,-18.232914,-13.110313,-14.344566,-12.524509,-36.45299,-13.84383,-18.982536
confirm_g012_weak_distractor,1012,3,0,weak_distractor,structure_changing,stable_shift,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Weak note: some unrelated source mentions Square, but does not update the graph.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,9.188372,6.9032545,20.2705,11.359933,15.0483465,14.258332,8.10327,13.22587,16.35495,18.175007,-9.226181,13.38298,44.798904
confirm_g012_competition_balanced,1012,3,0,competition_balanced,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Competing fact: Jarek is also associated with Square.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,8.360506,6.075389,28.563362,19.652794,19.913681,19.123667,12.012838,17.135439,23.652578,25.472635,-3.0780945,19.531067,57.76718
confirm_g012_direct_conflict,1012,3,0,direct_conflict,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Fact 2: Kaia resolves to Circle.
Direct conflicting fact: Jarek resolves to Square.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,8.606735,6.321618,30.8126,21.90203,21.42939,20.639376,13.086344,18.208944,20.403757,22.223814,-8.190498,14.418663,55.311348
confirm_g012_closure_update,1012,3,0,closure_update,structure_changing,closure,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Jarek routes through Kaia.
Old record: Kaia resolves to Circle.
Updated record: Kaia resolves to Square, not Circle.
Question: Which label is associated with Jarek: Circle or Square?
Answer with exactly one word:",confirmation,4.753343,2.468226,5.554847,-3.3557205,-0.5151291,-1.3051434,-6.2610455,-1.1384449,3.8705902,5.690647,-20.99847,1.6106911,14.603319
confirm_g012_closure_override,1012,3,0,closure_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items that routes through Kaia receive label Circle.
Override rule: in this case, items that routes through Kaia receive label Square.
Fact: Jarek routes through Kaia.
Question: Which label applies to Jarek: Circle or Square?
Answer with exactly one word:",confirmation,-11.305465,-13.590582,-11.424257,-20.334824,-18.291567,-19.081581,-22.452904,-17.330303,-29.234215,-27.414158,-52.17509,-29.56593,-41.0326
confirm_g012_exception_override,1012,3,0,exception_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items connected to Kaia use label Circle.
Exception: Jarek is a special case and uses label Square.
Fact: Jarek is connected to Kaia.
Question: Which label applies to Jarek: Circle or Square?
Answer with exactly one word:",confirmation,-16.163902,-18.44902,-26.314373,-35.22494,-31.14352,-31.933535,-35.592247,-30.469646,-48.04152,-46.221462,-70.508545,-47.899384,-76.41361
confirm_g013_clean,1013,3,1,clean,clean,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-11.975349,0.0,-25.050005,0.0,-32.60211,0.0,-53.031273,0.0,-73.22536,0.0,-95.238525,0.0,12.397655
confirm_g013_rename,1013,3,1,rename,relation_preserving,stable,Triangle,Star,River,"Consider a tiny mapping network.
Link one: Jarek connects via Kaia.
Link two: Kaia carries label Triangle.
Choose the label reached from Jarek: Triangle or Star.
One word answer:",confirmation,-4.6997395,7.27561,-3.7528715,21.297134,-13.614398,18.987713,-38.696995,14.334278,-60.027245,13.1981125,-93.008575,2.22995,42.264282
confirm_g013_permuted,1013,3,1,permuted,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 2: Kaia carries label Triangle.
Fact 1: Jarek connects via Kaia.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-15.091198,-3.1158485,-38.617157,-13.567152,-42.45608,-9.85397,-64.35265,-11.321381,-86.110916,-12.885559,-106.17502,-10.936493,-13.406825
confirm_g013_redundant,1013,3,1,redundant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Jarek connects via Kaia.
Fact 2: Kaia carries label Triangle.
Repeated confirmation: Jarek still goes through Kaia.
Repeated confirmation: Kaia still points to Triangle.
Question: Which label is associated with Jarek: Triangle or Star?
Answer with exactly one word:",confirmation,-15.044269,-3.0689192,-30.449455,-5.3994503,-34.92442,-2.3223076,-55.658348,-2.6270752,-74.98197,-1.7566147,-96.99383,-1.7553024,6.170691
