prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_token_id,baseline_top1_class,baseline_margin,strict_conflict_to_clean,nonclosure_top1_changed,margin_shift,model,random_seed
g079_closure_override,79,closure_override,closure,random_direction_046,6724,21730,5231, **,other,206,296,0.45703125,21730,conflict,-2.0546875,False,True,2.51171875,gemma,2026083348
g079_exception_override,79,exception_override,closure,random_direction_046,6724,21730,5231, **,other,202,229,0.1796875,5231,other,-2.8125,False,False,2.9921875,gemma,2026083348
g080_clean,80,clean,stable,random_direction_046,4612,4316,5231, **,other,2,3,1.5390625,5231,other,1.5390625,False,False,0.0,gemma,2026083348
g080_redundant,80,redundant,stable,random_direction_046,4612,4316,5231, **,other,2,3,1.609375,5231,other,1.609375,False,False,0.0,gemma,2026083348
g080_irrelevant,80,irrelevant,stable,random_direction_046,4612,4316,4612, North,clean,1,3,2.5625,4612,clean,2.5625,False,False,0.0,gemma,2026083348
g080_paraphrase,80,paraphrase,stable,random_direction_046,4612,4316,5231, **,other,4,2,-0.359375,5231,other,-0.359375,False,False,0.0,gemma,2026083348
g080_weak_distractor,80,weak_distractor,competition,random_direction_046,4612,4316,5231, **,other,2,5,3.2734375,5231,other,3.2734375,False,False,0.0,gemma,2026083348
g080_competition_balanced,80,competition_balanced,competition,random_direction_046,4612,4316,5231, **,other,2,3,1.4765625,5231,other,1.4765625,False,False,0.0,gemma,2026083348
g080_direct_conflict,80,direct_conflict,competition,random_direction_046,4612,4316,5231, **,other,2,3,0.140625,5231,other,0.140625,False,False,0.0,gemma,2026083348
g080_closure_update,80,closure_update,closure,random_direction_046,4612,4316,5231, **,other,2,3,0.203125,5231,other,0.203125,False,False,0.0,gemma,2026083348
g080_closure_override,80,closure_override,closure,random_direction_046,4612,4316,5231, **,other,17,387,4.84375,4316,conflict,-2.359375,False,True,7.203125,gemma,2026083348
g080_exception_override,80,exception_override,closure,random_direction_046,4612,4316,5231, **,other,18,276,4.60546875,4316,conflict,-1.65625,False,True,6.26171875,gemma,2026083348
g085_clean,85,clean,stable,random_direction_046,6724,21730,5231, **,other,2,4,2.6328125,5231,other,2.6328125,False,False,0.0,gemma,2026083348
g085_redundant,85,redundant,stable,random_direction_046,6724,21730,5231, **,other,2,3,2.515625,5231,other,2.515625,False,False,0.0,gemma,2026083348
g085_irrelevant,85,irrelevant,stable,random_direction_046,6724,21730,5231, **,other,2,6,3.328125,5231,other,3.328125,False,False,0.0,gemma,2026083348
g085_paraphrase,85,paraphrase,stable,random_direction_046,6724,21730,6724, Green,clean,1,3,1.3828125,6724,clean,1.3828125,False,False,0.0,gemma,2026083348
g085_weak_distractor,85,weak_distractor,competition,random_direction_046,6724,21730,5231, **,other,2,4,2.8203125,5231,other,2.8203125,False,False,0.0,gemma,2026083348
g085_competition_balanced,85,competition_balanced,competition,random_direction_046,6724,21730,5231, **,other,2,3,1.3125,5231,other,1.3125,False,False,0.0,gemma,2026083348
g085_direct_conflict,85,direct_conflict,competition,random_direction_046,6724,21730,5231, **,other,6,2,-1.421875,5231,other,0.46875,False,False,-1.890625,gemma,2026083348
g085_closure_update,85,closure_update,closure,random_direction_046,6724,21730,5231, **,other,2,11,3.59375,5231,other,1.40625,False,False,2.1875,gemma,2026083348
g085_closure_override,85,closure_override,closure,random_direction_046,6724,21730,5231, **,other,384,449,0.19921875,21730,conflict,-2.625,False,True,2.82421875,gemma,2026083348
g085_exception_override,85,exception_override,closure,random_direction_046,6724,21730,5231, **,other,233,255,0.12109375,5231,other,-3.203125,False,False,3.32421875,gemma,2026083348
g088_clean,88,clean,stable,random_direction_046,38315,15934,5231, **,other,1,3,1.6171875,5231,other,1.6171875,False,False,0.0,gemma,2026083348
g088_redundant,88,redundant,stable,random_direction_046,38315,15934,5231, **,other,2,3,1.1328125,5231,other,1.1328125,False,False,0.0,gemma,2026083348
g088_irrelevant,88,irrelevant,stable,random_direction_046,38315,15934,38315, Copper,clean,1,3,3.1796875,38315,clean,3.1796875,False,False,0.0,gemma,2026083348
g088_paraphrase,88,paraphrase,stable,random_direction_046,38315,15934,38315, Copper,clean,1,3,1.40625,38315,clean,1.40625,False,False,0.0,gemma,2026083348
g088_weak_distractor,88,weak_distractor,competition,random_direction_046,38315,15934,38315, Copper,clean,1,3,2.40625,38315,clean,2.40625,False,False,0.0,gemma,2026083348
g088_competition_balanced,88,competition_balanced,competition,random_direction_046,38315,15934,38315, Copper,clean,1,3,2.59375,38315,clean,2.59375,False,False,0.0,gemma,2026083348
g088_direct_conflict,88,direct_conflict,competition,random_direction_046,38315,15934,5231, **,other,1,3,1.9921875,5231,other,1.9921875,False,False,0.0,gemma,2026083348
g088_closure_update,88,closure_update,closure,random_direction_046,38315,15934,5231, **,other,2,3,2.8046875,5231,other,2.8046875,False,False,0.0,gemma,2026083348
g088_closure_override,88,closure_override,closure,random_direction_046,38315,15934,5231, **,other,25,612,4.68359375,15934,conflict,-0.8828125,False,True,5.56640625,gemma,2026083348
g088_exception_override,88,exception_override,closure,random_direction_046,38315,15934,38315, Copper,clean,1,3,1.5546875,5231,other,-1.6953125,False,True,3.25,gemma,2026083348
g094_clean,94,clean,stable,random_direction_046,38315,15934,38315, Copper,clean,1,3,1.9609375,38315,clean,1.9609375,False,False,0.0,gemma,2026083348
g094_redundant,94,redundant,stable,random_direction_046,38315,15934,5231, **,other,2,3,1.328125,5231,other,1.328125,False,False,0.0,gemma,2026083348
g094_irrelevant,94,irrelevant,stable,random_direction_046,38315,15934,38315, Copper,clean,1,3,2.984375,38315,clean,2.984375,False,False,0.0,gemma,2026083348
g094_paraphrase,94,paraphrase,stable,random_direction_046,38315,15934,38315, Copper,clean,1,3,1.5,38315,clean,1.5,False,False,0.0,gemma,2026083348
g094_weak_distractor,94,weak_distractor,competition,random_direction_046,38315,15934,5231, **,other,2,3,2.8828125,5231,other,2.8828125,False,False,0.0,gemma,2026083348
g094_competition_balanced,94,competition_balanced,competition,random_direction_046,38315,15934,5231, **,other,2,3,2.9296875,5231,other,2.9296875,False,False,0.0,gemma,2026083348
g094_direct_conflict,94,direct_conflict,competition,random_direction_046,38315,15934,5231, **,other,2,3,2.5625,5231,other,2.5625,False,False,0.0,gemma,2026083348
g094_closure_update,94,closure_update,closure,random_direction_046,38315,15934,5231, **,other,2,4,3.0703125,5231,other,3.0703125,False,False,0.0,gemma,2026083348
g094_closure_override,94,closure_override,closure,random_direction_046,38315,15934,5231, **,other,24,477,4.435546875,15934,conflict,-0.9453125,False,True,5.380859375,gemma,2026083348
g094_exception_override,94,exception_override,closure,random_direction_046,38315,15934,5231, **,other,13,265,5.03125,5231,other,-1.4140625,False,False,6.4453125,gemma,2026083348
g000_clean,0,clean,stable,random_direction_047,4075,7640,5231, **,other,2,3,2.234375,5231,other,2.234375,False,False,0.0,gemma,2026083349
g000_redundant,0,redundant,stable,random_direction_047,4075,7640,5231, **,other,2,3,1.9609375,5231,other,1.9609375,False,False,0.0,gemma,2026083349
g000_irrelevant,0,irrelevant,stable,random_direction_047,4075,7640,5231, **,other,2,4,2.609375,5231,other,2.609375,False,False,0.0,gemma,2026083349
g000_paraphrase,0,paraphrase,stable,random_direction_047,4075,7640,5231, **,other,2,3,0.7734375,5231,other,0.7734375,False,False,0.0,gemma,2026083349
g000_weak_distractor,0,weak_distractor,competition,random_direction_047,4075,7640,5231, **,other,2,3,2.015625,5231,other,2.015625,False,False,0.0,gemma,2026083349
g000_competition_balanced,0,competition_balanced,competition,random_direction_047,4075,7640,5231, **,other,2,3,2.015625,5231,other,2.015625,False,False,0.0,gemma,2026083349
g000_direct_conflict,0,direct_conflict,competition,random_direction_047,4075,7640,5231, **,other,2,3,1.0234375,5231,other,1.0234375,False,False,0.0,gemma,2026083349
g000_closure_update,0,closure_update,closure,random_direction_047,4075,7640,5231, **,other,2,7,2.421875,5231,other,0.859375,False,False,1.5625,gemma,2026083349
g000_closure_override,0,closure_override,closure,random_direction_047,4075,7640,5231, **,other,11,49,2.6953125,5231,other,-2.03125,False,False,4.7265625,gemma,2026083349
g000_exception_override,0,exception_override,closure,random_direction_047,4075,7640,5231, **,other,23,77,2.390625,5231,other,-2.7578125,False,False,5.1484375,gemma,2026083349
g004_clean,4,clean,stable,random_direction_047,38315,15934,38315, Copper,clean,1,3,1.9296875,38315,clean,1.9296875,False,False,0.0,gemma,2026083349
g004_redundant,4,redundant,stable,random_direction_047,38315,15934,5231, **,other,2,3,1.203125,5231,other,1.203125,False,False,0.0,gemma,2026083349
g004_irrelevant,4,irrelevant,stable,random_direction_047,38315,15934,38315, Copper,clean,1,3,2.7734375,38315,clean,2.7734375,False,False,0.0,gemma,2026083349
g004_paraphrase,4,paraphrase,stable,random_direction_047,38315,15934,38315, Copper,clean,1,3,1.328125,38315,clean,1.328125,False,False,0.0,gemma,2026083349
g004_weak_distractor,4,weak_distractor,competition,random_direction_047,38315,15934,5231, **,other,1,3,2.546875,5231,other,2.546875,False,False,0.0,gemma,2026083349
g004_competition_balanced,4,competition_balanced,competition,random_direction_047,38315,15934,38315, Copper,clean,1,3,3.375,38315,clean,3.375,False,False,0.0,gemma,2026083349
g004_direct_conflict,4,direct_conflict,competition,random_direction_047,38315,15934,5231, **,other,2,3,2.4140625,5231,other,2.4140625,False,False,0.0,gemma,2026083349
g004_closure_update,4,closure_update,closure,random_direction_047,38315,15934,5231, **,other,2,3,2.4765625,5231,other,2.4765625,False,False,0.0,gemma,2026083349
g004_closure_override,4,closure_override,closure,random_direction_047,38315,15934,5231, **,other,17,369,4.439453125,38315,clean,0.1875,False,True,4.251953125,gemma,2026083349
g004_exception_override,4,exception_override,closure,random_direction_047,38315,15934,5231, **,other,9,826,6.7421875,5231,other,-0.734375,False,False,7.4765625,gemma,2026083349
g009_clean,9,clean,stable,random_direction_047,5571,4589,5571, East,clean,1,6,4.0625,5571,clean,4.0625,False,False,0.0,gemma,2026083349
g009_redundant,9,redundant,stable,random_direction_047,5571,4589,5231, **,other,2,6,3.921875,5231,other,3.921875,False,False,0.0,gemma,2026083349
g009_irrelevant,9,irrelevant,stable,random_direction_047,5571,4589,5571, East,clean,1,6,4.8984375,5571,clean,4.8984375,False,False,0.0,gemma,2026083349
g009_paraphrase,9,paraphrase,stable,random_direction_047,5571,4589,5231, **,other,2,7,2.2265625,5231,other,2.2265625,False,False,0.0,gemma,2026083349
g009_weak_distractor,9,weak_distractor,competition,random_direction_047,5571,4589,5231, **,other,2,7,5.0078125,5231,other,5.0078125,False,False,0.0,gemma,2026083349
g009_competition_balanced,9,competition_balanced,competition,random_direction_047,5571,4589,5231, **,other,2,4,3.53125,5231,other,3.53125,False,False,0.0,gemma,2026083349
g009_direct_conflict,9,direct_conflict,competition,random_direction_047,5571,4589,5231, **,other,2,4,3.4296875,5231,other,3.4296875,False,False,0.0,gemma,2026083349
g009_closure_update,9,closure_update,closure,random_direction_047,5571,4589,5231, **,other,2,3,2.875,5231,other,2.875,False,False,0.0,gemma,2026083349
g009_closure_override,9,closure_override,closure,random_direction_047,5571,4589,5231, **,other,63,343,2.232421875,5231,other,0.21875,False,False,2.013671875,gemma,2026083349
g009_exception_override,9,exception_override,closure,random_direction_047,5571,4589,5231, **,other,6,9,2.46875,5231,other,0.0703125,False,False,2.3984375,gemma,2026083349
g010_clean,10,clean,stable,random_direction_047,38315,15934,38315, Copper,clean,1,3,2.75,38315,clean,2.75,False,False,0.0,gemma,2026083349
g010_redundant,10,redundant,stable,random_direction_047,38315,15934,5231, **,other,2,3,2.109375,5231,other,2.109375,False,False,0.0,gemma,2026083349
g010_irrelevant,10,irrelevant,stable,random_direction_047,38315,15934,38315, Copper,clean,1,4,3.84375,38315,clean,3.84375,False,False,0.0,gemma,2026083349
g010_paraphrase,10,paraphrase,stable,random_direction_047,38315,15934,5231, **,other,2,4,2.1875,5231,other,2.1875,False,False,0.0,gemma,2026083349
g010_weak_distractor,10,weak_distractor,competition,random_direction_047,38315,15934,5231, **,other,2,3,3.2734375,5231,other,3.2734375,False,False,0.0,gemma,2026083349
g010_competition_balanced,10,competition_balanced,competition,random_direction_047,38315,15934,38315, Copper,clean,1,4,3.859375,38315,clean,3.859375,False,False,0.0,gemma,2026083349
g010_direct_conflict,10,direct_conflict,competition,random_direction_047,38315,15934,5231, **,other,2,3,3.1484375,5231,other,3.1484375,False,False,0.0,gemma,2026083349
g010_closure_update,10,closure_update,closure,random_direction_047,38315,15934,5231, **,other,2,4,3.296875,5231,other,3.296875,False,False,0.0,gemma,2026083349
g010_closure_override,10,closure_override,closure,random_direction_047,38315,15934,5231, **,other,18,857,4.779296875,5231,other,-0.3828125,False,False,5.162109375,gemma,2026083349
g010_exception_override,10,exception_override,closure,random_direction_047,38315,15934,5231, **,other,28,1917,5.7265625,5231,other,-0.1875,False,False,5.9140625,gemma,2026083349
g011_clean,11,clean,stable,random_direction_047,6863,17186,5231, **,other,2,6,3.2109375,5231,other,3.2109375,False,False,0.0,gemma,2026083349
g011_redundant,11,redundant,stable,random_direction_047,6863,17186,5231, **,other,2,4,2.875,5231,other,2.875,False,False,0.0,gemma,2026083349
g011_irrelevant,11,irrelevant,stable,random_direction_047,6863,17186,5231, **,other,2,4,3.4140625,5231,other,3.4140625,False,False,0.0,gemma,2026083349
g011_paraphrase,11,paraphrase,stable,random_direction_047,6863,17186,6863, Gold,clean,1,4,2.46875,6863,clean,2.46875,False,False,0.0,gemma,2026083349
g011_weak_distractor,11,weak_distractor,competition,random_direction_047,6863,17186,5231, **,other,2,4,3.1875,5231,other,3.1875,False,False,0.0,gemma,2026083349
g011_competition_balanced,11,competition_balanced,competition,random_direction_047,6863,17186,5231, **,other,2,3,2.265625,5231,other,2.265625,False,False,0.0,gemma,2026083349
g011_direct_conflict,11,direct_conflict,competition,random_direction_047,6863,17186,5231, **,other,2,3,2.1640625,5231,other,2.1640625,False,False,0.0,gemma,2026083349
g011_closure_update,11,closure_update,closure,random_direction_047,6863,17186,5231, **,other,3,5,0.6796875,5231,other,0.921875,False,False,-0.2421875,gemma,2026083349
g011_closure_override,11,closure_override,closure,random_direction_047,6863,17186,5231, **,other,35,6,-3.125,5231,other,-1.328125,False,False,-1.796875,gemma,2026083349
g011_exception_override,11,exception_override,closure,random_direction_047,6863,17186,5231, **,other,1542,36,-4.92626953125,5231,other,-1.8203125,False,False,-3.10595703125,gemma,2026083349
g012_clean,12,clean,stable,random_direction_047,4075,7640,5231, **,other,2,5,2.4453125,5231,other,2.4453125,False,False,0.0,gemma,2026083349
g012_redundant,12,redundant,stable,random_direction_047,4075,7640,5231, **,other,2,3,2.4765625,5231,other,2.4765625,False,False,0.0,gemma,2026083349
g012_irrelevant,12,irrelevant,stable,random_direction_047,4075,7640,5231, **,other,2,7,3.7265625,5231,other,3.7265625,False,False,0.0,gemma,2026083349
g012_paraphrase,12,paraphrase,stable,random_direction_047,4075,7640,5231, **,other,2,3,1.9140625,5231,other,1.9140625,False,False,0.0,gemma,2026083349
g012_weak_distractor,12,weak_distractor,competition,random_direction_047,4075,7640,5231, **,other,2,4,2.75,5231,other,2.75,False,False,0.0,gemma,2026083349
g012_competition_balanced,12,competition_balanced,competition,random_direction_047,4075,7640,5231, **,other,2,3,1.7421875,5231,other,1.7421875,False,False,0.0,gemma,2026083349
g012_direct_conflict,12,direct_conflict,competition,random_direction_047,4075,7640,5231, **,other,2,3,0.8828125,5231,other,0.8828125,False,False,0.0,gemma,2026083349
g012_closure_update,12,closure_update,closure,random_direction_047,4075,7640,5231, **,other,2,9,3.7265625,5231,other,1.6328125,False,False,2.09375,gemma,2026083349
g012_closure_override,12,closure_override,closure,random_direction_047,4075,7640,5231, **,other,9,74,3.34765625,7640,conflict,-2.2578125,False,True,5.60546875,gemma,2026083349
g012_exception_override,12,exception_override,closure,random_direction_047,4075,7640,5231, **,other,18,90,3.0546875,5231,other,-2.171875,False,False,5.2265625,gemma,2026083349
g015_clean,15,clean,stable,random_direction_047,5571,4589,5231, **,other,2,3,1.203125,5231,other,1.203125,False,False,0.0,gemma,2026083349
g015_redundant,15,redundant,stable,random_direction_047,5571,4589,5231, **,other,2,3,1.09375,5231,other,1.09375,False,False,0.0,gemma,2026083349
g015_irrelevant,15,irrelevant,stable,random_direction_047,5571,4589,5571, East,clean,1,3,2.9375,5571,clean,2.9375,False,False,0.0,gemma,2026083349
g015_paraphrase,15,paraphrase,stable,random_direction_047,5571,4589,5231, **,other,2,5,1.6640625,5231,other,1.6640625,False,False,0.0,gemma,2026083349
g015_weak_distractor,15,weak_distractor,competition,random_direction_047,5571,4589,5231, **,other,2,3,2.71875,5231,other,2.71875,False,False,0.0,gemma,2026083349
g015_competition_balanced,15,competition_balanced,competition,random_direction_047,5571,4589,5231, **,other,2,3,1.5078125,5231,other,1.5078125,False,False,0.0,gemma,2026083349
g015_direct_conflict,15,direct_conflict,competition,random_direction_047,5571,4589,5231, **,other,2,3,1.1796875,5231,other,1.1796875,False,False,0.0,gemma,2026083349
g015_closure_update,15,closure_update,closure,random_direction_047,5571,4589,5231, **,other,2,3,1.2265625,5231,other,1.2265625,False,False,0.0,gemma,2026083349
g015_closure_override,15,closure_override,closure,random_direction_047,5571,4589,5231, **,other,26,18,-0.578125,4589,conflict,-2.7109375,False,True,2.1328125,gemma,2026083349
g015_exception_override,15,exception_override,closure,random_direction_047,5571,4589,5231, **,other,5,3,-0.359375,5231,other,-1.796875,False,False,1.4375,gemma,2026083349
g018_clean,18,clean,stable,random_direction_047,4075,7640,5231, **,other,2,3,1.6796875,5231,other,1.6796875,False,False,0.0,gemma,2026083349
g018_redundant,18,redundant,stable,random_direction_047,4075,7640,5231, **,other,2,3,1.5234375,5231,other,1.5234375,False,False,0.0,gemma,2026083349
g018_irrelevant,18,irrelevant,stable,random_direction_047,4075,7640,5231, **,other,2,6,2.78125,5231,other,2.78125,False,False,0.0,gemma,2026083349
g018_paraphrase,18,paraphrase,stable,random_direction_047,4075,7640,5231, **,other,2,3,1.21875,5231,other,1.21875,False,False,0.0,gemma,2026083349
g018_weak_distractor,18,weak_distractor,competition,random_direction_047,4075,7640,5231, **,other,2,3,2.046875,5231,other,2.046875,False,False,0.0,gemma,2026083349
g018_competition_balanced,18,competition_balanced,competition,random_direction_047,4075,7640,5231, **,other,2,3,1.171875,5231,other,1.171875,False,False,0.0,gemma,2026083349
g018_direct_conflict,18,direct_conflict,competition,random_direction_047,4075,7640,5231, **,other,2,3,0.3671875,5231,other,0.3671875,False,False,0.0,gemma,2026083349
g018_closure_update,18,closure_update,closure,random_direction_047,4075,7640,5231, **,other,2,3,0.84375,5231,other,0.84375,False,False,0.0,gemma,2026083349
g018_closure_override,18,closure_override,closure,random_direction_047,4075,7640,5231, **,other,10,60,3.08203125,7640,conflict,-2.765625,False,True,5.84765625,gemma,2026083349
g018_exception_override,18,exception_override,closure,random_direction_047,4075,7640,5231, **,other,16,75,2.7109375,5231,other,-2.609375,False,False,5.3203125,gemma,2026083349
g022_clean,22,clean,stable,random_direction_047,38315,15934,5231, **,other,2,3,1.2734375,5231,other,1.2734375,False,False,0.0,gemma,2026083349
g022_redundant,22,redundant,stable,random_direction_047,38315,15934,5231, **,other,2,3,0.59375,5231,other,0.59375,False,False,0.0,gemma,2026083349
g022_irrelevant,22,irrelevant,stable,random_direction_047,38315,15934,5231, **,other,2,3,2.2421875,5231,other,2.2421875,False,False,0.0,gemma,2026083349
g022_paraphrase,22,paraphrase,stable,random_direction_047,38315,15934,5231, **,other,2,4,2.296875,5231,other,2.296875,False,False,0.0,gemma,2026083349
g022_weak_distractor,22,weak_distractor,competition,random_direction_047,38315,15934,5231, **,other,2,3,1.9765625,5231,other,1.9765625,False,False,0.0,gemma,2026083349
g022_competition_balanced,22,competition_balanced,competition,random_direction_047,38315,15934,5231, **,other,2,3,2.6875,5231,other,2.6875,False,False,0.0,gemma,2026083349
g022_direct_conflict,22,direct_conflict,competition,random_direction_047,38315,15934,5231, **,other,2,3,0.828125,5231,other,0.828125,False,False,0.0,gemma,2026083349
g022_closure_update,22,closure_update,closure,random_direction_047,38315,15934,5231, **,other,2,3,2.0234375,5231,other,2.0234375,False,False,0.0,gemma,2026083349
g022_closure_override,22,closure_override,closure,random_direction_047,38315,15934,5231, **,other,37,1216,4.294921875,15934,conflict,-1.484375,False,True,5.779296875,gemma,2026083349
g022_exception_override,22,exception_override,closure,random_direction_047,38315,15934,5231, **,other,30,2659,6.233551025390625,5231,other,-0.9140625,False,False,7.147613525390625,gemma,2026083349
g026_clean,26,clean,stable,random_direction_047,4612,4316,5231, **,other,2,3,0.4296875,5231,other,0.4296875,False,False,0.0,gemma,2026083349
g026_redundant,26,redundant,stable,random_direction_047,4612,4316,5231, **,other,2,3,0.40625,5231,other,0.40625,False,False,0.0,gemma,2026083349
g026_irrelevant,26,irrelevant,stable,random_direction_047,4612,4316,5231, **,other,2,3,1.6328125,5231,other,1.6328125,False,False,0.0,gemma,2026083349
g026_paraphrase,26,paraphrase,stable,random_direction_047,4612,4316,5231, **,other,6,4,-0.6640625,5231,other,-0.6640625,False,False,0.0,gemma,2026083349
g026_weak_distractor,26,weak_distractor,competition,random_direction_047,4612,4316,5231, **,other,2,3,2.03125,5231,other,2.03125,False,False,0.0,gemma,2026083349
g026_competition_balanced,26,competition_balanced,competition,random_direction_047,4612,4316,5231, **,other,2,3,0.7578125,5231,other,0.7578125,False,False,0.0,gemma,2026083349
g026_direct_conflict,26,direct_conflict,competition,random_direction_047,4612,4316,5231, **,other,2,3,0.0859375,5231,other,0.0859375,False,False,0.0,gemma,2026083349
g026_closure_update,26,closure_update,closure,random_direction_047,4612,4316,5231, **,other,3,2,-0.1875,5231,other,-0.1875,False,False,0.0,gemma,2026083349
g026_closure_override,26,closure_override,closure,random_direction_047,4612,4316,5231, **,other,177,52,-1.51171875,4316,conflict,-2.7578125,False,True,1.24609375,gemma,2026083349
g026_exception_override,26,exception_override,closure,random_direction_047,4612,4316,5231, **,other,250,195,-0.29296875,5231,other,-1.8203125,False,False,1.52734375,gemma,2026083349
g030_clean,30,clean,stable,random_direction_047,4075,7640,5231, **,other,2,5,2.5,5231,other,2.5,False,False,0.0,gemma,2026083349
g030_redundant,30,redundant,stable,random_direction_047,4075,7640,5231, **,other,2,3,2.2265625,5231,other,2.2265625,False,False,0.0,gemma,2026083349
g030_irrelevant,30,irrelevant,stable,random_direction_047,4075,7640,5231, **,other,2,6,3.0078125,5231,other,3.0078125,False,False,0.0,gemma,2026083349
g030_paraphrase,30,paraphrase,stable,random_direction_047,4075,7640,5231, **,other,2,4,1.4765625,5231,other,1.4765625,False,False,0.0,gemma,2026083349
g030_weak_distractor,30,weak_distractor,competition,random_direction_047,4075,7640,5231, **,other,2,3,2.0390625,5231,other,2.0390625,False,False,0.0,gemma,2026083349
g030_competition_balanced,30,competition_balanced,competition,random_direction_047,4075,7640,5231, **,other,2,3,1.734375,5231,other,1.734375,False,False,0.0,gemma,2026083349
g030_direct_conflict,30,direct_conflict,competition,random_direction_047,4075,7640,5231, **,other,2,3,1.1640625,5231,other,1.1640625,False,False,0.0,gemma,2026083349
g030_closure_update,30,closure_update,closure,random_direction_047,4075,7640,5231, **,other,2,7,2.796875,5231,other,1.0390625,False,False,1.7578125,gemma,2026083349
g030_closure_override,30,closure_override,closure,random_direction_047,4075,7640,5231, **,other,9,75,3.421875,7640,conflict,-2.5,False,True,5.921875,gemma,2026083349
g030_exception_override,30,exception_override,closure,random_direction_047,4075,7640,5231, **,other,19,145,3.40625,5231,other,-2.4140625,False,False,5.8203125,gemma,2026083349
g031_clean,31,clean,stable,random_direction_047,6724,21730,5231, **,other,1,4,3.1640625,5231,other,3.1640625,False,False,0.0,gemma,2026083349
g031_redundant,31,redundant,stable,random_direction_047,6724,21730,5231, **,other,2,3,2.6015625,5231,other,2.6015625,False,False,0.0,gemma,2026083349
g031_irrelevant,31,irrelevant,stable,random_direction_047,6724,21730,6724, Green,clean,1,6,3.7265625,6724,clean,3.7265625,False,False,0.0,gemma,2026083349
g031_paraphrase,31,paraphrase,stable,random_direction_047,6724,21730,5231, **,other,2,3,2.0625,5231,other,2.0625,False,False,0.0,gemma,2026083349
g031_weak_distractor,31,weak_distractor,competition,random_direction_047,6724,21730,5231, **,other,2,5,3.4453125,5231,other,3.4453125,False,False,0.0,gemma,2026083349
g031_competition_balanced,31,competition_balanced,competition,random_direction_047,6724,21730,5231, **,other,2,4,2.953125,5231,other,2.953125,False,False,0.0,gemma,2026083349
g031_direct_conflict,31,direct_conflict,competition,random_direction_047,6724,21730,5231, **,other,2,3,2.6796875,5231,other,2.6796875,False,False,0.0,gemma,2026083349
g031_closure_update,31,closure_update,closure,random_direction_047,6724,21730,5231, **,other,2,7,3.1015625,5231,other,2.203125,False,False,0.8984375,gemma,2026083349
g031_closure_override,31,closure_override,closure,random_direction_047,6724,21730,5231, **,other,9,30,1.79296875,5231,other,-1.453125,False,False,3.24609375,gemma,2026083349
g031_exception_override,31,exception_override,closure,random_direction_047,6724,21730,5231, **,other,8,43,3.4453125,5231,other,-2.328125,False,False,5.7734375,gemma,2026083349
g033_clean,33,clean,stable,random_direction_047,5571,4589,5571, East,clean,1,3,1.859375,5571,clean,1.859375,False,False,0.0,gemma,2026083349
g033_redundant,33,redundant,stable,random_direction_047,5571,4589,5231, **,other,2,3,1.6875,5231,other,1.6875,False,False,0.0,gemma,2026083349
g033_irrelevant,33,irrelevant,stable,random_direction_047,5571,4589,5571, East,clean,1,3,2.703125,5571,clean,2.703125,False,False,0.0,gemma,2026083349
g033_paraphrase,33,paraphrase,stable,random_direction_047,5571,4589,5231, **,other,2,3,0.828125,5231,other,0.828125,False,False,0.0,gemma,2026083349
g033_weak_distractor,33,weak_distractor,competition,random_direction_047,5571,4589,5231, **,other,2,3,2.890625,5231,other,2.890625,False,False,0.0,gemma,2026083349
g033_competition_balanced,33,competition_balanced,competition,random_direction_047,5571,4589,5231, **,other,2,3,1.9453125,5231,other,1.9453125,False,False,0.0,gemma,2026083349
g033_direct_conflict,33,direct_conflict,competition,random_direction_047,5571,4589,5231, **,other,2,3,1.65625,5231,other,1.65625,False,False,0.0,gemma,2026083349
g033_closure_update,33,closure_update,closure,random_direction_047,5571,4589,5571, East,clean,1,3,2.734375,5571,clean,2.734375,False,False,0.0,gemma,2026083349
g033_closure_override,33,closure_override,closure,random_direction_047,5571,4589,5231, **,other,79,207,1.23828125,5231,other,-1.15625,False,False,2.39453125,gemma,2026083349
g033_exception_override,33,exception_override,closure,random_direction_047,5571,4589,5231, **,other,2,4,2.6171875,5231,other,-0.3125,False,False,2.9296875,gemma,2026083349
g039_clean,39,clean,stable,random_direction_047,5571,4589,5231, **,other,2,3,1.2734375,5231,other,1.2734375,False,False,0.0,gemma,2026083349
g039_redundant,39,redundant,stable,random_direction_047,5571,4589,5231, **,other,2,3,1.3359375,5231,other,1.3359375,False,False,0.0,gemma,2026083349
g039_irrelevant,39,irrelevant,stable,random_direction_047,5571,4589,5571, East,clean,1,3,2.6171875,5571,clean,2.6171875,False,False,0.0,gemma,2026083349
g039_paraphrase,39,paraphrase,stable,random_direction_047,5571,4589,5231, **,other,2,3,0.71875,5231,other,0.71875,False,False,0.0,gemma,2026083349
g039_weak_distractor,39,weak_distractor,competition,random_direction_047,5571,4589,5571, East,clean,1,3,3.15625,5571,clean,3.15625,False,False,0.0,gemma,2026083349
g039_competition_balanced,39,competition_balanced,competition,random_direction_047,5571,4589,5231, **,other,1,3,2.171875,5231,other,2.171875,False,False,0.0,gemma,2026083349
g039_direct_conflict,39,direct_conflict,competition,random_direction_047,5571,4589,5231, **,other,2,3,1.671875,5231,other,1.671875,False,False,0.0,gemma,2026083349
