task,representation,prompt_id,metric,value
addition_disjoint,direction_only,arith_024_explicit_correction,leave_one_out_alignment,-0.37467873096466064
addition_disjoint,direction_only,arith_024_final_recheck,leave_one_out_alignment,-0.37782004475593567
addition_disjoint,direction_only,arith_025_clean,leave_one_out_alignment,-0.3737391233444214
addition_disjoint,direction_only,arith_025_paraphrase,leave_one_out_alignment,-0.3752032518386841
addition_disjoint,direction_only,arith_025_untrusted_conflict,leave_one_out_alignment,-0.37513992190361023
addition_disjoint,direction_only,arith_025_asserted_conflict,leave_one_out_alignment,-0.3761720061302185
addition_disjoint,direction_only,arith_025_explicit_correction,leave_one_out_alignment,-0.37396350502967834
addition_disjoint,direction_only,arith_025_final_recheck,leave_one_out_alignment,-0.3777523934841156
addition_disjoint,direction_only,arith_026_clean,leave_one_out_alignment,-0.37602126598358154
addition_disjoint,direction_only,arith_026_paraphrase,leave_one_out_alignment,-0.37736478447914124
addition_disjoint,direction_only,arith_026_untrusted_conflict,leave_one_out_alignment,-0.37673649191856384
addition_disjoint,direction_only,arith_026_asserted_conflict,leave_one_out_alignment,-0.37837880849838257
addition_disjoint,direction_only,arith_026_explicit_correction,leave_one_out_alignment,-0.3768655061721802
addition_disjoint,direction_only,arith_026_final_recheck,leave_one_out_alignment,-0.3798239529132843
addition_disjoint,direction_only,arith_027_clean,leave_one_out_alignment,-0.37458741664886475
addition_disjoint,direction_only,arith_027_paraphrase,leave_one_out_alignment,-0.37600985169410706
addition_disjoint,direction_only,arith_027_untrusted_conflict,leave_one_out_alignment,-0.37487393617630005
addition_disjoint,direction_only,arith_027_asserted_conflict,leave_one_out_alignment,-0.37592828273773193
addition_disjoint,direction_only,arith_027_explicit_correction,leave_one_out_alignment,-0.37437841296195984
addition_disjoint,direction_only,arith_027_final_recheck,leave_one_out_alignment,-0.37743985652923584
addition_disjoint,direction_only,arith_028_clean,leave_one_out_alignment,-0.3746296465396881
addition_disjoint,direction_only,arith_028_paraphrase,leave_one_out_alignment,-0.37532874941825867
addition_disjoint,direction_only,arith_028_untrusted_conflict,leave_one_out_alignment,-0.3739548921585083
addition_disjoint,direction_only,arith_028_asserted_conflict,leave_one_out_alignment,-0.37684985995292664
addition_disjoint,direction_only,arith_028_explicit_correction,leave_one_out_alignment,-0.37393054366111755
addition_disjoint,direction_only,arith_028_final_recheck,leave_one_out_alignment,-0.37771666049957275
addition_disjoint,direction_only,arith_029_clean,leave_one_out_alignment,-0.37472644448280334
addition_disjoint,direction_only,arith_029_paraphrase,leave_one_out_alignment,-0.37600862979888916
addition_disjoint,direction_only,arith_029_untrusted_conflict,leave_one_out_alignment,-0.3750324249267578
addition_disjoint,direction_only,arith_029_asserted_conflict,leave_one_out_alignment,-0.37637147307395935
addition_disjoint,direction_only,arith_029_explicit_correction,leave_one_out_alignment,-0.375074565410614
addition_disjoint,direction_only,arith_029_final_recheck,leave_one_out_alignment,-0.377955824136734
addition_disjoint,direction_only,arith_030_clean,leave_one_out_alignment,-0.37469643354415894
addition_disjoint,direction_only,arith_030_paraphrase,leave_one_out_alignment,-0.37611284852027893
addition_disjoint,direction_only,arith_030_untrusted_conflict,leave_one_out_alignment,-0.37465900182724
addition_disjoint,direction_only,arith_030_asserted_conflict,leave_one_out_alignment,-0.37605586647987366
addition_disjoint,direction_only,arith_030_explicit_correction,leave_one_out_alignment,-0.3737350106239319
addition_disjoint,direction_only,arith_030_final_recheck,leave_one_out_alignment,-0.3778741657733917
addition_disjoint,direction_only,arith_031_clean,leave_one_out_alignment,-0.3760998845100403
addition_disjoint,direction_only,arith_031_paraphrase,leave_one_out_alignment,-0.37763500213623047
addition_disjoint,direction_only,arith_031_untrusted_conflict,leave_one_out_alignment,-0.3768218457698822
addition_disjoint,direction_only,arith_031_asserted_conflict,leave_one_out_alignment,-0.37731656432151794
addition_disjoint,direction_only,arith_031_explicit_correction,leave_one_out_alignment,-0.37523213028907776
addition_disjoint,direction_only,arith_031_final_recheck,leave_one_out_alignment,-0.3797364830970764
addition_disjoint,norm_only_fixed_direction,arith_016_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_016_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_016_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_016_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_016_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_016_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_019_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_019_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_019_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_019_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_019_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_019_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_029_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_029_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_029_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_029_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_029_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_029_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_clean,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_paraphrase,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_untrusted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_asserted_conflict,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_explicit_correction,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_final_recheck,future_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_016_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_016_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_016_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_016_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_016_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_016_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_017_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_018_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_019_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_019_paraphrase,leave_one_out_alignment,0.9999999403953552
addition_disjoint,norm_only_fixed_direction,arith_019_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_019_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_019_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_019_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_020_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_021_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_022_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_023_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_024_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_025_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_026_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_027_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_028_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_029_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_029_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_029_untrusted_conflict,leave_one_out_alignment,0.9999999403953552
addition_disjoint,norm_only_fixed_direction,arith_029_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_029_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_029_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_030_final_recheck,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_clean,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_paraphrase,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_untrusted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_asserted_conflict,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_explicit_correction,leave_one_out_alignment,1.0
addition_disjoint,norm_only_fixed_direction,arith_031_final_recheck,leave_one_out_alignment,1.0
arithmetic_mixed,direction_only,arith_000_clean,future_alignment,-0.2261231243610382
arithmetic_mixed,direction_only,arith_000_paraphrase,future_alignment,-0.22530972957611084
arithmetic_mixed,direction_only,arith_000_untrusted_conflict,future_alignment,-0.22562234103679657
arithmetic_mixed,direction_only,arith_000_asserted_conflict,future_alignment,-0.2266329675912857
arithmetic_mixed,direction_only,arith_000_explicit_correction,future_alignment,-0.2248058021068573
arithmetic_mixed,direction_only,arith_000_final_recheck,future_alignment,-0.22871854901313782
arithmetic_mixed,direction_only,arith_001_clean,future_alignment,-0.22628594934940338
arithmetic_mixed,direction_only,arith_001_paraphrase,future_alignment,-0.22609758377075195
arithmetic_mixed,direction_only,arith_001_untrusted_conflict,future_alignment,-0.2250886857509613
arithmetic_mixed,direction_only,arith_001_asserted_conflict,future_alignment,-0.2267579585313797
arithmetic_mixed,direction_only,arith_001_explicit_correction,future_alignment,-0.2246454805135727
arithmetic_mixed,direction_only,arith_001_final_recheck,future_alignment,-0.22892741858959198
arithmetic_mixed,direction_only,arith_002_clean,future_alignment,-0.22701333463191986
arithmetic_mixed,direction_only,arith_002_paraphrase,future_alignment,-0.22759823501110077
arithmetic_mixed,direction_only,arith_002_untrusted_conflict,future_alignment,-0.22597770392894745
arithmetic_mixed,direction_only,arith_002_asserted_conflict,future_alignment,-0.22661879658699036
arithmetic_mixed,direction_only,arith_002_explicit_correction,future_alignment,-0.22502969205379486
arithmetic_mixed,direction_only,arith_002_final_recheck,future_alignment,-0.22867035865783691
arithmetic_mixed,direction_only,arith_003_clean,future_alignment,-0.22814252972602844
arithmetic_mixed,direction_only,arith_003_paraphrase,future_alignment,-0.22700448334217072
arithmetic_mixed,direction_only,arith_003_untrusted_conflict,future_alignment,-0.22729603946208954
arithmetic_mixed,direction_only,arith_003_asserted_conflict,future_alignment,-0.22738024592399597
arithmetic_mixed,direction_only,arith_003_explicit_correction,future_alignment,-0.22612425684928894
arithmetic_mixed,direction_only,arith_003_final_recheck,future_alignment,-0.22989241778850555
arithmetic_mixed,direction_only,arith_004_clean,future_alignment,-0.2255011945962906
arithmetic_mixed,direction_only,arith_004_paraphrase,future_alignment,-0.22546999156475067
arithmetic_mixed,direction_only,arith_004_untrusted_conflict,future_alignment,-0.22430625557899475
arithmetic_mixed,direction_only,arith_004_asserted_conflict,future_alignment,-0.22633454203605652
arithmetic_mixed,direction_only,arith_004_explicit_correction,future_alignment,-0.22379399836063385
arithmetic_mixed,direction_only,arith_004_final_recheck,future_alignment,-0.2281992882490158
arithmetic_mixed,direction_only,arith_005_clean,future_alignment,-0.22698819637298584
arithmetic_mixed,direction_only,arith_005_paraphrase,future_alignment,-0.22623147070407867
arithmetic_mixed,direction_only,arith_005_untrusted_conflict,future_alignment,-0.22451439499855042
arithmetic_mixed,direction_only,arith_005_asserted_conflict,future_alignment,-0.22665393352508545
arithmetic_mixed,direction_only,arith_005_explicit_correction,future_alignment,-0.22447314858436584
arithmetic_mixed,direction_only,arith_005_final_recheck,future_alignment,-0.22849060595035553
arithmetic_mixed,direction_only,arith_006_clean,future_alignment,-0.22663013637065887
arithmetic_mixed,direction_only,arith_006_paraphrase,future_alignment,-0.2254713922739029
arithmetic_mixed,direction_only,arith_006_untrusted_conflict,future_alignment,-0.22492827475070953
arithmetic_mixed,direction_only,arith_006_asserted_conflict,future_alignment,-0.2263098508119583
arithmetic_mixed,direction_only,arith_006_explicit_correction,future_alignment,-0.22426696121692657
arithmetic_mixed,direction_only,arith_006_final_recheck,future_alignment,-0.228684663772583
arithmetic_mixed,direction_only,arith_007_clean,future_alignment,-0.22566835582256317
arithmetic_mixed,direction_only,arith_007_paraphrase,future_alignment,-0.22521397471427917
arithmetic_mixed,direction_only,arith_007_untrusted_conflict,future_alignment,-0.22403736412525177
arithmetic_mixed,direction_only,arith_007_asserted_conflict,future_alignment,-0.22550325095653534
arithmetic_mixed,direction_only,arith_007_explicit_correction,future_alignment,-0.22301508486270905
arithmetic_mixed,direction_only,arith_007_final_recheck,future_alignment,-0.22816555202007294
arithmetic_mixed,direction_only,arith_008_clean,future_alignment,-0.22657664120197296
arithmetic_mixed,direction_only,arith_008_paraphrase,future_alignment,-0.22607995569705963
arithmetic_mixed,direction_only,arith_008_untrusted_conflict,future_alignment,-0.22540993988513947
arithmetic_mixed,direction_only,arith_008_asserted_conflict,future_alignment,-0.22650061547756195
arithmetic_mixed,direction_only,arith_008_explicit_correction,future_alignment,-0.22474564611911774
arithmetic_mixed,direction_only,arith_008_final_recheck,future_alignment,-0.22840408980846405
arithmetic_mixed,direction_only,arith_009_clean,future_alignment,-0.22552433609962463
arithmetic_mixed,direction_only,arith_009_paraphrase,future_alignment,-0.2249988466501236
arithmetic_mixed,direction_only,arith_009_untrusted_conflict,future_alignment,-0.22426553070545197
arithmetic_mixed,direction_only,arith_009_asserted_conflict,future_alignment,-0.22521086037158966
arithmetic_mixed,direction_only,arith_009_explicit_correction,future_alignment,-0.2228231579065323
arithmetic_mixed,direction_only,arith_009_final_recheck,future_alignment,-0.22772319614887238
arithmetic_mixed,direction_only,arith_010_clean,future_alignment,-0.22681249678134918
arithmetic_mixed,direction_only,arith_010_paraphrase,future_alignment,-0.22676421701908112
arithmetic_mixed,direction_only,arith_010_untrusted_conflict,future_alignment,-0.2258913367986679
arithmetic_mixed,direction_only,arith_010_asserted_conflict,future_alignment,-0.22700703144073486
arithmetic_mixed,direction_only,arith_010_explicit_correction,future_alignment,-0.22491924464702606
arithmetic_mixed,direction_only,arith_010_final_recheck,future_alignment,-0.2292635440826416
arithmetic_mixed,direction_only,arith_011_clean,future_alignment,-0.22720888257026672
arithmetic_mixed,direction_only,arith_011_paraphrase,future_alignment,-0.22677288949489594
arithmetic_mixed,direction_only,arith_011_untrusted_conflict,future_alignment,-0.2250906229019165
arithmetic_mixed,direction_only,arith_011_asserted_conflict,future_alignment,-0.22682109475135803
arithmetic_mixed,direction_only,arith_011_explicit_correction,future_alignment,-0.2252339869737625
arithmetic_mixed,direction_only,arith_011_final_recheck,future_alignment,-0.22861874103546143
arithmetic_mixed,direction_only,arith_012_clean,future_alignment,-0.22746345400810242
arithmetic_mixed,direction_only,arith_012_paraphrase,future_alignment,-0.2270028293132782
arithmetic_mixed,direction_only,arith_012_untrusted_conflict,future_alignment,-0.22676189243793488
arithmetic_mixed,direction_only,arith_012_asserted_conflict,future_alignment,-0.2269061654806137
arithmetic_mixed,direction_only,arith_012_explicit_correction,future_alignment,-0.2252129465341568
arithmetic_mixed,direction_only,arith_012_final_recheck,future_alignment,-0.22922049462795258
arithmetic_mixed,direction_only,arith_013_clean,future_alignment,-0.22556732594966888
arithmetic_mixed,direction_only,arith_013_paraphrase,future_alignment,-0.2250438630580902
arithmetic_mixed,direction_only,arith_013_untrusted_conflict,future_alignment,-0.2239697128534317
arithmetic_mixed,direction_only,arith_013_asserted_conflict,future_alignment,-0.22647249698638916
arithmetic_mixed,direction_only,arith_013_explicit_correction,future_alignment,-0.2242402583360672
