prompt_id,graph_id,entity_id,relation_id,condition,mechanism,mechanism_id,clean_label,conflict_label,clean_token_id,conflict_token_id,text,R_L20,R_L21,R_L22,R_L23,R_L24,R_L25,final_clean_logit,final_conflict_logit,pair_choice,dR_L20,dR_L21,dR_L22,dR_L23,dR_L24,dR_L25,DeltaU,D_B_proxy,R_final_margin
g080_weak_distractor,80,13,2,weak_distractor,competition,1,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",0.7072383,0.9651747,-1.3902798,-1.0044746,-0.7598934,-1.6663952,29.703125,30.65625,conflict,-0.9578785,-0.61998415,-0.2268362,-0.14459324,-0.11565018,-0.18148613,3.0405884,0.11565018,-0.953125
g080_competition_balanced,80,13,2,competition_balanced,competition,1,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Competing fact: Iris is also associated with South.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",0.18329597,0.1754756,-3.1568503,-2.965909,-2.503559,-3.852703,28.859375,30.640625,conflict,-1.4818208,-1.4096832,-1.9934068,-2.1060276,-1.8593159,-2.367794,-0.84136176,1.4096832,-1.78125
g080_direct_conflict,80,13,2,direct_conflict,competition,1,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Direct conflicting fact: Iris points to South.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",0.3664174,0.40747404,-3.0564518,-3.332366,-3.5447655,-4.932213,29.484375,32.8125,conflict,-1.2986994,-1.1776848,-1.8930082,-2.4724846,-2.9005222,-3.4473038,-2.1019433,1.1776848,-3.328125
g080_closure_update,80,13,2,closure_update,closure,2,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Old record: Kai points to North.
Updated record: Kai points to South, not North.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",-0.6259892,-0.93709517,-4.06561,-3.622881,-3.2228794,-4.7720776,29.734375,32.84375,conflict,-2.291106,-2.522254,-2.9021664,-2.7629995,-2.5786362,-3.2871685,-2.5763447,2.291106,-3.109375
g080_closure_override,80,13,2,closure_override,closure,2,North,South,4787,4882,"You are given a rule system.
General rule: items that is part of Kai receive label North.
Override rule: in this case, items that is part of Kai receive label South.
Fact: Iris is part of Kai.
Question: Which label applies to Iris: North or South?
Answer with exactly one word:",-0.5044048,-1.5156987,-4.3916,-4.6993895,-4.399206,-6.0746346,27.171875,31.203125,conflict,-2.1695216,-3.1008575,-3.2281566,-3.839508,-3.754963,-4.5897255,-4.622835,2.1695216,-4.03125
g080_exception_override,80,13,2,exception_override,closure,2,North,South,4787,4882,"You are given a rule system.
General rule: items connected to Kai use label North.
Exception: Iris is a special case and uses label South.
Fact: Iris is connected to Kai.
Question: Which label applies to Iris: North or South?
Answer with exactly one word:",0.16460061,-0.7599106,-3.4295993,-4.029002,-3.6447659,-5.2740803,28.390625,31.796875,conflict,-1.5005162,-2.3450694,-2.2661557,-3.1691208,-3.0005226,-3.7891712,-2.9486644,1.5005162,-3.40625
g081_clean,81,13,3,clean,stable,0,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Iris is grouped under Kai.
Fact 2: Kai has label East.
Question: Which label is associated with Iris: East or West?
Answer with exactly one word:",1.5199807,3.0355499,3.4442143,4.783499,5.923748,9.077591,30.96875,31.125,conflict,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,-0.15625
g081_redundant,81,13,3,redundant,stable,0,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Iris is grouped under Kai.
Fact 2: Kai has label East.
Confirmation: Iris still goes through Kai.
Confirmation: Kai still points to East.
Question: Which label is associated with Iris: East or West?
Answer with exactly one word:",1.522903,3.013548,5.6437287,6.980051,8.025822,11.055462,29.484375,27.59375,clean,0.0029222965,-0.022001982,2.1995144,2.1965523,2.1020737,1.977871,7.6374397,0.0029222965,1.890625
g081_irrelevant,81,13,3,irrelevant,stable,0,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Iris is grouped under Kai.
Fact 2: Kai has label East.
Irrelevant fact: Lena is associated with Copper.
Question: Which label is associated with Iris: East or West?
Answer with exactly one word:",1.7254491,3.222432,3.590458,4.7390676,5.7159863,9.046495,29.8125,30.078125,conflict,0.20546842,0.18688202,0.14624357,-0.04443121,-0.20776176,-0.031095505,3.4278336,0.031095505,-0.265625
g081_paraphrase,81,13,3,paraphrase,stable,0,East,West,6326,4312,"In this example, Iris reaches Kai.
The destination connected to Kai is East.
Based on those two links, select the label for Iris: East or West.
Answer:",2.23983,3.0101464,5.509196,7.0805635,9.041244,12.514167,25.125,23.09375,clean,0.71984935,-0.0254035,2.0649815,2.2970648,3.1174955,3.436576,9.028431,0.0254035,2.03125
g081_weak_distractor,81,13,3,weak_distractor,competition,1,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Iris is grouped under Kai.
Fact 2: Kai has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Iris: East or West?
Answer with exactly one word:",0.5727267,1.6595942,2.7793245,4.563302,6.6372404,9.571979,30.53125,30.734375,conflict,-0.94725394,-1.3759557,-0.6648898,-0.22019672,0.7134924,0.49438763,3.5890348,0.22019672,-0.203125
g081_competition_balanced,81,13,3,competition_balanced,competition,1,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Iris is grouped under Kai.
Fact 2: Kai has label East.
Competing fact: Iris is also associated with West.
Question: Which label is associated with Iris: East or West?
Answer with exactly one word:",0.14834166,1.3213646,0.6683388,2.7686431,4.879036,7.5139694,29.171875,30.375,conflict,-1.371639,-1.7141852,-2.7758756,-2.0148556,-1.0447121,-1.5636215,-0.23565745,1.0447121,-1.203125
g081_direct_conflict,81,13,3,direct_conflict,competition,1,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Iris is grouped under Kai.
Fact 2: Kai has label East.
Direct conflicting fact: Iris has label West.
Question: Which label is associated with Iris: East or West?
Answer with exactly one word:",0.12741637,1.4356613,0.2754302,1.4375939,3.4797611,6.6218214,29.515625,33.3125,conflict,-1.3925643,-1.5998886,-3.1687841,-3.3459048,-2.443987,-2.4557695,-2.2893546,1.3925643,-3.796875
g081_closure_update,81,13,3,closure_update,closure,2,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Iris is grouped under Kai.
Old record: Kai has label East.
Updated record: Kai has label West, not East.
Question: Which label is associated with Iris: East or West?
Answer with exactly one word:",0.026240468,0.3674109,-0.92143583,0.05165863,1.3440228,4.2810154,27.953125,32.8125,conflict,-1.4937402,-2.668139,-4.36565,-4.73184,-4.5797253,-4.7965755,-5.983308,1.4937402,-4.859375
g081_closure_override,81,13,3,closure_override,closure,2,East,West,6326,4312,"You are given a rule system.
General rule: items that is grouped under Kai receive label East.
Override rule: in this case, items that is grouped under Kai receive label West.
Fact: Iris is grouped under Kai.
Question: Which label applies to Iris: East or West?
Answer with exactly one word:",0.16505164,1.1236316,0.659991,1.2445617,3.1056376,6.0993176,28.140625,30.640625,conflict,-1.354929,-1.9119183,-2.7842233,-3.538937,-2.8181105,-2.9782734,-2.7483718,1.354929,-2.5
g081_exception_override,81,13,3,exception_override,closure,2,East,West,6326,4312,"You are given a rule system.
General rule: items connected to Kai use label East.
Exception: Iris is a special case and uses label West.
Fact: Iris is connected to Kai.
Question: Which label applies to Iris: East or West?
Answer with exactly one word:",0.6124829,1.9157971,1.9625673,1.9254689,3.6356335,6.450308,28.375,30.875,conflict,-0.90749776,-1.1197528,-1.481647,-2.8580298,-2.2881145,-2.627283,-1.3113153,0.90749776,-2.5
g082_clean,82,13,4,clean,stable,0,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Iris routes through Kai.
Fact 2: Kai ends at Copper.
Question: Which label is associated with Iris: Copper or Silver?
Answer with exactly one word:",0.26879406,0.2912116,-0.9725069,-0.40816277,1.9894161,-2.305794,27.8125,25.421875,clean,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,2.390625
g082_redundant,82,13,4,redundant,stable,0,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Iris routes through Kai.
Fact 2: Kai ends at Copper.
Confirmation: Iris still goes through Kai.
Confirmation: Kai still points to Copper.
Question: Which label is associated with Iris: Copper or Silver?
Answer with exactly one word:",0.18764997,-0.40039444,-0.8843368,-0.2866522,2.197041,-1.6541147,27.734375,24.671875,clean,-0.081144094,-0.69160604,0.08817005,0.121510565,0.20762491,0.6516793,3.963313,0.081144094,3.0625
g082_irrelevant,82,13,4,irrelevant,stable,0,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Iris routes through Kai.
Fact 2: Kai ends at Copper.
Irrelevant fact: Lena is associated with Gold.
Question: Which label is associated with Iris: Copper or Silver?
Answer with exactly one word:",-0.50240976,0.6133841,-2.8831096,-3.0300503,-2.324037,-5.540962,27.90625,28.9375,conflict,-0.7712038,0.32217252,-1.9106027,-2.6218874,-4.313453,-3.2351682,-2.7065313,0.32217252,-1.03125
g082_paraphrase,82,13,4,paraphrase,stable,0,Copper,Silver,42540,14997,"In this example, Iris reaches Kai.
The destination connected to Kai is Copper.
Based on those two links, select the label for Iris: Copper or Silver.
Answer:",-3.5894263,-2.750059,-1.4111036,0.6835169,3.033609,-1.0350014,23.359375,20.203125,clean,-3.8582203,-3.0412705,-0.43859673,1.0916797,1.0441928,1.2707926,4.497081,0.43859673,3.15625
g082_weak_distractor,82,13,4,weak_distractor,competition,1,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Iris routes through Kai.
Fact 2: Kai ends at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Iris: Copper or Silver?
Answer with exactly one word:",-0.05773449,0.21158361,-2.9185057,-2.8467312,-0.99575996,-4.075424,27.75,27.375,clean,-0.32652855,-0.07962799,-1.9459988,-2.4385684,-2.985176,-1.7696302,-1.1123011,0.07962799,0.375
g082_competition_balanced,82,13,4,competition_balanced,competition,1,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Iris routes through Kai.
Fact 2: Kai ends at Copper.
Competing fact: Iris is also associated with Silver.
Question: Which label is associated with Iris: Copper or Silver?
Answer with exactly one word:",-0.5031942,-0.4580605,-4.807763,-5.350034,-4.5446963,-6.9532747,27.546875,29.984375,conflict,-0.7719883,-0.7492721,-3.835256,-4.9418716,-6.5341125,-4.647481,-6.69637,0.7492721,-2.4375
g082_direct_conflict,82,13,4,direct_conflict,competition,1,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Iris routes through Kai.
Fact 2: Kai ends at Copper.
Direct conflicting fact: Iris ends at Silver.
Question: Which label is associated with Iris: Copper or Silver?
Answer with exactly one word:",-0.5526335,-0.31462145,-5.3080482,-6.2267904,-5.1138144,-7.443125,27.734375,31.34375,conflict,-0.8214276,-0.60583305,-4.3355412,-5.818628,-7.1032305,-5.137331,-7.8810034,0.60583305,-3.609375
g082_closure_update,82,13,4,closure_update,closure,2,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Iris routes through Kai.
Old record: Kai ends at Copper.
Updated record: Kai ends at Silver, not Copper.
Question: Which label is associated with Iris: Copper or Silver?
Answer with exactly one word:",-0.92910266,-0.7965665,-5.4994807,-5.032504,-4.8162208,-7.6953354,28.25,31.25,conflict,-1.1978967,-1.0877781,-4.5269737,-4.6243415,-6.805637,-5.3895416,-7.41973,1.0877781,-3.0
g082_closure_override,82,13,4,closure_override,closure,2,Copper,Silver,42540,14997,"You are given a rule system.
General rule: items that routes through Kai receive label Copper.
Override rule: in this case, items that routes through Kai receive label Silver.
Fact: Iris routes through Kai.
Question: Which label applies to Iris: Copper or Silver?
Answer with exactly one word:",-0.6632532,0.17732716,-5.158568,-8.089157,-9.152413,-11.029797,23.0625,30.796875,conflict,-0.93204725,-0.11388445,-4.186061,-7.6809945,-11.1418295,-8.724003,-12.871806,0.11388445,-7.734375
g082_exception_override,82,13,4,exception_override,closure,2,Copper,Silver,42540,14997,"You are given a rule system.
General rule: items connected to Kai use label Copper.
Exception: Iris is a special case and uses label Silver.
Fact: Iris is connected to Kai.
Question: Which label applies to Iris: Copper or Silver?
Answer with exactly one word:",-0.76556265,-0.53038394,-5.2425733,-7.122617,-7.5159936,-9.475367,24.515625,30.03125,conflict,-1.0343567,-0.82159555,-4.2700663,-6.714454,-9.505409,-7.169573,-10.770633,0.82159555,-5.515625
g083_clean,83,13,5,clean,stable,0,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Iris is linked with Kai.
Fact 2: Kai resolves to Gold.
Question: Which label is associated with Iris: Gold or Iron?
Answer with exactly one word:",2.1984608,0.019350588,-1.1967888,-1.8517799,-1.2135313,-1.9538226,28.515625,30.890625,conflict,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,-2.375
g083_redundant,83,13,5,redundant,stable,0,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Iris is linked with Kai.
Fact 2: Kai resolves to Gold.
Confirmation: Iris still goes through Kai.
Confirmation: Kai still points to Gold.
Question: Which label is associated with Iris: Gold or Iron?
Answer with exactly one word:",2.2824516,0.50138974,0.76446915,0.16588485,1.0203948,-0.015026569,27.078125,27.125,conflict,0.08399081,0.48203915,1.9612579,2.017665,2.233926,1.938796,7.576459,0.08399081,-0.046875
g083_irrelevant,83,13,5,irrelevant,stable,0,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Iris is linked with Kai.
Fact 2: Kai resolves to Gold.
Irrelevant fact: Lena is associated with Red.
Question: Which label is associated with Iris: Gold or Iron?
Answer with exactly one word:",2.5408804,0.27855015,-1.2902601,-2.5100074,-1.3634648,-1.3697364,26.125,28.109375,conflict,0.34241962,0.25919956,-0.09347129,-0.65822744,-0.14993358,0.5840862,3.4085946,0.09347129,-1.984375
g083_paraphrase,83,13,5,paraphrase,stable,0,Gold,Iron,7421,16570,"In this example, Iris reaches Kai.
The destination connected to Kai is Gold.
Based on those two links, select the label for Iris: Gold or Iron.
Answer:",4.0646186,3.2798104,6.1322803,5.7108455,7.1298985,5.30016,23.6875,20.078125,clean,1.8661578,3.26046,7.329069,7.5626254,8.34343,7.2539825,19.02898,1.8661578,3.609375
g083_weak_distractor,83,13,5,weak_distractor,competition,1,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Iris is linked with Kai.
Fact 2: Kai resolves to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Iris: Gold or Iron?
Answer with exactly one word:",1.4534664,-0.13429093,-3.2854567,-4.1511855,-5.5054483,-4.0972967,26.15625,31.5,conflict,-0.7449944,-0.15364152,-2.0886679,-2.2994056,-4.291917,-2.143474,-2.1007197,0.15364152,-5.34375
g083_competition_balanced,83,13,5,competition_balanced,competition,1,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Iris is linked with Kai.
Fact 2: Kai resolves to Gold.
Competing fact: Iris is also associated with Iron.
Question: Which label is associated with Iris: Gold or Iron?
Answer with exactly one word:",2.0377176,-0.021850824,-3.557434,-5.2893157,-6.5243635,-5.87786,26.46875,32.25,conflict,-0.16074324,-0.041201413,-2.3606453,-3.4375358,-5.310832,-3.9240375,-4.199376,0.041201413,-5.78125
g083_direct_conflict,83,13,5,direct_conflict,competition,1,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Iris is linked with Kai.
Fact 2: Kai resolves to Gold.
Direct conflicting fact: Iris resolves to Iron.
Question: Which label is associated with Iris: Gold or Iron?
Answer with exactly one word:",1.9674021,-0.2917633,-4.1427746,-6.5435395,-7.812824,-7.333663,25.65625,34.40625,conflict,-0.23105872,-0.3111139,-2.9459858,-4.6917596,-6.5992928,-5.3798404,-6.5573883,0.23105872,-8.75
g083_closure_update,83,13,5,closure_update,closure,2,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Iris is linked with Kai.
Old record: Kai resolves to Gold.
Updated record: Kai resolves to Iron, not Gold.
Question: Which label is associated with Iris: Gold or Iron?
Answer with exactly one word:",1.7578734,-0.49535775,-4.3890066,-5.4468613,-7.5639753,-7.1215734,24.59375,32.59375,conflict,-0.4405874,-0.51470834,-3.1922178,-3.5950813,-6.350444,-5.167751,-5.913975,0.4405874,-8.0
g083_closure_override,83,13,5,closure_override,closure,2,Gold,Iron,7421,16570,"You are given a rule system.
General rule: items that is linked with Kai receive label Gold.
Override rule: in this case, items that is linked with Kai receive label Iron.
Fact: Iris is linked with Kai.
Question: Which label applies to Iris: Gold or Iron?
Answer with exactly one word:",2.7351522,0.029798985,-3.2689867,-5.1728244,-8.481957,-7.8034906,21.984375,29.765625,conflict,0.5366914,0.010448396,-2.072198,-3.3210444,-7.268426,-5.849668,-6.1082544,0.010448396,-7.78125
g083_exception_override,83,13,5,exception_override,closure,2,Gold,Iron,7421,16570,"You are given a rule system.
General rule: items connected to Kai use label Gold.
Exception: Iris is a special case and uses label Iron.
Fact: Iris is connected to Kai.
Question: Which label applies to Iris: Gold or Iron?
Answer with exactly one word:",3.2480097,0.9341397,-2.4135056,-4.7047753,-6.644329,-5.912676,23.1875,29.71875,conflict,1.0495489,0.91478914,-1.2167168,-2.8529954,-5.4307976,-3.9588532,-3.3742874,0.91478914,-6.53125
g084_clean,84,14,0,clean,stable,0,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Omar belongs to Priya.
Fact 2: Priya is located at Red.
Question: Which label is associated with Omar: Red or Blue?
Answer with exactly one word:",1.3676628,1.8302417,2.9809437,2.9084082,2.9362168,6.9715405,28.65625,30.671875,conflict,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,-2.015625
g084_redundant,84,14,0,redundant,stable,0,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Omar belongs to Priya.
Fact 2: Priya is located at Red.
Confirmation: Omar still goes through Priya.
Confirmation: Priya still points to Red.
Question: Which label is associated with Omar: Red or Blue?
Answer with exactly one word:",0.93983793,2.4114943,3.8392944,3.2068834,3.1039505,7.5520277,26.265625,27.40625,conflict,-0.42782485,0.5812526,0.85835075,0.29847527,0.16773367,0.58048725,4.393641,0.16773367,-1.140625
g084_irrelevant,84,14,0,irrelevant,stable,0,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Omar belongs to Priya.
Fact 2: Priya is located at Red.
Irrelevant fact: Quill is associated with Green.
Question: Which label is associated with Omar: Red or Blue?
Answer with exactly one word:",1.4424891,1.6332362,2.3594956,2.3004665,1.3408537,5.5838757,28.71875,30.90625,conflict,0.07482636,-0.19700551,-0.62144804,-0.6079416,-1.5953631,-1.3876648,1.3032458,0.07482636,-2.1875
g084_paraphrase,84,14,0,paraphrase,stable,0,Red,Blue,3731,8697,"In this example, Omar reaches Priya.
The destination connected to Priya is Red.
Based on those two links, select the label for Omar: Red or Blue.
Answer:",3.5057633,3.5675955,6.628828,7.0200143,6.843729,10.0027275,23.234375,21.90625,clean,2.1381006,1.7373538,3.6478844,4.111606,3.9075122,3.031187,11.055612,1.7373538,1.328125
g084_weak_distractor,84,14,0,weak_distractor,competition,1,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Omar belongs to Priya.
Fact 2: Priya is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Omar: Red or Blue?
Answer with exactly one word:",1.6048137,2.257361,3.3104172,2.8721228,3.242155,7.542837,28.953125,30.59375,conflict,0.23715091,0.42711926,0.3294735,-0.0362854,0.30593824,0.5712967,4.1399484,0.0362854,-1.640625
g084_competition_balanced,84,14,0,competition_balanced,competition,1,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Omar belongs to Priya.
Fact 2: Priya is located at Red.
Competing fact: Omar is also associated with Blue.
Question: Which label is associated with Omar: Red or Blue?
Answer with exactly one word:",1.0171787,1.5747799,-0.6397588,-1.1089497,-0.53598404,4.051139,28.8125,33.1875,conflict,-0.35048413,-0.2554618,-3.6207025,-4.017358,-3.4722009,-2.9204016,-3.4068215,0.2554618,-4.375
g084_direct_conflict,84,14,0,direct_conflict,competition,1,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Omar belongs to Priya.
Fact 2: Priya is located at Red.
Direct conflicting fact: Omar is located at Blue.
Question: Which label is associated with Omar: Red or Blue?
Answer with exactly one word:",1.4610839,1.9746879,-0.36816883,-1.4904037,-0.32543278,4.4750233,29.390625,34.59375,conflict,0.0934211,0.14444625,-3.3491125,-4.398812,-3.2616496,-2.4965172,-3.0672948,0.0934211,-5.203125
g084_closure_update,84,14,0,closure_update,closure,2,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Omar belongs to Priya.
Old record: Priya is located at Red.
Updated record: Priya is located at Blue, not Red.
Question: Which label is associated with Omar: Red or Blue?
Answer with exactly one word:",1.4590199,1.8445346,-0.8710742,-1.3851256,-1.5264964,3.1185207,27.09375,33.53125,conflict,0.09135711,0.014292955,-3.8520179,-4.293534,-4.4627132,-3.8530197,-4.624981,0.014292955,-6.4375
g084_closure_override,84,14,0,closure_override,closure,2,Red,Blue,3731,8697,"You are given a rule system.
General rule: items that belongs to Priya receive label Red.
Override rule: in this case, items that belongs to Priya receive label Blue.
Fact: Omar belongs to Priya.
Question: Which label applies to Omar: Red or Blue?
Answer with exactly one word:",1.3232933,1.6504686,-1.0529351,-2.0751972,-3.6495228,0.5745287,25.34375,32.09375,conflict,-0.04436946,-0.17977309,-4.033879,-4.9836054,-6.5857396,-6.3970118,-7.601323,0.04436946,-6.75
g084_exception_override,84,14,0,exception_override,closure,2,Red,Blue,3731,8697,"You are given a rule system.
General rule: items connected to Priya use label Red.
Exception: Omar is a special case and uses label Blue.
Fact: Omar is connected to Priya.
Question: Which label applies to Omar: Red or Blue?
Answer with exactly one word:",1.5600985,1.9919776,-0.38298035,-1.9849253,-2.4203377,1.5740471,26.6875,31.34375,conflict,0.19243574,0.16173589,-3.363924,-4.8933334,-5.3565545,-5.3974934,-6.011451,0.16173589,-4.65625
g085_clean,85,14,1,clean,stable,0,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Omar is assigned to Priya.
Fact 2: Priya maps to Green.
Question: Which label is associated with Omar: Green or Yellow?
Answer with exactly one word:",-0.20684484,0.7591998,2.4197829,4.651185,5.082729,5.9536333,29.296875,29.546875,conflict,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,-0.25
g085_redundant,85,14,1,redundant,stable,0,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Omar is assigned to Priya.
Fact 2: Priya maps to Green.
Confirmation: Omar still goes through Priya.
Confirmation: Priya still points to Green.
Question: Which label is associated with Omar: Green or Yellow?
Answer with exactly one word:",-0.63598037,0.17843151,1.9816253,4.1810145,4.945447,6.0424657,26.984375,27.484375,conflict,-0.42913553,-0.5807683,-0.43815756,-0.4701705,-0.1372819,0.08883238,2.9729166,0.08883238,-0.5
g085_irrelevant,85,14,1,irrelevant,stable,0,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Omar is assigned to Priya.
Fact 2: Priya maps to Green.
Irrelevant fact: Quill is associated with North.
Question: Which label is associated with Omar: Green or Yellow?
Answer with exactly one word:",-0.57738584,0.24833691,0.7198777,3.5029671,4.563535,5.3443847,26.890625,27.671875,conflict,-0.370541,-0.5108629,-1.6999052,-1.1482179,-0.51919365,-0.60924864,1.591684,0.370541,-0.78125
g085_paraphrase,85,14,1,paraphrase,stable,0,Green,Yellow,7840,25462,"In this example, Omar reaches Priya.
The destination connected to Priya is Green.
Based on those two links, select the label for Omar: Green or Yellow.
Answer:",-0.34880894,0.16215932,2.7605097,5.723222,8.173087,7.491187,23.09375,20.765625,clean,-0.14196411,-0.5970405,0.34072685,1.0720367,3.0903583,1.5375538,6.667305,0.14196411,2.328125
g085_weak_distractor,85,14,1,weak_distractor,competition,1,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Omar is assigned to Priya.
Fact 2: Priya maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Omar: Green or Yellow?
Answer with exactly one word:",-0.73787594,0.3564638,1.5691341,4.2100925,4.5377913,6.5336375,28.703125,29.1875,conflict,-0.53103113,-0.402736,-0.85064876,-0.4410925,-0.5449376,0.5800042,2.848082,0.402736,-0.484375
g085_competition_balanced,85,14,1,competition_balanced,competition,1,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Omar is assigned to Priya.
Fact 2: Priya maps to Green.
Competing fact: Omar is also associated with Yellow.
Question: Which label is associated with Omar: Green or Yellow?
Answer with exactly one word:",-1.2085383,0.03786218,-0.99979484,1.589722,2.108873,3.5937881,28.28125,31.890625,conflict,-1.0016935,-0.7213376,-3.4195776,-3.0614629,-2.973856,-2.3598452,-2.392958,0.7213376,-3.609375
g085_direct_conflict,85,14,1,direct_conflict,competition,1,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Omar is assigned to Priya.
Fact 2: Priya maps to Green.
Direct conflicting fact: Omar maps to Yellow.
Question: Which label is associated with Omar: Green or Yellow?
Answer with exactly one word:",-1.2786896,-0.09362024,-1.4666126,0.58690023,0.7590108,3.0693154,28.59375,33.9375,conflict,-1.0718448,-0.85282004,-3.8863955,-4.064285,-4.323718,-2.8843179,-4.132121,0.85282004,-5.34375
g085_closure_update,85,14,1,closure_update,closure,2,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Omar is assigned to Priya.
Old record: Priya maps to Green.
Updated record: Priya maps to Yellow, not Green.
Question: Which label is associated with Omar: Green or Yellow?
Answer with exactly one word:",-1.4076185,-0.5347055,-1.261183,0.99009776,1.0607848,2.0898352,27.375,32.1875,conflict,-1.2007737,-1.2939053,-3.680966,-3.6610873,-4.021944,-3.8637981,-4.2384195,1.2007737,-4.8125
g085_closure_override,85,14,1,closure_override,closure,2,Green,Yellow,7840,25462,"You are given a rule system.
General rule: items that is assigned to Priya receive label Green.
Override rule: in this case, items that is assigned to Priya receive label Yellow.
Fact: Omar is assigned to Priya.
Question: Which label applies to Omar: Green or Yellow?
Answer with exactly one word:",-1.3069706,-0.26221168,-0.5316322,0.9159734,-0.13729382,1.8168192,25.296875,30.453125,conflict,-1.1001258,-1.0214114,-2.951415,-3.7352116,-5.2200227,-4.136814,-4.7988405,1.0214114,-5.15625
g085_exception_override,85,14,1,exception_override,closure,2,Green,Yellow,7840,25462,"You are given a rule system.
General rule: items connected to Priya use label Green.
Exception: Omar is a special case and uses label Yellow.
Fact: Omar is connected to Priya.
Question: Which label applies to Omar: Green or Yellow?
Answer with exactly one word:",-0.8654406,-0.25053144,-0.2537756,1.1640196,2.3076506,3.412753,27.046875,29.640625,conflict,-0.6585958,-1.0097313,-2.6735585,-3.4871655,-2.7750783,-2.5408802,-2.2853882,0.6585958,-2.59375
g086_clean,86,14,2,clean,stable,0,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Omar is part of Priya.
Fact 2: Priya points to North.
Question: Which label is associated with Omar: North or South?
Answer with exactly one word:",1.308411,1.6462986,-0.79876804,-0.3575983,-0.088703156,-1.5412464,30.140625,30.546875,conflict,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,-0.40625
