prompt_id,graph_id,condition,mechanism,clean_label,conflict_label,DeltaU,final_clean_logit,final_conflict_logit,pair_choice,control,final_margin,baseline_DeltaU,baseline_margin,baseline_pair_choice,margin_shift,DeltaU_shift,pair_flip,crossed
g004_direct_conflict,4,direct_conflict,competition,Copper,Silver,-0.6830890774726868,19.03125,18.1875,clean,shuffle_boundary_labels,0.84375,-0.29024914,1.15625,clean,-0.3125,-0.3928399384021759,False,False
g004_closure_update,4,closure_update,closure,Copper,Silver,-0.36270374059677124,19.109375,17.890625,clean,shuffle_boundary_labels,1.21875,-1.0345262,0.421875,clean,0.796875,0.6718224883079529,False,False
g004_closure_override,4,closure_override,closure,Copper,Silver,-0.7317600846290588,19.890625,18.96875,clean,shuffle_boundary_labels,0.921875,-0.79095066,0.703125,clean,0.21875,0.059190571308135986,False,False
g004_exception_override,4,exception_override,closure,Copper,Silver,-0.6685395240783691,19.359375,18.453125,clean,shuffle_boundary_labels,0.90625,-1.442509,-0.015625,conflict,0.921875,0.7739695310592651,True,True
g009_clean,9,clean,stable,East,West,-0.1609128713607788,16.546875,17.734375,conflict,shuffle_boundary_labels,-1.1875,0.096519895,-0.859375,conflict,-0.328125,-0.2574327662587166,False,False
g009_redundant,9,redundant,stable,East,West,-0.14031776785850525,16.75,17.9375,conflict,shuffle_boundary_labels,-1.1875,-0.0027178153,-1.015625,conflict,-0.171875,-0.13759995251893997,False,False
g009_irrelevant,9,irrelevant,stable,East,West,-0.14496365189552307,18.171875,19.296875,conflict,shuffle_boundary_labels,-1.125,-0.018743254,-0.96875,conflict,-0.15625,-0.12622039765119553,False,False
g009_paraphrase,9,paraphrase,stable,East,West,0.32460060715675354,19.625,20.359375,conflict,shuffle_boundary_labels,-0.734375,1.6258746,0.5,clean,-1.234375,-1.3012740314006805,True,False
g009_weak_distractor,9,weak_distractor,competition,East,West,-0.7818297743797302,17.375,19.1875,conflict,shuffle_boundary_labels,-1.8125,0.31761634,-0.734375,conflict,-1.078125,-1.0994461178779602,False,False
g009_competition_balanced,9,competition_balanced,competition,East,West,-0.5973275899887085,16.84375,18.484375,conflict,shuffle_boundary_labels,-1.640625,0.03580774,-0.953125,conflict,-0.6875,-0.6331353299319744,False,False
g009_direct_conflict,9,direct_conflict,competition,East,West,-0.8030463457107544,16.359375,18.234375,conflict,shuffle_boundary_labels,-1.875,0.109127775,-0.921875,conflict,-0.953125,-0.9121741205453873,False,False
g009_closure_update,9,closure_update,closure,East,West,-1.126685619354248,18.265625,20.34375,conflict,shuffle_boundary_labels,-2.078125,-1.0553831,-2.046875,conflict,-0.03125,-0.07130253314971924,False,False
g009_closure_override,9,closure_override,closure,East,West,-0.7337850332260132,17.015625,18.84375,conflict,shuffle_boundary_labels,-1.828125,-0.77766466,-1.8125,conflict,-0.015625,0.04387962818145752,False,False
g009_exception_override,9,exception_override,closure,East,West,-0.7236138582229614,18.609375,20.375,conflict,shuffle_boundary_labels,-1.765625,-0.72361386,-1.765625,conflict,0.0,0.0,False,False
g010_clean,10,clean,stable,Copper,Silver,0.3225409984588623,19.140625,17.796875,clean,shuffle_boundary_labels,1.34375,0.096519895,1.0703125,clean,0.2734375,0.22602110356092453,False,False
g010_redundant,10,redundant,stable,Copper,Silver,-0.2589415907859802,17.9375,17.234375,clean,shuffle_boundary_labels,0.703125,0.26656896,1.234375,clean,-0.53125,-0.5255105495452881,False,False
g010_irrelevant,10,irrelevant,stable,Copper,Silver,-0.9189203381538391,17.109375,17.046875,clean,shuffle_boundary_labels,0.0625,-0.91819376,0.0625,clean,0.0,-0.0007265806198120117,False,False
g010_paraphrase,10,paraphrase,stable,Copper,Silver,0.5622358918190002,21.734375,20.171875,clean,shuffle_boundary_labels,1.5625,0.6625302,1.59375,clean,-0.03125,-0.10029429197311401,False,False
g010_weak_distractor,10,weak_distractor,competition,Copper,Silver,0.3144401013851166,19.359375,17.96875,clean,shuffle_boundary_labels,1.390625,-0.055958144,0.984375,clean,0.40625,0.37039824575185776,False,False
g010_competition_balanced,10,competition_balanced,competition,Copper,Silver,0.30254682898521423,19.4375,18.03125,clean,shuffle_boundary_labels,1.40625,-0.13028696,0.921875,clean,0.484375,0.43283379077911377,False,False
g010_direct_conflict,10,direct_conflict,competition,Copper,Silver,0.41718989610671997,19.78125,18.25,clean,shuffle_boundary_labels,1.53125,0.35834512,1.3125,clean,0.21875,0.05884477496147156,False,False
g010_closure_update,10,closure_update,closure,Copper,Silver,-0.5977920889854431,19.96875,19.5625,clean,shuffle_boundary_labels,0.40625,-0.908966,0.015625,clean,0.390625,0.3111739158630371,False,False
g010_closure_override,10,closure_override,closure,Copper,Silver,-0.5871967673301697,19.671875,19.296875,clean,shuffle_boundary_labels,0.375,-0.69679904,0.328125,clean,0.046875,0.10960227251052856,False,False
g010_exception_override,10,exception_override,closure,Copper,Silver,-0.6426021456718445,19.390625,19.171875,clean,shuffle_boundary_labels,0.21875,-0.21214822,0.796875,clean,-0.578125,-0.43045392632484436,False,False
g011_clean,11,clean,stable,Gold,Iron,0.7883793711662292,19.515625,17.84375,clean,shuffle_boundary_labels,1.671875,0.096519895,1.15625,clean,0.515625,0.6918594762682915,False,False
g011_redundant,11,redundant,stable,Gold,Iron,-0.125091552734375,18.84375,17.9375,clean,shuffle_boundary_labels,0.90625,-0.026077174,1.09375,clean,-0.1875,-0.09901437908411026,False,False
g011_irrelevant,11,irrelevant,stable,Gold,Iron,0.1774216890335083,20.484375,19.21875,clean,shuffle_boundary_labels,1.265625,0.0428718,1.09375,clean,0.171875,0.13454988971352577,False,False
g011_paraphrase,11,paraphrase,stable,Gold,Iron,1.0993766784667969,21.046875,19.0625,clean,shuffle_boundary_labels,1.984375,0.8880572,1.84375,clean,0.140625,0.21131950616836548,False,False
g011_weak_distractor,11,weak_distractor,competition,Gold,Iron,-0.4895661473274231,18.578125,18.046875,clean,shuffle_boundary_labels,0.53125,0.43716615,1.46875,clean,-0.9375,-0.9267323017120361,False,False
g011_competition_balanced,11,competition_balanced,competition,Gold,Iron,-0.43290501832962036,18.3125,17.78125,clean,shuffle_boundary_labels,0.53125,-0.09944608,0.90625,clean,-0.375,-0.33345893770456314,False,False
g011_direct_conflict,11,direct_conflict,competition,Gold,Iron,-0.2685658931732178,19.375,18.671875,clean,shuffle_boundary_labels,0.703125,0.39778602,1.375,clean,-0.671875,-0.6663519144058228,False,False
g011_closure_update,11,closure_update,closure,Gold,Iron,-0.2258521318435669,19.5,18.75,clean,shuffle_boundary_labels,0.75,-0.37311885,0.6875,clean,0.0625,0.1472667157649994,False,False
g011_closure_override,11,closure_override,closure,Gold,Iron,0.38832882046699524,19.984375,18.765625,clean,shuffle_boundary_labels,1.21875,-0.08464358,0.875,clean,0.34375,0.47297240048646927,False,False
g011_exception_override,11,exception_override,closure,Gold,Iron,0.5699470043182373,20.015625,18.609375,clean,shuffle_boundary_labels,1.40625,0.53673327,1.546875,clean,-0.140625,0.03321373462677002,False,False
g012_clean,12,clean,stable,Red,Blue,-0.04163982719182968,18.921875,19.390625,conflict,shuffle_boundary_labels,-0.46875,0.096519895,-0.25,conflict,-0.21875,-0.13815972208976746,False,False
g012_redundant,12,redundant,stable,Red,Blue,0.20218248665332794,19.09375,19.34375,conflict,shuffle_boundary_labels,-0.25,0.105315335,-0.21875,conflict,-0.03125,0.0968671515583992,False,False
g012_irrelevant,12,irrelevant,stable,Red,Blue,-0.2734982967376709,18.71875,19.421875,conflict,shuffle_boundary_labels,-0.703125,0.28180778,-0.078125,conflict,-0.625,-0.555306077003479,False,False
g012_paraphrase,12,paraphrase,stable,Red,Blue,-0.2476601004600525,20.890625,21.375,conflict,shuffle_boundary_labels,-0.484375,-0.21329752,-0.359375,conflict,-0.125,-0.034362584352493286,False,False
g012_weak_distractor,12,weak_distractor,competition,Red,Blue,-0.4592429995536804,18.984375,19.890625,conflict,shuffle_boundary_labels,-0.90625,0.38521734,0.0,clean,-0.90625,-0.8444603383541107,True,False
g012_competition_balanced,12,competition_balanced,competition,Red,Blue,-0.24052709341049194,18.921875,19.578125,conflict,shuffle_boundary_labels,-0.65625,0.0025087297,-0.34375,conflict,-0.3125,-0.24303582310676575,False,False
g012_direct_conflict,12,direct_conflict,competition,Red,Blue,-0.0289178267121315,19.4375,19.859375,conflict,shuffle_boundary_labels,-0.421875,0.46166423,0.078125,clean,-0.5,-0.49058205634355545,True,False
g012_closure_update,12,closure_update,closure,Red,Blue,-0.6007280945777893,18.5,19.296875,conflict,shuffle_boundary_labels,-0.796875,-1.5070558,-1.609375,conflict,0.8125,0.9063276648521423,False,False
g012_closure_override,12,closure_override,closure,Red,Blue,-0.3498397469520569,19.34375,19.9375,conflict,shuffle_boundary_labels,-0.59375,-0.8803077,-1.15625,conflict,0.5625,0.5304679274559021,False,False
g012_exception_override,12,exception_override,closure,Red,Blue,-0.35775408148765564,19.28125,20.03125,conflict,shuffle_boundary_labels,-0.75,-0.8724777,-1.109375,conflict,0.359375,0.5147236287593842,False,False
g015_clean,15,clean,stable,East,West,-0.32654133439064026,18.59375,18.875,conflict,shuffle_boundary_labels,-0.28125,0.096519895,0.1875,clean,-0.46875,-0.42306122928857803,True,False
g015_redundant,15,redundant,stable,East,West,-0.1570165455341339,17.734375,17.875,conflict,shuffle_boundary_labels,-0.140625,-0.060590856,-0.03125,conflict,-0.109375,-0.09642568975687027,False,False
g015_irrelevant,15,irrelevant,stable,East,West,-0.4069637656211853,18.9375,19.265625,conflict,shuffle_boundary_labels,-0.328125,0.0048534647,0.078125,clean,-0.40625,-0.411817230284214,True,False
g015_paraphrase,15,paraphrase,stable,East,West,0.42869555950164795,20.34375,19.953125,clean,shuffle_boundary_labels,0.390625,0.9863481,0.90625,clean,-0.515625,-0.5576525330543518,False,False
g015_weak_distractor,15,weak_distractor,competition,East,West,-1.0102262496948242,16.96875,17.96875,conflict,shuffle_boundary_labels,-1.0,0.013011888,0.03125,clean,-1.03125,-1.0232381373643875,True,False
g015_competition_balanced,15,competition_balanced,competition,East,West,-0.6424081325531006,17.03125,17.671875,conflict,shuffle_boundary_labels,-0.640625,0.09802376,0.15625,clean,-0.796875,-0.7404318898916245,True,False
g015_direct_conflict,15,direct_conflict,competition,East,West,-0.578918993473053,17.96875,18.546875,conflict,shuffle_boundary_labels,-0.578125,0.29959768,0.3125,clean,-0.890625,-0.878516674041748,True,False
g015_closure_update,15,closure_update,closure,East,West,-1.0587127208709717,19.609375,20.59375,conflict,shuffle_boundary_labels,-0.984375,-1.1581402,-1.046875,conflict,0.0625,0.09942746162414551,False,False
g015_closure_override,15,closure_override,closure,East,West,-0.6316519379615784,18.296875,18.921875,conflict,shuffle_boundary_labels,-0.625,-0.3848897,-0.390625,conflict,-0.234375,-0.2467622458934784,False,False
g015_exception_override,15,exception_override,closure,East,West,-0.7693164944648743,17.625,18.421875,conflict,shuffle_boundary_labels,-0.796875,-0.6573653,-0.65625,conflict,-0.140625,-0.11195117235183716,False,False
g018_clean,18,clean,stable,Red,Blue,-0.36207085847854614,19.03125,19.65625,conflict,shuffle_boundary_labels,-0.625,0.096519895,-0.09375,conflict,-0.53125,-0.4585907533764839,False,False
g018_redundant,18,redundant,stable,Red,Blue,-0.06396179646253586,19.828125,20.1875,conflict,shuffle_boundary_labels,-0.359375,0.13509965,-0.03125,conflict,-0.328125,-0.19906144589185715,False,False
g018_irrelevant,18,irrelevant,stable,Red,Blue,0.1717996597290039,19.5,19.65625,conflict,shuffle_boundary_labels,-0.15625,0.4127895,0.1875,clean,-0.34375,-0.2409898340702057,True,False
g018_paraphrase,18,paraphrase,stable,Red,Blue,-0.405651330947876,21.5625,22.09375,conflict,shuffle_boundary_labels,-0.53125,-0.35118043,-0.375,conflict,-0.15625,-0.05447089672088623,False,False
g018_weak_distractor,18,weak_distractor,competition,Red,Blue,-0.7795516848564148,18.546875,19.65625,conflict,shuffle_boundary_labels,-1.109375,0.4385266,0.1875,clean,-1.296875,-1.2180782854557037,True,False
g018_competition_balanced,18,competition_balanced,competition,Red,Blue,0.0277547687292099,20.640625,20.71875,conflict,shuffle_boundary_labels,-0.078125,-0.021489806,-0.203125,conflict,0.125,0.04924457520246506,False,False
g018_direct_conflict,18,direct_conflict,competition,Red,Blue,-0.07768139988183975,19.1875,19.546875,conflict,shuffle_boundary_labels,-0.359375,0.24056262,0.046875,clean,-0.40625,-0.31824401766061783,True,False
g018_closure_update,18,closure_update,closure,Red,Blue,-0.7858516573905945,19.328125,20.171875,conflict,shuffle_boundary_labels,-0.84375,-1.7177058,-1.6875,conflict,0.84375,0.9318541884422302,False,False
g018_closure_override,18,closure_override,closure,Red,Blue,-0.7441835999488831,18.90625,19.796875,conflict,shuffle_boundary_labels,-0.890625,-0.6289812,-0.796875,conflict,-0.09375,-0.11520242691040039,False,False
g018_exception_override,18,exception_override,closure,Red,Blue,-0.18252164125442505,20.25,20.671875,conflict,shuffle_boundary_labels,-0.421875,-1.238973,-1.40625,conflict,0.984375,1.0564513802528381,False,False
g022_clean,22,clean,stable,Copper,Silver,0.5654066205024719,20.40625,17.96875,clean,shuffle_boundary_labels,2.4375,0.096519895,1.875,clean,0.5625,0.46888672560453415,False,False
g022_redundant,22,redundant,stable,Copper,Silver,0.5984258651733398,20.40625,17.890625,clean,shuffle_boundary_labels,2.515625,0.0644626,1.875,clean,0.640625,0.5339632630348206,False,False
g022_irrelevant,22,irrelevant,stable,Copper,Silver,-0.03696126490831375,18.46875,16.65625,clean,shuffle_boundary_labels,1.8125,-0.43269938,1.34375,clean,0.46875,0.3957381173968315,False,False
g022_paraphrase,22,paraphrase,stable,Copper,Silver,-0.6583532094955444,21.546875,20.421875,clean,shuffle_boundary_labels,1.125,0.054863635,1.796875,clean,-0.671875,-0.713216844946146,False,False
g022_weak_distractor,22,weak_distractor,competition,Copper,Silver,0.47013548016548157,19.125,16.78125,clean,shuffle_boundary_labels,2.34375,0.35073182,2.140625,clean,0.203125,0.1194036602973938,False,False
g022_competition_balanced,22,competition_balanced,competition,Copper,Silver,-0.4032101631164551,20.265625,18.8125,clean,shuffle_boundary_labels,1.453125,-0.18310896,1.65625,clean,-0.203125,-0.22010120749473572,False,False
g022_direct_conflict,22,direct_conflict,competition,Copper,Silver,0.34661656618118286,20.5625,18.296875,clean,shuffle_boundary_labels,2.265625,0.057139292,1.8125,clean,0.453125,0.28947727382183075,False,False
g022_closure_update,22,closure_update,closure,Copper,Silver,-0.7304006218910217,18.078125,17.078125,clean,shuffle_boundary_labels,1.0,-0.7304006,1.0,clean,0.0,0.0,False,False
g022_closure_override,22,closure_override,closure,Copper,Silver,-0.5833203792572021,20.703125,19.515625,clean,shuffle_boundary_labels,1.1875,-0.5883026,1.203125,clean,-0.015625,0.0049822330474853516,False,False
g022_exception_override,22,exception_override,closure,Copper,Silver,-0.5607660412788391,20.015625,18.921875,clean,shuffle_boundary_labels,1.09375,-0.9436622,0.8125,clean,0.28125,0.38289618492126465,False,False
g026_clean,26,clean,stable,North,South,-0.23632332682609558,19.828125,18.53125,clean,shuffle_boundary_labels,1.296875,0.096519895,1.515625,clean,-0.21875,-0.33284322172403336,False,False
g026_redundant,26,redundant,stable,North,South,-0.1331053078174591,20.34375,19.0,clean,shuffle_boundary_labels,1.34375,-0.13310531,1.34375,clean,0.0,0.0,False,False
g026_irrelevant,26,irrelevant,stable,North,South,-0.4661639928817749,18.796875,17.75,clean,shuffle_boundary_labels,1.046875,-0.047256388,1.375,clean,-0.328125,-0.41890760511159897,False,False
g026_paraphrase,26,paraphrase,stable,North,South,0.6485794186592102,21.5,19.28125,clean,shuffle_boundary_labels,2.21875,0.8260698,2.390625,clean,-0.171875,-0.17749035358428955,False,False
g026_weak_distractor,26,weak_distractor,competition,North,South,-0.747713565826416,19.609375,18.796875,clean,shuffle_boundary_labels,0.8125,0.107977256,1.53125,clean,-0.71875,-0.8556908220052719,False,False
g026_competition_balanced,26,competition_balanced,competition,North,South,-0.3660973012447357,19.796875,18.625,clean,shuffle_boundary_labels,1.171875,-0.83114874,0.671875,clean,0.5,0.46505144238471985,False,False
g026_direct_conflict,26,direct_conflict,competition,North,South,-0.3617760241031647,19.296875,18.140625,clean,shuffle_boundary_labels,1.15625,-0.3527302,1.15625,clean,0.0,-0.009045809507369995,False,False
g026_closure_update,26,closure_update,closure,North,South,-1.373207449913025,20.953125,20.703125,clean,shuffle_boundary_labels,0.25,-1.1327538,0.421875,clean,-0.171875,-0.2404536008834839,False,False
g026_closure_override,26,closure_override,closure,North,South,-0.40895622968673706,20.71875,19.515625,clean,shuffle_boundary_labels,1.203125,-0.6461969,0.875,clean,0.328125,0.23724067211151123,False,False
g026_exception_override,26,exception_override,closure,North,South,-0.932706892490387,19.609375,19.015625,clean,shuffle_boundary_labels,0.59375,-1.168069,0.40625,clean,0.1875,0.23536211252212524,False,False
g030_clean,30,clean,stable,Red,Blue,-0.06936763972043991,20.78125,20.609375,clean,shuffle_boundary_labels,0.171875,0.096519895,0.4375,clean,-0.265625,-0.16588753461837769,False,False
g030_redundant,30,redundant,stable,Red,Blue,0.1731889545917511,20.984375,20.546875,clean,shuffle_boundary_labels,0.4375,0.050267864,0.40625,clean,0.03125,0.12292109057307243,False,False
g030_irrelevant,30,irrelevant,stable,Red,Blue,-0.3582032322883606,20.15625,20.296875,conflict,shuffle_boundary_labels,-0.140625,0.10370226,0.421875,clean,-0.5625,-0.46190549433231354,True,False
g030_paraphrase,30,paraphrase,stable,Red,Blue,-0.5290536880493164,22.5,22.484375,clean,shuffle_boundary_labels,0.015625,-0.2189323,0.28125,clean,-0.265625,-0.3101213872432709,False,False
g030_weak_distractor,30,weak_distractor,competition,Red,Blue,-0.10700441151857376,19.828125,19.640625,clean,shuffle_boundary_labels,0.1875,0.75717056,1.0,clean,-0.8125,-0.8641749694943428,False,False
g030_competition_balanced,30,competition_balanced,competition,Red,Blue,-0.07570341974496841,20.53125,20.390625,clean,shuffle_boundary_labels,0.140625,-0.012333021,0.34375,clean,-0.203125,-0.06337039917707443,False,False
g030_direct_conflict,30,direct_conflict,competition,Red,Blue,0.15451955795288086,21.046875,20.671875,clean,shuffle_boundary_labels,0.375,0.18523994,0.484375,clean,-0.109375,-0.030720382928848267,False,False
g030_closure_update,30,closure_update,closure,Red,Blue,-0.35822445154190063,19.90625,19.875,clean,shuffle_boundary_labels,0.03125,-1.6016396,-1.046875,conflict,1.078125,1.2434151768684387,True,True
g030_closure_override,30,closure_override,closure,Red,Blue,-0.2772824764251709,20.578125,20.59375,conflict,shuffle_boundary_labels,-0.015625,-0.39672086,-0.046875,conflict,0.03125,0.11943838000297546,False,False
g030_exception_override,30,exception_override,closure,Red,Blue,-0.02626747637987137,21.640625,21.3125,clean,shuffle_boundary_labels,0.328125,-1.1412625,-0.765625,conflict,1.09375,1.1149950549006462,True,True
g031_clean,31,clean,stable,Green,Yellow,0.5964311361312866,19.25,19.171875,clean,shuffle_boundary_labels,0.078125,0.096519895,-0.46875,conflict,0.546875,0.49991124123334885,True,True
g031_redundant,31,redundant,stable,Green,Yellow,0.6534278392791748,18.6875,18.5,clean,shuffle_boundary_labels,0.1875,0.5796704,0.03125,clean,0.15625,0.07375741004943848,False,False
g031_irrelevant,31,irrelevant,stable,Green,Yellow,0.6517153382301331,19.265625,19.078125,clean,shuffle_boundary_labels,0.1875,0.33958277,-0.265625,conflict,0.453125,0.3121325671672821,True,True
g031_paraphrase,31,paraphrase,stable,Green,Yellow,0.37489569187164307,20.71875,20.859375,conflict,shuffle_boundary_labels,-0.140625,0.29299366,-0.3125,conflict,0.171875,0.08190202713012695,False,False
g031_weak_distractor,31,weak_distractor,competition,Green,Yellow,-0.027924656867980957,19.015625,19.53125,conflict,shuffle_boundary_labels,-0.515625,0.5675296,-0.046875,conflict,-0.46875,-0.5954542756080627,False,False
g031_competition_balanced,31,competition_balanced,competition,Green,Yellow,0.2865511178970337,18.703125,18.875,conflict,shuffle_boundary_labels,-0.171875,-0.34379676,-0.84375,conflict,0.671875,0.63034787774086,False,False
g031_direct_conflict,31,direct_conflict,competition,Green,Yellow,0.366995632648468,19.375,19.5,conflict,shuffle_boundary_labels,-0.125,-0.047119685,-0.609375,conflict,0.484375,0.4141153171658516,False,False
g031_closure_update,31,closure_update,closure,Green,Yellow,-0.8563449382781982,19.71875,21.0,conflict,shuffle_boundary_labels,-1.28125,-0.85634494,-1.28125,conflict,0.0,0.0,False,False
g031_closure_override,31,closure_override,closure,Green,Yellow,0.822670042514801,19.65625,19.21875,clean,shuffle_boundary_labels,0.4375,0.2367424,-0.28125,conflict,0.71875,0.5859276354312897,True,True
g031_exception_override,31,exception_override,closure,Green,Yellow,0.7197092771530151,19.453125,19.1875,clean,shuffle_boundary_labels,0.265625,-0.8587291,-1.328125,conflict,1.59375,1.578438401222229,True,True
g033_clean,33,clean,stable,East,West,0.5356457829475403,18.796875,18.609375,clean,shuffle_boundary_labels,0.1875,0.096519895,-0.21875,conflict,0.40625,0.4391258880496025,True,True
g033_redundant,33,redundant,stable,East,West,0.4211556613445282,17.046875,17.015625,clean,shuffle_boundary_labels,0.03125,0.42115566,0.03125,clean,0.0,0.0,False,False
g033_irrelevant,33,irrelevant,stable,East,West,0.43629541993141174,18.640625,18.53125,clean,shuffle_boundary_labels,0.109375,0.4401777,0.109375,clean,0.0,-0.003882288932800293,False,False
g033_paraphrase,33,paraphrase,stable,East,West,0.6850705742835999,20.84375,20.640625,clean,shuffle_boundary_labels,0.203125,1.5616745,1.03125,clean,-0.828125,-0.876603901386261,False,False
g033_weak_distractor,33,weak_distractor,competition,East,West,-0.594297468662262,18.3125,19.296875,conflict,shuffle_boundary_labels,-0.984375,0.6950101,0.296875,clean,-1.28125,-1.2893075942993164,True,False
g033_competition_balanced,33,competition_balanced,competition,East,West,-0.2547298073768616,17.09375,17.71875,conflict,shuffle_boundary_labels,-0.625,0.22147572,-0.15625,conflict,-0.46875,-0.4762055277824402,False,False
g033_direct_conflict,33,direct_conflict,competition,East,West,-0.18080660700798035,17.90625,18.484375,conflict,shuffle_boundary_labels,-0.578125,0.18814482,-0.21875,conflict,-0.359375,-0.3689514249563217,False,False
g033_closure_update,33,closure_update,closure,East,West,0.14950606226921082,19.75,19.984375,conflict,shuffle_boundary_labels,-0.234375,-0.09631684,-0.4375,conflict,0.203125,0.24582289904356003,False,False
g033_closure_override,33,closure_override,closure,East,West,0.4311321973800659,19.609375,19.59375,clean,shuffle_boundary_labels,0.015625,0.5116069,0.109375,clean,-0.09375,-0.08047467470169067,False,False
g033_exception_override,33,exception_override,closure,East,West,-0.22201234102249146,17.6875,18.359375,conflict,shuffle_boundary_labels,-0.671875,-0.65992016,-1.0625,conflict,0.390625,0.4379078149795532,False,False
g039_clean,39,clean,stable,East,West,0.5020290613174438,18.671875,18.015625,clean,shuffle_boundary_labels,0.65625,0.096519895,0.3125,clean,0.34375,0.4055091664195061,False,False
g039_redundant,39,redundant,stable,East,West,0.1541752815246582,17.03125,16.75,clean,shuffle_boundary_labels,0.28125,0.15417528,0.28125,clean,0.0,0.0,False,False
g039_irrelevant,39,irrelevant,stable,East,West,0.7475119829177856,18.34375,17.390625,clean,shuffle_boundary_labels,0.953125,0.747512,0.953125,clean,0.0,0.0,False,False
g039_paraphrase,39,paraphrase,stable,East,West,0.45632633566856384,21.09375,20.625,clean,shuffle_boundary_labels,0.46875,1.3071729,1.265625,clean,-0.796875,-0.8508465588092804,False,False
g039_weak_distractor,39,weak_distractor,competition,East,West,-0.5400420427322388,17.671875,18.140625,conflict,shuffle_boundary_labels,-0.46875,0.42941898,0.53125,clean,-1.0,-0.9694610238075256,True,False
g039_competition_balanced,39,competition_balanced,competition,East,West,-0.14147639274597168,16.984375,17.015625,conflict,shuffle_boundary_labels,-0.03125,-0.45402908,-0.296875,conflict,0.265625,0.31255269050598145,False,False
g039_direct_conflict,39,direct_conflict,competition,East,West,0.006236046552658081,17.5,17.40625,clean,shuffle_boundary_labels,0.09375,-0.3096515,-0.203125,conflict,0.296875,0.31588754057884216,True,True
g039_closure_update,39,closure_update,closure,East,West,-0.7371563911437988,19.890625,20.453125,conflict,shuffle_boundary_labels,-0.5625,-0.5048615,-0.34375,conflict,-0.21875,-0.23229491710662842,False,False
g039_closure_override,39,closure_override,closure,East,West,0.1776261329650879,18.6875,18.40625,clean,shuffle_boundary_labels,0.28125,0.6132575,0.703125,clean,-0.421875,-0.4356313943862915,False,False
g039_exception_override,39,exception_override,closure,East,West,-0.08133915811777115,19.890625,19.90625,conflict,shuffle_boundary_labels,-0.015625,-0.41470522,-0.3125,conflict,0.296875,0.3333660587668419,False,False
g040_clean,40,clean,stable,Copper,Silver,-0.1990334391593933,20.390625,19.390625,clean,shuffle_boundary_labels,1.0,0.096519895,1.28125,clean,-0.28125,-0.2955533340573311,False,False
g040_redundant,40,redundant,stable,Copper,Silver,-0.18964186310768127,17.765625,16.703125,clean,shuffle_boundary_labels,1.0625,-0.18964186,1.0625,clean,0.0,0.0,False,False
g040_irrelevant,40,irrelevant,stable,Copper,Silver,0.1489129662513733,17.34375,15.8671875,clean,shuffle_boundary_labels,1.4765625,-0.69455075,0.53125,clean,0.9453125,0.8434637188911438,False,False
g040_paraphrase,40,paraphrase,stable,Copper,Silver,0.042552560567855835,21.734375,20.53125,clean,shuffle_boundary_labels,1.203125,0.51871413,1.6875,clean,-0.484375,-0.47616156935691833,False,False
g040_weak_distractor,40,weak_distractor,competition,Copper,Silver,0.49248284101486206,19.40625,17.671875,clean,shuffle_boundary_labels,1.734375,-0.1385709,1.09375,clean,0.640625,0.6310537457466125,False,False
g040_competition_balanced,40,competition_balanced,competition,Copper,Silver,0.09056305885314941,19.125,17.78125,clean,shuffle_boundary_labels,1.34375,-0.40967143,0.859375,clean,0.484375,0.5002344846725464,False,False
g040_direct_conflict,40,direct_conflict,competition,Copper,Silver,-0.05071466416120529,19.65625,18.421875,clean,shuffle_boundary_labels,1.234375,-0.36405197,0.859375,clean,0.375,0.3133373036980629,False,False
g040_closure_update,40,closure_update,closure,Copper,Silver,-0.02606998383998871,20.171875,18.875,clean,shuffle_boundary_labels,1.296875,-0.92987984,0.25,clean,1.046875,0.9038098603487015,False,False
g040_closure_override,40,closure_override,closure,Copper,Silver,-0.6666030287742615,20.640625,20.109375,clean,shuffle_boundary_labels,0.53125,-0.7063633,0.515625,clean,0.015625,0.0397602915763855,False,False
g040_exception_override,40,exception_override,closure,Copper,Silver,-0.9994164109230042,19.84375,19.765625,clean,shuffle_boundary_labels,0.078125,-1.0720196,0.125,clean,-0.046875,0.07260316610336304,False,False
g042_clean,42,clean,stable,Red,Blue,-0.31271880865097046,18.03125,18.765625,conflict,shuffle_boundary_labels,-0.734375,0.096519895,-0.25,conflict,-0.484375,-0.40923870354890823,False,False
g042_redundant,42,redundant,stable,Red,Blue,0.004417352378368378,19.015625,19.4375,conflict,shuffle_boundary_labels,-0.421875,0.1457398,-0.1875,conflict,-0.234375,-0.14132244139909744,False,False
g042_irrelevant,42,irrelevant,stable,Red,Blue,0.04551776498556137,18.625,19.0625,conflict,shuffle_boundary_labels,-0.4375,0.3066037,-0.0625,conflict,-0.375,-0.2610859349370003,False,False
g042_paraphrase,42,paraphrase,stable,Red,Blue,-0.23078438639640808,20.890625,21.40625,conflict,shuffle_boundary_labels,-0.515625,-0.12965924,-0.28125,conflict,-0.234375,-0.10112515091896057,False,False
g042_weak_distractor,42,weak_distractor,competition,Red,Blue,-1.025389313697815,17.5625,19.0625,conflict,shuffle_boundary_labels,-1.5,0.65316933,0.234375,clean,-1.734375,-1.6785586476325989,True,False
