prompt_id,graph_id,entity_id,relation_id,condition,mechanism,mechanism_id,clean_label,conflict_label,clean_token_id,conflict_token_id,text,R_L12,R_L13,R_L14,R_L15,final_clean_logit,final_conflict_logit,pair_choice,dR_L12,dR_L13,dR_L14,dR_L15,DeltaU,D_B_proxy,R_final_margin
g074_irrelevant,74,12,2,irrelevant,stable,0,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Xena is part of Yuri.
Fact 2: Yuri points to North.
Irrelevant fact: Zara is associated with East.
Question: Which label is associated with Xena: North or South?
Answer with exactly one word:",0.31982037,0.5315093,0.67545843,1.618969,20.296875,18.671875,clean,0.03909996,0.10272789,0.07749128,0.16472816,0.29600576,0.03909996,1.625
g074_paraphrase,74,12,2,paraphrase,stable,0,North,South,4892,4987,"In this example, Xena reaches Yuri.
The destination connected to Yuri is North.
Based on those two links, select the label for Xena: North or South.
Answer:",0.2534568,0.28318456,0.6593628,2.462803,22.609375,20.15625,clean,-0.027263612,-0.14559683,0.061395645,1.0085621,1.0167832,0.027263612,2.453125
g074_weak_distractor,74,12,2,weak_distractor,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Xena is part of Yuri.
Fact 2: Yuri points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Xena: North or South?
Answer with exactly one word:",0.34289008,0.4690006,0.5784334,1.5485878,19.59375,18.03125,clean,0.06216967,0.040219218,-0.019533753,0.094347,0.19141987,0.019533753,1.5625
g074_competition_balanced,74,12,2,competition_balanced,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Xena is part of Yuri.
Fact 2: Yuri points to North.
Competing fact: Xena is also associated with South.
Question: Which label is associated with Xena: North or South?
Answer with exactly one word:",0.2959146,0.4282205,0.52220166,0.87291527,18.390625,17.515625,clean,0.015194178,-0.0005608797,-0.07576549,-0.58132553,-0.4616902,0.0005608797,0.875
g074_direct_conflict,74,12,2,direct_conflict,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Xena is part of Yuri.
Fact 2: Yuri points to North.
Direct conflicting fact: Xena points to South.
Question: Which label is associated with Xena: North or South?
Answer with exactly one word:",0.32327044,0.49018037,0.60278606,1.394659,19.84375,18.453125,clean,0.042550027,0.061398983,0.0048189163,-0.059581757,0.05898327,0.0048189163,1.390625
g074_closure_update,74,12,2,closure_update,closure,2,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Xena is part of Yuri.
Old record: Yuri points to North.
Updated record: Yuri points to South, not North.
Question: Which label is associated with Xena: North or South?
Answer with exactly one word:",0.13829705,0.22915936,0.26960635,0.18213844,19.96875,19.78125,clean,-0.14242336,-0.19962204,-0.3283608,-1.2721024,-1.234085,0.14242336,0.1875
g074_closure_override,74,12,2,closure_override,closure,2,North,South,4892,4987,"You are given a rule system.
General rule: items that is part of Yuri receive label North.
Override rule: in this case, items that is part of Yuri receive label South.
Fact: Xena is part of Yuri.
Question: Which label applies to Xena: North or South?
Answer with exactly one word:",0.31226084,0.39609104,0.39820576,1.1319618,21.03125,19.90625,clean,0.031540424,-0.032690346,-0.19976139,-0.32227898,-0.26765317,0.031540424,1.125
g074_exception_override,74,12,2,exception_override,closure,2,North,South,4892,4987,"You are given a rule system.
General rule: items connected to Yuri use label North.
Exception: Xena is a special case and uses label South.
Fact: Xena is connected to Yuri.
Question: Which label applies to Xena: North or South?
Answer with exactly one word:",0.24139324,0.3057078,0.2819457,0.57497215,21.625,21.046875,clean,-0.039327174,-0.12307358,-0.31602144,-0.87926865,-0.84273857,0.039327174,0.578125
g075_clean,75,12,3,clean,stable,0,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",0.107801035,0.09674576,-0.22032773,-0.16302681,16.625,16.796875,conflict,0.0,0.0,0.0,0.0,0.096519895,0.0,-0.171875
g075_redundant,75,12,3,redundant,stable,0,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Confirmation: Xena still goes through Yuri.
Confirmation: Yuri still points to East.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",0.12434016,0.15891282,-0.13393307,-0.12116432,16.28125,16.390625,conflict,0.016539127,0.062167063,0.08639467,0.041862488,0.17617732,0.016539127,-0.109375
g075_irrelevant,75,12,3,irrelevant,stable,0,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Irrelevant fact: Zara is associated with Copper.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",0.14033231,0.14075238,-0.1640315,0.021888733,17.703125,17.6875,clean,0.032531276,0.044006616,0.05629623,0.18491554,0.29677695,0.032531276,0.015625
g075_paraphrase,75,12,3,paraphrase,stable,0,East,West,6460,4410,"In this example, Xena reaches Yuri.
The destination connected to Yuri is East.
Based on those two links, select the label for Xena: East or West.
Answer:",0.40657428,0.4821694,0.39460194,1.654108,22.34375,20.6875,clean,0.29877323,0.38542363,0.6149297,1.8171349,2.0741827,0.29877323,1.65625
g075_weak_distractor,75,12,3,weak_distractor,competition,1,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",0.27535954,0.26414633,-0.2194004,-0.30802917,17.046875,17.359375,conflict,0.1675585,0.16740057,0.00092732906,-0.14500237,0.012557663,0.00092732906,-0.3125
g075_competition_balanced,75,12,3,competition_balanced,competition,1,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Competing fact: Xena is also associated with West.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",0.16990176,0.15356308,-0.24496937,-0.5320587,16.09375,16.625,conflict,0.062100723,0.056817323,-0.024641633,-0.3690319,-0.23389298,0.024641633,-0.53125
g075_direct_conflict,75,12,3,direct_conflict,competition,1,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Fact 2: Yuri has label East.
Direct conflicting fact: Xena has label West.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",0.22901975,0.24823147,-0.09139538,-0.072408676,17.765625,17.828125,conflict,0.12121871,0.15148571,0.12893236,0.09061813,0.26320174,0.09061813,-0.0625
g075_closure_update,75,12,3,closure_update,closure,2,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Xena is grouped under Yuri.
Old record: Yuri has label East.
Updated record: Yuri has label West, not East.
Question: Which label is associated with Xena: East or West?
Answer with exactly one word:",0.08276257,-0.027240247,-0.37852383,-1.2966938,18.375,19.671875,conflict,-0.025038466,-0.123986006,-0.15819609,-1.133667,-1.0231922,0.025038466,-1.296875
g075_closure_override,75,12,3,closure_override,closure,2,East,West,6460,4410,"You are given a rule system.
General rule: items that is grouped under Yuri receive label East.
Override rule: in this case, items that is grouped under Yuri receive label West.
Fact: Xena is grouped under Yuri.
Question: Which label applies to Xena: East or West?
Answer with exactly one word:",0.2510288,0.19754958,-0.22158313,-0.60991096,19.109375,19.71875,conflict,0.14322777,0.10080382,-0.001255393,-0.44688416,-0.28033093,0.001255393,-0.609375
g075_exception_override,75,12,3,exception_override,closure,2,East,West,6460,4410,"You are given a rule system.
General rule: items connected to Yuri use label East.
Exception: Xena is a special case and uses label West.
Fact: Xena is connected to Yuri.
Question: Which label applies to Xena: East or West?
Answer with exactly one word:",0.24028236,0.17802224,-0.2275871,-0.87947655,19.921875,20.796875,conflict,0.13248132,0.08127648,-0.007259369,-0.71644974,-0.53504467,0.007259369,-0.875
g076_clean,76,12,4,clean,stable,0,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",0.20203729,0.26112896,-0.61194634,0.8589535,16.71875,15.859375,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,0.859375
g076_redundant,76,12,4,redundant,stable,0,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Confirmation: Xena still goes through Yuri.
Confirmation: Yuri still points to Copper.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",0.20041224,0.24164706,-0.71344167,0.7251892,17.4375,16.703125,clean,-0.0016250461,-0.019481897,-0.101495326,-0.13376427,-0.063584484,0.0016250461,0.734375
g076_irrelevant,76,12,4,irrelevant,stable,0,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Irrelevant fact: Zara is associated with Gold.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",0.18087792,0.17275691,-0.71235114,-0.00349617,16.34375,16.359375,conflict,-0.021159366,-0.08837205,-0.1004048,-0.86244965,-0.7479802,0.021159366,-0.015625
g076_paraphrase,76,12,4,paraphrase,stable,0,Copper,Silver,43640,15347,"In this example, Xena reaches Yuri.
The destination connected to Yuri is Copper.
Based on those two links, select the label for Xena: Copper or Silver.
Answer:",0.2794801,0.37990558,-0.35708165,1.5463104,21.9375,20.390625,clean,0.07744281,0.11877662,0.2548647,0.68735695,0.8429536,0.07744281,1.546875
g076_weak_distractor,76,12,4,weak_distractor,competition,1,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",0.18307301,0.20374125,-0.7252326,0.20273209,18.0625,17.859375,clean,-0.018964276,-0.05738771,-0.11328626,-0.6562214,-0.5568875,0.018964276,0.203125
g076_competition_balanced,76,12,4,competition_balanced,competition,1,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Competing fact: Xena is also associated with Silver.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",0.18673694,0.16922283,-0.8023709,-0.037647247,16.421875,16.46875,conflict,-0.015300348,-0.09190613,-0.19042456,-0.8966007,-0.8089851,0.015300348,-0.046875
g076_direct_conflict,76,12,4,direct_conflict,competition,1,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Fact 2: Yuri ends at Copper.
Direct conflicting fact: Xena ends at Silver.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",0.25061065,0.30230945,-0.6501044,0.21177292,17.109375,16.890625,clean,0.04857336,0.04118049,-0.03815806,-0.64718056,-0.49866378,0.03815806,0.21875
g076_closure_update,76,12,4,closure_update,closure,2,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Xena routes through Yuri.
Old record: Yuri ends at Copper.
Updated record: Yuri ends at Silver, not Copper.
Question: Which label is associated with Xena: Copper or Silver?
Answer with exactly one word:",0.18889515,0.22549093,-0.6588489,-0.47460938,16.796875,17.265625,conflict,-0.013142139,-0.035638034,-0.046902537,-1.3335629,-1.1539224,0.013142139,-0.46875
g076_closure_override,76,12,4,closure_override,closure,2,Copper,Silver,43640,15347,"You are given a rule system.
General rule: items that routes through Yuri receive label Copper.
Override rule: in this case, items that routes through Yuri receive label Silver.
Fact: Xena routes through Yuri.
Question: Which label applies to Xena: Copper or Silver?
Answer with exactly one word:",0.14390297,0.16468799,-0.8252078,-0.15305138,19.46875,19.625,conflict,-0.058134317,-0.09644097,-0.21326149,-1.0120049,-0.9287774,0.058134317,-0.15625
g076_exception_override,76,12,4,exception_override,closure,2,Copper,Silver,43640,15347,"You are given a rule system.
General rule: items connected to Yuri use label Copper.
Exception: Xena is a special case and uses label Silver.
Fact: Xena is connected to Yuri.
Question: Which label applies to Xena: Copper or Silver?
Answer with exactly one word:",0.23769245,0.35008812,-0.8038457,0.1350174,20.234375,20.09375,clean,0.035655156,0.08895916,-0.19189936,-0.7239361,-0.61346906,0.035655156,0.140625
g077_clean,77,12,5,clean,stable,0,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",-0.40497276,-0.24188724,0.76356494,1.0884666,17.625,16.53125,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,1.09375
g077_redundant,77,12,5,redundant,stable,0,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Confirmation: Xena still goes through Yuri.
Confirmation: Yuri still points to Gold.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",-0.49931753,-0.35458666,0.5639479,1.0294685,18.4375,17.40625,clean,-0.094344765,-0.11269942,-0.19961703,-0.058998108,-0.054457985,0.058998108,1.03125
g077_irrelevant,77,12,5,irrelevant,stable,0,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Irrelevant fact: Zara is associated with Red.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",-0.25622043,-0.05139947,0.93920875,1.5790882,18.515625,16.9375,clean,0.14875233,0.19048777,0.1756438,0.49062157,0.65677357,0.14875233,1.578125
g077_paraphrase,77,12,5,paraphrase,stable,0,Gold,Iron,7573,16979,"In this example, Xena reaches Yuri.
The destination connected to Yuri is Gold.
Based on those two links, select the label for Xena: Gold or Iron.
Answer:",-0.13590127,0.18953773,1.4241828,1.9880829,22.09375,20.09375,clean,0.2690715,0.43142498,0.6606178,0.89961624,1.2490394,0.2690715,2.0
g077_weak_distractor,77,12,5,weak_distractor,competition,1,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",-0.2902017,-0.16897416,0.8681407,1.4451256,18.734375,17.28125,clean,0.11477107,0.07291308,0.10457575,0.35665894,0.48582125,0.07291308,1.453125
g077_competition_balanced,77,12,5,competition_balanced,competition,1,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Competing fact: Xena is also associated with Iron.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",-0.25313312,-0.17658904,0.80674374,0.72867584,17.453125,16.71875,clean,0.15183964,0.0652982,0.043178797,-0.3597908,-0.19050944,0.043178797,0.734375
g077_direct_conflict,77,12,5,direct_conflict,competition,1,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Fact 2: Yuri resolves to Gold.
Direct conflicting fact: Xena resolves to Iron.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",-0.15353115,-0.08811635,0.9039018,1.3122864,18.375,17.0625,clean,0.2514416,0.1537709,0.14033687,0.22381973,0.40599003,0.14033687,1.3125
g077_closure_update,77,12,5,closure_update,closure,2,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Xena is linked with Yuri.
Old record: Yuri resolves to Gold.
Updated record: Yuri resolves to Iron, not Gold.
Question: Which label is associated with Xena: Gold or Iron?
Answer with exactly one word:",-0.16443732,-0.035119474,0.79179496,1.1787167,19.078125,17.90625,clean,0.24053544,0.20676777,0.028230011,0.090250015,0.25377017,0.028230011,1.171875
g077_closure_override,77,12,5,closure_override,closure,2,Gold,Iron,7573,16979,"You are given a rule system.
General rule: items that is linked with Yuri receive label Gold.
Override rule: in this case, items that is linked with Yuri receive label Iron.
Fact: Xena is linked with Yuri.
Question: Which label applies to Xena: Gold or Iron?
Answer with exactly one word:",-0.1290004,0.18273753,1.0315464,1.3125648,19.875,18.5625,clean,0.27597237,0.42462477,0.2679814,0.2240982,0.49752933,0.2240982,1.3125
g077_exception_override,77,12,5,exception_override,closure,2,Gold,Iron,7573,16979,"You are given a rule system.
General rule: items connected to Yuri use label Gold.
Exception: Xena is a special case and uses label Iron.
Fact: Xena is connected to Yuri.
Question: Which label applies to Xena: Gold or Iron?
Answer with exactly one word:",-0.14221434,0.14944828,0.97578686,1.4552593,21.015625,19.5625,clean,0.26275843,0.39133552,0.21222192,0.36679268,0.6031561,0.21222192,1.453125
g078_clean,78,13,0,clean,stable,0,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",-0.15900558,-0.087132394,0.5780544,0.32042885,19.25,18.9375,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,0.3125
g078_redundant,78,13,0,redundant,stable,0,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Confirmation: Iris still goes through Kai.
Confirmation: Kai still points to Red.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",-0.17800803,-0.10466033,0.5983535,0.492918,19.25,18.75,clean,-0.019002452,-0.017527938,0.020299077,0.17248917,0.256629,0.017527938,0.5
g078_irrelevant,78,13,0,irrelevant,stable,0,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Irrelevant fact: Lena is associated with Green.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",-0.087353215,-0.030569315,0.8161539,0.4892311,19.90625,19.40625,clean,0.07165237,0.05656308,0.23809946,0.16880226,0.34888268,0.05656308,0.5
g078_paraphrase,78,13,0,paraphrase,stable,0,Red,Blue,3816,8868,"In this example, Iris reaches Kai.
The destination connected to Kai is Red.
Based on those two links, select the label for Iris: Red or Blue.
Answer:",-0.29964757,-0.5081117,0.45065355,0.04242897,22.015625,21.984375,clean,-0.14064199,-0.42097932,-0.12740088,-0.27799988,-0.29041854,0.12740088,0.03125
g078_weak_distractor,78,13,0,weak_distractor,competition,1,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",0.012222022,0.054201186,0.6625203,0.6958046,19.6875,19.0,clean,0.1712276,0.14133358,0.08446586,0.37537575,0.51502985,0.08446586,0.6875
g078_competition_balanced,78,13,0,competition_balanced,competition,1,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Competing fact: Iris is also associated with Blue.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",-0.070315555,-0.04500538,0.5044886,0.33532906,19.875,19.546875,clean,0.08869003,0.042127013,-0.07356584,0.0149002075,0.10407491,0.0149002075,0.328125
g078_direct_conflict,78,13,0,direct_conflict,competition,1,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Fact 2: Kai is located at Red.
Direct conflicting fact: Iris is located at Blue.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",-0.053112492,-0.016902447,0.58374214,0.49669075,20.515625,20.015625,clean,0.10589309,0.07022995,0.0056877136,0.1762619,0.28562924,0.0056877136,0.5
g078_closure_update,78,13,0,closure_update,closure,2,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Iris belongs to Kai.
Old record: Kai is located at Red.
Updated record: Kai is located at Blue, not Red.
Question: Which label is associated with Iris: Red or Blue?
Answer with exactly one word:",-0.3527271,-0.35491624,0.058917522,-0.7700367,19.640625,20.421875,conflict,-0.1937215,-0.26778385,-0.5191369,-1.0904655,-1.1477952,0.1937215,-0.78125
g078_closure_override,78,13,0,closure_override,closure,2,Red,Blue,3816,8868,"You are given a rule system.
General rule: items that belongs to Kai receive label Red.
Override rule: in this case, items that belongs to Kai receive label Blue.
Fact: Iris belongs to Kai.
Question: Which label applies to Iris: Red or Blue?
Answer with exactly one word:",-0.110165805,-0.15225524,0.30952,-0.55669975,20.140625,20.703125,conflict,0.048839778,-0.06512284,-0.26853442,-0.8771286,-0.80436206,0.048839778,-0.5625
g078_exception_override,78,13,0,exception_override,closure,2,Red,Blue,3816,8868,"You are given a rule system.
General rule: items connected to Kai use label Red.
Exception: Iris is a special case and uses label Blue.
Fact: Iris is connected to Kai.
Question: Which label applies to Iris: Red or Blue?
Answer with exactly one word:",-0.16991743,-0.2223089,0.21255541,-0.8453102,20.1875,21.03125,conflict,-0.010911852,-0.13517651,-0.36549902,-1.165739,-1.1212586,0.010911852,-0.84375
g079_clean,79,13,1,clean,stable,0,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",0.5859078,0.56598556,0.7879044,0.23273087,18.390625,18.15625,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,0.234375
g079_redundant,79,13,1,redundant,stable,0,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Confirmation: Iris still goes through Kai.
Confirmation: Kai still points to Green.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",0.56440324,0.56459993,0.8427048,0.36938286,18.359375,17.984375,clean,-0.021504581,-0.0013856292,0.05480039,0.136652,0.23747146,0.0013856292,0.375
g079_irrelevant,79,13,1,irrelevant,stable,0,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Irrelevant fact: Lena is associated with North.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",0.690694,0.70275694,0.96430016,0.77456474,19.578125,18.8125,clean,0.10478616,0.13677138,0.17639577,0.5418339,0.68958,0.10478616,0.765625
g079_paraphrase,79,13,1,paraphrase,stable,0,Green,Yellow,7997,26541,"In this example, Iris reaches Kai.
The destination connected to Kai is Green.
Based on those two links, select the label for Iris: Green or Yellow.
Answer:",0.6868809,0.6713986,0.9151478,0.36271858,21.125,20.75,clean,0.10097307,0.10541302,0.1272434,0.12998772,0.28853038,0.10097307,0.375
g079_weak_distractor,79,13,1,weak_distractor,competition,1,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",0.64938754,0.60636616,0.77028906,0.23218155,18.625,18.390625,clean,0.06347972,0.040380597,-0.017615318,-0.0005493164,0.10490862,0.0005493164,0.234375
g079_competition_balanced,79,13,1,competition_balanced,competition,1,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Competing fact: Iris is also associated with Yellow.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",0.5381258,0.46820322,0.45487785,-0.6045933,18.96875,19.578125,conflict,-0.047782004,-0.09778234,-0.33302653,-0.83732414,-0.80647933,0.047782004,-0.609375
g079_direct_conflict,79,13,1,direct_conflict,competition,1,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Fact 2: Kai maps to Green.
Direct conflicting fact: Iris maps to Yellow.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",0.57773876,0.54715204,0.6294794,-0.069664,19.71875,19.796875,conflict,-0.008169055,-0.018833518,-0.15842497,-0.30239487,-0.2382513,0.008169055,-0.078125
g079_closure_update,79,13,1,closure_update,closure,2,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Iris is assigned to Kai.
Old record: Kai maps to Green.
Updated record: Kai maps to Yellow, not Green.
Question: Which label is associated with Iris: Green or Yellow?
Answer with exactly one word:",0.43037695,0.40233713,0.39212608,-0.5365372,19.046875,19.578125,conflict,-0.15553087,-0.16364843,-0.3957783,-0.76926804,-0.78905225,0.15553087,-0.53125
g079_closure_override,79,13,1,closure_override,closure,2,Green,Yellow,7997,26541,"You are given a rule system.
General rule: items that is assigned to Kai receive label Green.
Override rule: in this case, items that is assigned to Kai receive label Yellow.
Fact: Iris is assigned to Kai.
Question: Which label applies to Iris: Green or Yellow?
Answer with exactly one word:",0.6149328,0.5599516,0.46740723,-0.33145523,19.046875,19.375,conflict,0.029024959,-0.006033957,-0.32049716,-0.5641861,-0.5258765,0.006033957,-0.328125
g079_exception_override,79,13,1,exception_override,closure,2,Green,Yellow,7997,26541,"You are given a rule system.
General rule: items connected to Kai use label Green.
Exception: Iris is a special case and uses label Yellow.
Fact: Iris is connected to Kai.
Question: Which label applies to Iris: Green or Yellow?
Answer with exactly one word:",0.6377355,0.64395183,0.24935079,-0.9131222,19.578125,20.5,conflict,0.05182767,0.07796627,-0.5385536,-1.145853,-1.115993,0.05182767,-0.921875
g080_clean,80,13,2,clean,stable,0,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",0.25988215,0.36208808,0.38709545,0.23228455,18.859375,18.625,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,0.234375
g080_redundant,80,13,2,redundant,stable,0,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Confirmation: Iris still goes through Kai.
Confirmation: Kai still points to North.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",0.22692877,0.34445658,0.36292768,0.27443123,19.109375,18.828125,clean,-0.03295338,-0.017631501,-0.024167776,0.042146683,0.12026886,0.017631501,0.28125
g080_irrelevant,80,13,2,irrelevant,stable,0,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Irrelevant fact: Lena is associated with East.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",0.32593098,0.5008561,0.544111,0.7246342,20.234375,19.515625,clean,0.06604883,0.13876802,0.15701556,0.49234962,0.633212,0.06604883,0.71875
g080_paraphrase,80,13,2,paraphrase,stable,0,North,South,4892,4987,"In this example, Iris reaches Kai.
The destination connected to Kai is North.
Based on those two links, select the label for Iris: North or South.
Answer:",0.33862275,0.38715518,0.6536521,1.6933498,22.390625,20.703125,clean,0.0787406,0.025067091,0.26655662,1.4610653,1.5430467,0.025067091,1.6875
g080_weak_distractor,80,13,2,weak_distractor,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",0.3510542,0.47109017,0.40005636,0.35736656,19.015625,18.65625,clean,0.09117204,0.10900208,0.012960911,0.12508202,0.2457197,0.012960911,0.359375
g080_competition_balanced,80,13,2,competition_balanced,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Competing fact: Iris is also associated with South.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",0.22998917,0.32033926,0.24944949,-0.15667915,19.03125,19.1875,conflict,-0.029892981,-0.04174882,-0.13764596,-0.3889637,-0.31764835,0.029892981,-0.15625
g080_direct_conflict,80,13,2,direct_conflict,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Iris is part of Kai.
Fact 2: Kai points to North.
Direct conflicting fact: Iris points to South.
Question: Which label is associated with Iris: North or South?
Answer with exactly one word:",0.19727543,0.3504886,0.30576992,0.02363205,20.03125,20.0,clean,-0.06260672,-0.011599481,-0.08132553,-0.2086525,-0.13202405,0.011599481,0.03125
